UTTERANCE,LABEL
ok I have the guy with the square body and then the guy kneeling down holding a book the guy laying down and then the one holding a tray,0
got it,1
first ones the arrow going down the weird looking shape than a camel then a dog with a square head and his tale is going straight up,0
got it,1
k I have the letter b than the arrow then the apple and the yacht,0
got it,1
first one is the person kicking then the lady in a dress with no arms and shes kind of looks like shes dancing then the person theyre holding a triangle then a drag racer,0
got it,1
okay I have the boat with the like chimney coming out it it then the letter c then the yacht and then the palm tree,0
got it,1
first ones the house with the tree then the bowl then the step and then the seal,0
got it,1
okay I have the guy with the square body then the arrow then the guy bending down holding a triangle and then the big figure with a square,0
got it,1
first one is the apple then the cat looking head then the shape with the jagged edges on the left and right and then my last one is the mountain with the cave,0
and what are the first two,0
the first one first one was the apple and then the second is the cat,0
got it,1
okay my first ones the rewind and then the square with the pointy things the boot and the sailboat,0
got it,1
first one is the cliff with the avalanche then the upside down bird a sailboat and then the sideways bowl,1
got it,1
okay I have the turkey the flamingo the roadrunner and the upside down vulture,1
first one is the rooster then the flamingo upside down vulture then the swan,0
got it,1
first one is the swan then the road runner the seal and then the pyramid looking bird,1
um where did you say the vulture was,0
the vulture was first second was the road runner third is the seal and the last one is the pyramid bird,0
okay got it,1
okay I have the seal then the parallelogram and trapezoid the house with the chimney and the upside down mountain,0
got it,1
first one is the upside down rooster then the weird looking shape upside down flamingo and then the road runner,0
got it,0
ok my first one is the bird and then this sideways sailboat and then the string of triangles and then the other thing,0
got it,1
okay um my first one is the x with the smaller things on the right and then the x with the smaller things on the bottom and then the dog with the square snout and the birds are yeah the bird flying down,1
got it,1
my first one has an arrow pointing to the right then the person on the Slip n Slide then the lady in the dress and then the person upside down holding a triangle,0
got it,0
I have the turtle then the va or stingrays then the camel then the rabbit,0
got it,1
ok I have the dog like on its hind legs and then the loch ness monster and then the fox laying down and then the shark,0
I got it,1
I have the house with the chimney then the hammer then the sailboat then the shapes with the square on the side,0
got it,1
okay I have the vase then the arrow pointing left then the crab and then the other shape,0
I got it,1
ouch I have the palm tree then the arrow then the ramp then the triangle,0
got it,1
ok I have this sailboat the palm tree the boat with a house and then the barn,1
I got it,0
I have the lady in the dress the person in the fetal position the person throwing the blanket and then the person with the triangle body,1
got it,0
I have the arrow and then the house the thumb tack and the other shape,0
got it,1
i have the camel then the llama then the fox dog thing and then the other like random like  scared cat almost is how its on his like tip toes,1
did you say your first one is the camel and then the llama,1
yeah ,1
I have the fox then the like dog with the like no head and then want the arrow pointing down and then the like animal that has a triangle on the front then two triangles on the back and it has like a rectangle tail,0
got it,1
okay I have that um cat with like and then the block and then the regular cat and then the funny shape with two triangles for the front feet,0
okay got it,0
I have the person falling forward the person like slipping backwards the little kid and then the person holding a triangle,1
got it,1
I have the pipe then the upside down apple then the key then the boat,1
I have the person in the fetal position the prison holding the triangle person on the Slip n Slide and the other like random shape,1
got it,1
ok I have the parallelogram then the half a christmas tree the boat with the triangle and then the other blob,0
I have the random shapes with the square on the top the tree the comma and then the like siloute of a house with a chimney on the bottom,1
got it,0
okay have the crow then the x then the upside down flamingo and the sideways flamingo,1
got it,0
I have the crow then the rooster then the swan and the snake,1
got it,1
I have the um arrow pointing up the x the arrows pointing down and then the strange shape,0
got it,0
I have the vultures and then the swan then the snake then the seal,1
I have the turkey with its head up then the duck the turkey with its head down and then the duck with two legs,1
got it,1
I have the lady in the dress person kicking the person upside down running and then the person holding a triangle,1
got it,1
I have the triangle then the like how or I mean the arrow and then the house then the letter t and then the like air force base kinda looking thing,0
did you say you got it,0
yeah,0
I have the pipe then the tree then the sailboat and the sideways mountain with a tunnel,1
got it,1
the sailboat with the two triangles then the speedboat then the pipe and then the mountains with the tunnel through it ,0
and the pipe is last you said,0
no I have the pipe then the mountains,1
ok got it,0
I have the arrow then the like bird and then the sailboat and with the two triangles and then the boat thats all the way upside down,1
got it,1
okay I have the guy kicking the guy upside down the woman in the bustle dress and then the fetal position,0
and a lady in the dress,0
yeah those are the second and third,0
ok can you repeat them then please,1
I have the guy kicking um facing up first and then the guy upside down holding a triangle and the lady in the dress and then the fetal position,1
I got it,1
ok I have the crab then the like vase and then the steamboat and then the like rectangle with the two triangles missing,1
got it,0
I have the dog then the turtle then the x and then the block,0
got it,1
I have the person with the triangle body its like running and theres like the right way then the person on the Slip n Slide then the person they running and they have a triangle body but theyre smaller and then the arrow pointing down,0
got it,1
ok I have the arrow pointing to the left and the person in the fetal position and then the person with the triangle body and then the person like reading a book and theyre kneeling,1
got it,1
ok I have seal the turkey with its head up then the duck and the turkey with its head to the right,0
got it,1
I have the person doing like the splits with the triangle body then the lady in the dress and then the person doing like a front flip and then the like random shapes,0
got it,0
got it,1
yeah I have the dog on its hind legs and has like one little triangle sticking out in the front and then the animal thats like in a tree and then the other like dog but its heads on the right hand side,0
uh I have no idea which one is which now,1
okay my top one the dogs heads on the left and the tails on the right and then my last one the dogs head is on the right and its tails on the left,1
okay Im think i got it,0
nope okay I have the upside down swan then the seal then the turkey and then the x,1
got it,0
I have the roosters then the turkey flying up and its heads like closer to the top and then my third ones the turkey and its heads closer to the left hand side and then the upside down duck,1
got it,1
okay my top ones the upside down rooster then the duck walking then the vulture then the swan,0
got it,1
I have the pipe then the right side up umbrella and then the like cat head thing has like the ears is just like the dark shadow and then the upside down umbrella,0
got it,1
I have the kangaroo the rocket the x thing and then the cat,0
got it,1
I have the person holding the triangle their butts sticking out then this persons a square body then the person riding a bike and then the person like holding out a blanket or something,0
got it,1
I have the llama then the mouse then the cat and then the weird loch ness monster,0
can you repeat those,1
yeah I got the I got the uh llama then the mouse then the cat then the weird loch ness monster,0
I got it and can you talk louder youre like barely talking,1
sure I think the volume on my mic is low but I will talk louder,0
I have the arrow pointing up with the triangles then the comb and then the mountains at the bridge or the tunnel through it and then the tree,1
got it,0
alright I got the guy with his head on top and hes in the fetal position then the upside down guy in the fetal position then the guy with his arms sticking out and then the woman in a dress holding a triangle,1
got it,1
I have the whales and the dog with it and then the fox and then the other dog was like on all fours the second dog is like not on all fours its like on its hind legs,1
then you just tell me your fourth,0
I didnt hear what you just said,0
ok I seriously think theres a problem with this mic but the just tell me the fourth one,1
yeah I got it,1
I dont know if he heard but yeah I got it,1
all right i have the palm tree then the upside down apple then the trapezoid then the pipe,1
got it,1
Ive accidentally already pressed done uh so I have the like cat thing thats like an in a tree and it has like pointy ears on the right hand side and then the whale and then the other dog the first dog my first dog has like a diamond shaped tail and it has like a square nose then this third like the last one is really like in kid not a lot of detail and it has a big bushy tail,1
I cant hear anything because raptor twenty five location is point delta okay it finally stopped I think I got it,1
oh god,0
okay I have the bird then the picture frame and then the thing with the square on top some people call it a shark and then the top hat on a stick,1
okay my top one its the one with the arrow pointing to the right and then the per the lady in the dress then the kid and then the guy with the flat back holding a triangle,1
all right i got it,1
all right i got the uh dog then the fox laying down then the rocket going to the right and then the house in between two triangles,1
I got it,0
the person in the fetal position then the arrow pointing to the right and the little kid and the person comes out of the right hand corner and hes upside down and hes holding triangle,0
got it,1
I got the bear then the stingray then the rabbit and then the mountain goat,0
got it,1
I have the upside down candle and then the like shark thing or whatever then the t and the like rewind,0
got it,1
what did you say,1
okay I got the duck with two feet upside down then the x then the giant turkey and then the smaller turkey,0
got it,1
I have the cliff with the rocks falling off and then the windmill and then the cliffs falling off the cliff the rock sign off but its facing the left hand side and so like the ninety degree angle is closer to the right hand bottom right hand corner and then the cake,0
all right got it,1
I have the flamingo or the yeah the flamingo and then the peacock with the triangle body but its heads on the right hand side and the snake and then the same bird is the second one but its heads closer to the top left hand corner,0
I got it,1
alright I have the bottle and then the pipe and then the vase and then the upside down apple,0
got it,1
I have the boat with the chimney and an upside down a palm tree umbrella thing and then the pipe and the speedboat,1
got it,0
I have the cat head then the bottle and then the rectangle with two triangles cut off and then the arrow,1
I got it,0
oh sorry well I got the guy with his arm held out then the guy running upwards the giant guy and then the guy doing the splits and then the woman dancing,1
got it,0
the boat with the triangle sails then the houseboat then the top hat and then the arrow pointing to the right,0
got it,1
then the bridge then the comb then in the arrow then the boat,0
got it,1
I got the upside down hummingbird then the upside down duck then the sideways duck and then the sideways swan,1
can you hear me,1
okay my first ones the sideways sailboat and then the like a pair of lungs like with a square head or something and then an upside down sailboat and the house,1
alright got it,1
my first one is the normal looking dog then the dog with its legs in the air its front legs in the air uh my third one is the x and then my fourth one is the like paraplegic dog,0
okay got it,1
ok the first ones a boat and then the upside down sailboat and then the windmill and the string of triangles,0
yep got it,1
all right i have the number nine then the upside down windmill then the iron then the upside down mountain,0
got it,1
ok my first one is the dog and standing and then the cat and then the big block thing and then the dog with a square head,0
yeah got it,1
got it,0
ok I have the upside down duck and then the flying bird the x and the flamingo,1
got it,0
alright I have the squirrel then the fish then the house between two triangles and then the dog looking thing,1
got it,0
whoops,1
okay I have the upside down duck with no feet then the turkey then the bird with its wings spread and then the upside down swan,0
got it,1
okay I have the bunny and then the dog and then like the dolphin or whale and the funny shape looks like it has an upside down cat head on it,1
got it,1
got it,0
ok the upside down mountain the square and triangle the top hat and the pyramid with an m cut out,1
got it,0
all right i have the landslide then the square and triangle then the bird then the sailboat,0
got it,1
ok the triangle the yacht the um palm tree and the sailboat,0
got it,1
alright I have the house the square with the triangles then the triangle with the two triangles cut out and then the arrow,1
uh you had a query ill just say it again the house with the tree then the square with the triangles then the pyramid with the m cut out and then the arrow,0
okay got it,1
okay I have the upside down dinosaur the turkey rooster and the goose with two legs,1
got it,1
okay um I have the upside down guy and then the what looks like a woman in uh like a bustle dress sideways holding a triangle and then the same one rotated left and then the guy walking downwards,1
thats the third one the square head is on the left,0
all right got it,1
all right i have the apple logo then the parallelogram then the steamboat and then the triangle with the cutouts,0
got it,1
ok I have the turtle and the cat and the bunny and then the strange dog with a square head rotated left,1
got it,1
alright I have the dog then the-- oh god ok I have the dog with his head down then the weird dog then the dog with his head in uh left and then the rocket ship,1
got it,0
ok I have the barn and then the boat with the house on it the slope and the letter b,0
got it,1
I have the four legged dog then the cat then the llama then the fox laying down,1
got it,0
okay I have half of a christmas tree the boat the parallelogram with a slice cut off and then the vase,0
I have the guy holding a triangle square body then kicking guy and then arrow,1
got it,1
ok I have the vulture the loch ness monster the pyramid bird and then the upside down goose with two legs,0
got it,1
all right i have the sailboat then the stair step then the i dont know trapezoid with the rhombus on top and then the house with no windows,1
got it,1
ok I have um the sideways bird with one triangle foot and then the flying bird and the turkey and then like that weird abstract shape,0
Im sorry could you repeat that,1
okay got it,1
ok so I have a guy kneeling then a guy holding a triangle then the woman dancing and then triangle body running up,0
got it,1
okay I have like the upside down flat boat and then the sideways sailboat with three sails and then the square and bunch of shapes and then the sailboat with two sails,1
got it thirty oh speak buttons stuck,0
okay uh I have that weird shape with the flat top then the vulture then the crow and then the sideways swan so the third one is fatter than the second one,1
got it,1
ok I have the-- oh just a second,0
ok I have the turkey then the flamingo the loch ness monster and the upside down flamingo,1
got it,0
ok so I have the giant block then the bird then the fish then the fox,1
got it,0
oh whoops well ill just go um I have the vase then the square with the triangles then the sideways vase and then the house with no windows,1
alright got it,0
