UTTERANCE,LABEL
have a triangle a key of say some of the arrow and that is like a picture of,0
got it ,1
got it,1
well I have a bowl of rice tree home plate,0
got it,1
cave racer christmas tree bridge,0
got it,1
I have a kangaroo cat with his hair on and a tornado and then the headless dog,0
yeah it,1
I got the half finished ask or I like to see the hot soup symbol which is a trap is already in the round this the christmas tree and the,0
got it,1
I have a triangle torso guy girl addressed a person running down and then someone praying or reading a book,0
I have,1
got it,1
okay so my father had done before you told me anything on accident and then I move it around so it must have freaked out waste I have somebody in fetal position triangle small triangle guy bay triangle guy and then something that just takes up the whole picture something really weird looks like a deformed bodies,0
yeah,1
I got stingrays last tornado slash whale and then third one second one Im not really sure to see an airplane flying downward loch ness monster and then dog,0
got it,1
I have a dog peeing ever ram I have the stingray and then the fish going up or its like a rocket I dont even know,0
always the first two,0
the dog peeing and then the ram this dog peeing looks like two human feet in the back and then one triangle leg in the,0
hes facing the right,0
oh okay and I think would you say the first one looks looking a horse the second one looks a ram,0
I would say that yes,1
crap I miss that question I can tell rectangle missing a corner and they got triangle man apple with a bite out of it and then just all apple,1
have a christmas tree a bridge a cave in home plate,0
I think got,1
sailboat hold on,0
I got sailboat arrow pointing to the right chevron arrow and then pot,0
got it,1
Im sorry I have a seal with the brick its said i have a house sideways a sailboat sideways and an indian man,1
thirty percent person I got a crow crab submarine a rubber ducky,1
I the money a fish I lay nobody and that address,0
yeah,1
lady in a dress with her head to the right address their head to the left I guy holding a triangle guy running upward,0
got it,1
I have upside down triangle man a square body guy another guy looks like hes taken the whole thing and then something with an arrow on it and yet,0
yeah then,1
I have a sailboat upside down a bridge a ramp and an arrow,0
what were your first,0
she,0
now no what your first two were,0
first has an upside down sailboat bridge,1
average apple that was bridge with two,0
say that again,0
a no I have a bridge an apple a sideways bridge in the triangle to cut,0
sorry I zoned out was my fault I whereas the apple Im sorry,0
its second,0
I think I got,0
