UTTERANCE,LABEL
did I got it makes perfect sense to me so there is this like it looks like a you know a rank symbol for the militarys first and then below that is a Native American because he joined the military and JT said hes a general Native American or Native American general and hes at this thing that looks like a desk because you know hes not active anymore as a desk job mix that good money and that thats like an upside down somewhere that he wears sometimes because hes actually Mexican,0
a Mexican Native American general that is,0
hang on,0
okay you said as the arrow was pointing at the general at his desk under the sombrero,1
okay so there is a hobo he tried a sleeping in this barn one time but he got kicked out because the farmer a came in to feed his pigs one morning and he saw him laying there in the hay so hes like hey get out of my barn go end up being boat the sailboats the guys started sailing around the world already found found an olympic torch in rio de janeiro and after he found this lit the torch she ran all the way to the gift shop and bought a lamp in the lamp shade was a box,0
do thats a great story Im pretty yeah,1
I have no idea how I got that wrong I think I might have moved one accidentally is that I understood that story perfectly so this game cheats is what Im saying but let me tell you about this so there is a buttler guy right is bending over to offering his hors doeuvres to someone like a plate of stuff probably probably a tray of bagel bites and then this lady takes a bagel bites shes all it looks like a triangle because he didnt make it right because hes stupid and she I dont want this so she throws it away and she throws a real deep in this guys running with his arms out to catch it because hes like dude dont waste a bagel bite eats it stomach cramps up because you know its poison and hes in the fetal position probably puking and pooping,1
makes sense,1
you said he was running towards the bar and you liar,0
do it makes sense in my head but once I realize it doesnt make sense at all the the the third one was like running down I should have said that running down to the barn thats my bad,0
I know that semantics man or hammer that out later so I got the so ok it looks like a nacho sandwich being made the first two like a piece of bread with two chips in each one of their coming together in the way sandwich is supposed to so looks delicious you know what I mean and that is a creation that you would make when you are not of sound and sober minded which is why the third thing is a bong and the last thing is like a floating island from that gorillaz music video feel good inc whats like that,0
I said ok got it,0
didnt need a a doritos sandwich and thats why she was sick,0
and her husband made it but hes not good,1
so Ive got a ninja star oh hang on hang on hang on,0
okay it got a ninja star with a in the arm the dude through the ninja star and then theres a seal that was watching with a rubber duck can you just get out of the bath tub,0
yeah that makes sense I got it,0
I guess a sitting fox a crab a giraffe and a rabbit,1
yo I got a seal like laying on his face Ive got a vulture a flamingo they a seal laying as he should,0
gotcha,1
I got a guy tipping his hat the lady with the handkerchief sideways weird shape with the square and the handkerchief lady,0
got it,1
I got a little swimmin duck I got a upside down flamingo I got a sideways flamingo and I got a fat old crow,0
got it,0
Russell Crowe is a fat old crow just Im just saying,1
I got the seal tug boat a lamp for a shark with a box on his head and a hammer,0
cool,1
I have a giraffe a tortle uh a whale maybe and then I have that thing looks like super shredder,0
got it,1
okay got a hummingbird a flamingo flying bird and raptor,0
cool,1
I got a -- I got a ram a weird dog I got a rocket ship going to the right and a rocket ship going up,1
I have the windmill double arrows the sailboat and the sailboat with two sales I think you guys call it the nacho bowl,1
got it,1
I have the person with the huge triangle boob the person with weird shapes kinda looks like hes holding a box a person sliding up and person walking out with a triangle body,0
got it,1
I have a sombrero with two nachos floating around it I have a little upside down sombrero I have two weird shapes uhh the first one the trapezoid is flat and then the last one trapezoid is vertical,0
got it,1
I have the hoof print the fire hydrant the hammer and the plant,0
got it,1
yo I got a rabbit a camel a fish and super shredder,0
sorry I zoned out could you repeat those,0
yeah I said rabbit camel fish super shredder,1
Im not going to get this query Im ignoring it  um I have the rooster the flamingo the flying bird and super shredder,0
dope,1
I got the rubber ducky the raptor the flamingo and the crab,0
got it,1
the dude kicking the ball or girl I dont know we dont know um the dude carrying pizza the salsa dancer and the person tumbling,0
sweet,1
I just fucked up our hundred percent,0
wtf bro anywhozle I got a dog running I got a squirrel I got a fox and then I have a decapitated dog,1
I have a duck pointing up a flying bird an upside down duck and a flying bird flying left,0
got it,1
I got a bird flying up I got a dragon I got an upside down raptor and I got like a big bird,0
like the big bird or just like a big bird,0
uh the a big bird,0
got it,1
I got a dragon a peacock turkey a crab and a crow,0
got it,1
I have a triangle a palm tree a cat head in a boat,1
got a handkerchief lady tumbling person birdhouse head and pizza guy,0
got it,1
I have a hummingbird a loch ness monster a flamingo and a flying bird,0
got it,1
Ive got a square bodied person like a dragon head with a feather on his forehead a person sitting on one box and doing something on the other box with his hands and the person or the triangle body,1
I got a flamingo a crow a crab and a seal,0
got it,1
i have a person with their head is like the top right corner a person with a huge triangle boob person with a birdhouse head and person and push ups with one leg in the air,0
cool,1
I got a camel a fish a two dogs the first dog has like his back leg kinds looks like a human leg and the last dog target back leg is like a little triangle,0
got it,1
oh I have a bear a rabbit a camel and a chipmunk,0
got it,1
I have a speed sorry shit,0
are you dead,0
Im dead bruh,0
oh man sucks here Ill get Ill do your eulogy right now I have a palm tree I have a bridge a houseboat and a speedboat,0
is the bridge first or second,0
second bro,0
called it,1
I have somebody carrying a box a waiter a push up dude and a tumbling person,0
got it,1
I got a avalanche a pot a double arrow and a thing,0
got that thing,1
I have a house a apple an apple sorry a palm tree and the notches around the sombrero,0
got it,1
I got a ram a fox a fish and a camel,1
did you hear that,0
yeah bro was sweet,0
okay I have a pinata a uh dog with its head cut off a crab and slicers arm,0
dude what if like the next person gets the microphone too close to their eye and I get pink eye cuz you farted on it,0
I wouldnt feel bad at all Id laugh,0
but that would be fucking hilarious,1
I got a a apple a apple and bridge and boat and pipe,0
got it,1
ok so I have the birthday cake the boat the tetris and the hat with the nachos,0
got it,1
all right i have a rooster a rubber duck a swan and a dragon,0
got it,1
hummingbird loch ness flying bird rubber duck,0
got it,1
I got a rabbit a fox a squirrel and a camel,0
got it,0
I have the flamingo the flying bird the rooster or cock and the um shredders arm I remember his name shredder,0
got it,1
I got a got a rubber duck got a flamingo crab and a raptor,0
got you,1
got it,1
were watching the whole thing going down I got it,1
flying bird the duck is facing up and then a duck facing  left and then a flying bird the smaller flying bird,1
sorry could you repeat those ,0
sure thing a-whole I said I have a drag on a flying bird a raptor and a big standing bird,0
ouch got it,1
hang on,0
gnarly,1
I got it,1
point charlie,0
I have a person falling in their head is pointing to the left cause its an arrow the handkerchief lady tumbling person with the square head and JT hitler,0
got it,1
i got a flamingo hummingbird a loch ness monster and a flying bird,0
got you,1
got it,1
yo I got this crow I got the flamingo and got this crab and I got this seal,0
and I got that,1
the birdhouse head huge triangle boobed person jt god damn it,0
the triangle boobed person the push up person and the running person to the right,0
cool did you say you said the third one was the push up guy,0
cute,1
I got a camel a fish I got a dog  with his back legs a human leg and then I got a dog his back leg is a triangle,1
a chipmunk a rabbit a camel and a bear,0
I heard that,1
I got a uh a uh houseboat a yacht a bridge and a palm tree,0
is the house below right side up,0
a house boat is a boat and theres like a house on it,0
dope got it,1
got it,1
I have two arrows I have a pot I have a bunch of shapes and then I have what JT calls a hot soup,0
what the heck got it,1
I have an apple a hat with two doritos attacking it a barn and a palm tree but I think it looks like a fan I dont think it looks like a palm tree,0
I guess youre not as world traveled as I am because its totally a palm tree but whatever,0
a,1
hey hey man i got a ram a fish a camel and a oh fox,0
got it,1
crab shredder piniata and headless dog,0
got it,1
I have the fabled house boat I have a pipe an apple and a bridge,1
the doritos attacking the hat,0
doritos attacking the hat the the tugboat the tetris and the cake,0
oh baby i like it,1
got it,1
I have the flying bird its flying down Ive got the rubber duck I also had the hummingbird right after that and I got that loch ness monster coming in last bro,0
sweet,1
I got like dude I got this rabbit its nuts I got the squirrel dude to its acorns I got this camel I dont know what to say about that I got this fox,0
got it,1
you sound real smart man,1
Im messing up,0
yeah you suck I have a dog looking down I have a camel a camel a whale and then I have what looks like picasso drawing a dog,0
does picassos wait what okay could you okay so first dog does it look like a robot dog,0
look the first dog is looking down and hes like vertical you know then its a camel then a whale and then I think picassos dog is the robot dog you speak of ,0
ok let me switch these two,0
like the picassos his dog is back legs are two triangles and then the other dog his front legs are two triangles,0
so the dog thats last his two try legs are pointing to the bottom right,0
got it,1
got a chicken drumstick a chipmunk picassos dog and an aardvark or the headless dog,0
got it,1
I got a flamingo a seal a crow and a flying monster,0
got it,1
got a teepee with two doors  the chip bowl with two doritos sticking out the bridge and the milk jug,0
got it,1
got it,0
