UTTERANCE,LABEL
you pressed one sorry we cant come to the phone right now but we can have an automated voice message system set up for you we have seal upside down crow we have sideways flamingo we have seal upright alright alright goodbye,0
got it,1
ok I have the waiter person bent over holding a triangle I have the sideways handkerchief lady I have the upright handkerchief lady and then I have this other giant picture I have no idea whats going on the heads in the bottom right,0
oh Im back mark sorry it was busy day yeah I got your messages yep I have everything on the list cool,1
all right i have upside down duck with two feet i have a flamingo looking backwards upside down i have flamingo looking backward sideways i have upside down crow,1
got it,0
I have the seal houseboat axe and a Russian guy,0
correct,1
I have a giraffe I have turtle I have loch ness monster I have torn auto slash stingray,1
done,0
hummingbird flamingo flying bird a raptor or thing with a long tail,0
correct,1
I have spaceship I have a weird looking dog I have a ram I have flying upward spaceship,1
got it,0
indian arrows sailboats and the weird looking sideways sailboat like if you turn your head sideways you see the sailboat does that make any sense the one that looks like its pac man eating something is last,1
yeah I got it,0
yo i got this loch ness monster all right and then i got a seal and then i got a flamingo and then i got a flamingo looking backwards its crazy,1
thats an athletic flamingo yo I got it,1
I have the triangle chest guy bending backwards on one foot I got the giant triangle chest guy I got the dude thats like sitting straight up or flying upward and then I got the guy in his knees go away speak and I dont want to talk to you,1
I have that as well congratulations,1
so I got this sombrero nachos I got the what I like to call it looks like something the the symbol for a hot soup its sideways its the trapezoid and the rhombus and then I have the hot soup thats upright and then I have the upside down boat hopefully you got that,0
I got that I got the hot soup hittin done,1
I got hoof print I got Abraham Lincoln I have the candle holder and then the axe,1
I too have that congrats JT,0
I have the easter bunny I have lochness monster and then I got a camel and then I got some weird looking triangle spaceship thing,1
sounds fun,0
rooster flamingo flying bird loch ness monster,1
I have raptor I have rubber ducky I have flamingo I have crabs,1
kicking dude upside down jumping JT Hitler dancing lady and somersault guy,1
I have all of those,1
I have headless dog I have rabbit I have chipmunk I have cat,0
got it,1
I have the sideways rubber ducky where like his the beak is upward then I have the giant flying bird then the upside down rubber ducky with the beak on the left side and then have the smaller flying bird,1
yeah I guess I got it,0
so I got flying bird I got that weird looking raptor slash ostrich thing and then I got the actual raptor the second ones a little bit fatter and then the fourth one is the dragon thing,0
done,1
Mark what happened oh well Ill forgive you Ill do this one since im already talking uh under uh upside down crow camel looking bird crabs and then the dragon is the one with the two triangles,1
got it I honestly have no idea how we missed the last one it seemed easy,0
okay I got the cat face I got the triangle I have the speedboat and then I have the palm tree,1
I too have that,0
I have man with an arrow for head on laying on back I have lady handkerchief I have guys doing somersaults I have JT run in with his arms out looking like the German dude that took over half of Europe,1
i have no idea what youre talking about im hittin done,0
the flamingo hummingbird a loch ness monster flying bird,1
yeah I got it,0
i got jt riding his bike home i got jt with no arms but with a triangle body i have jt thats just weirdly shaped and then i have j t with a box body because hes really strong and boxy looking,1
he has no arms so how does he like lift weights thats weird Im hittin done,1
fifteen minutes Im sucking at the queries I got a crow I got a flamingo I got a lobster I got seal,1
yeah I like seal I got it,0
I got JT with an arrow in the head I have JT with long triangle body I have JT praying to the guy that took over half of europe with a weird moustache and a long dress and then I got christopher walkin,0
got it,1
ok I have a camel I have oh god two same dogs I have the dog going to the left of this one has like a human back foot and then the second one looks like a regular dog without that human back foot and then the other one is a fish,0
got it,1
yo I got that chip monk chip chip chip chip monk and then I got the bunny and then I got the ca ca ca ca camel and then I got the bear,1
barely got it oh man im so good got it,1
okay I have a upside down sailboat three sails sailboat regular Russian guy and then oh Abraham Lincoln at the bottom,0
got it,1
alright I have cat turtle chipmunk fish,0
I only heard chipmunk fish because the fricken query was very loud,0
our cat and turtle and then chipmunk fish,1
got it,1
finally okay I got the house with the arrow chimney I have the other house I have the birthday cake and I have the avalanche,0
got it,1
I have the fat raptor I have the turkey flying up I have the two legged duck I have loch ness monster,0
got it,0
ax sailboat house windmill,1
got it,0
sailboat a ramp a rectangle missing corner houseboat,1
I assume the the thing missing the corner kind of looks like a cliff like youre falling off of it thats the third one,1
yeah its the rectangle missing the right corner,0
got it,1
oh man two flamingoes look alike I have a upside down flamingo with a full triangle foot and then I have the other flamingo thats upside down then a swan then a crab,0
got it,1
all right i have the nacho dance i have the windmill i have the unfinished desk i have sailboat,0
yea,0
okay I have giant handkerchief lady I have walking lady I have arrowhead and I have triangle chest,1
got it,1
I have jumping JT Hitler I have triangle dude sideways I have dude upside down I have what people call the batman mask I dont see it its that weird shape,0
yeah I just learned that was the batman mask earlier today even though Ive heard a lot about it okay I got it,1
okay I have tornado I have a dog with a square snout and like a human foot in the back then I have a cat then I have this other weird dog,0
got it,1
I have the camel I have the llama I have the dog with human foot I have fish,0
I have got it,1
flamingo loch ness monster duck with too little legs and a flying bird,0
totally have that,1
Abraham house candle hammer,0
done,1
okay I have tornado Ive loch ness monster I have what Matt refers to as a pooping lion and then I have a ram,1
is the pooping lion standing on one foot,0
that it is sir,0
alright got it,1
I have tetris I have avalanche I have sailboat I have house,0
got it,0
okay I have arrowhead I have laying on his stomach reading I have bending backwards with the weird arm and I have kneeling pizza,1
Im just a little confused sorry uh is the second one looks like a guy holding a triangle sideways and the third one looking like a guy praying,1
um the praying person kind of looks like the one at the bottom to me its like the really big picture with the person on their knees the third one is somebody bending backwards on one foot and has a weird arm up and the second one was somebody lying on their stomach reading a triangle so yeah I think you had that one,1
ok I see it now ok I got it,1
honestly Im trying to see it I dont really see it but I know what shape youre talking about so I got it,0
all right and the last ones the boat,1
ok I have the giraffe I have the lobster I have the llama and then I have the prairie dog question mark its on its two back legs,0
uh what were the first three,0
no prob Bob I have the giraffe first the lobster second and the uh uh llama third then I have that prairie dog,1
got it,0
jeez louise alrighty I got the upside down arrowhead dude I have the field position dude upside down and then I have the field position dude with his head facing up and then handkerchief lady,1
got it,0
raptor rubber ducky loch ness monster and then the turkey with a triangle hump,1
I have guy running up I have upside down triangle body dude I have batman mask and I have a woman running to the left,1
got it,0
okay triangle tree sailboat and then the the upside down slope,1
got it,0
I have flip front flip dude I have dancing lady I have leg split dude I have guy sliding slip and slide dude,1
got it,1
ok loch ness monster rooster flying bird and then turkey uh oh go away speak,0
got it,0
handkerchief kicking long arm guy bending over praying or to me looks like hes praying sideways,1
praying sideways is at the bottom right,0
yeah,0
got it,1
I totally got that right Nia what the heck,0
okay I have a parallelogram an apple a sailboat and an arrow,1
got it,0
I have a letter b I have ruby I a triangle I have a bridge,1
giddy up,0
sailboats scissors apple pipe,1
baseball field loch ness monster headless dog turtle,1
mm-hmm,1
tornado hand puppet a dog with a square snout and then the weird uh squirrel thing I forget I forget what its called,0
a ram but yeah I got it,0
laying down bunny cat crab dog,1
iron pot ax avalanche,1
got it,0
upside down boat a hammer nacho dance sailboat,0
got it,1
oh my god I have Lance Armstrong I have tina running to the left I have break dancing dude and I have weird tale dude,0
got it,0
