UTTERANCE,LABEL
hummingbird start over you blew my mind,0
okay ill call a dragon a flamingo flying bird and then the uh the raptor,1
all right i have a ram a crappy looking dog thing the sideways i guess a sideways fish and then a fish swimming up,0
okay i got that,1
windmill arrows a big sail boat two sail boat,0
got it,1
a loch ness monster seal a flamingo with his head pointing to the right and then flamingo with this head to the left,0
huh,0
hey lets start over so you got the first two the nest and the seal so then the third thing is like a like a regular flamingo and then the last one is a flamingo but hes looking backwards his heads backwards,0
okay got that then,0
i see long arm guy holding out something in front of them guys sliding on his belly and then the triangle guy,0
i think i got it,1
that last guys running up,0
all right i have like a little upside down boat and then i have a like a touche shit i dont even know what to say hold on i have to answer something,1
one got a box boat when the other ones kind of look like sailboats,0
yeah i agree ok lets call the lets call them all boats then so a little upside down box boat and then we have like a sideways sailboat with the big a parallelogram sail then one thats the right direction and then a bunch of shapes,0
the last one has the three shapes right,0
yeah yeah,0
ok got it,1
i got a hoof i got a candle i got a hammer and then the abraham,0
youre on first name basis with him thats cool got it,0
i have a rabbit a camel a fish and whatever the last thing is,0
okay got it,1
i got a rooster a flamingo a flying bird and uh whatever last one is,0
got it,1
i have the crab thing the weird raptor bird thing the duck and a flamingo,0
okay got it ,1
i got a kicking guy i got a upside down i got a woman and i got the tumbling guy,0
got it,1
all right i have the fox thingy i have what looks like a dog on his hind legs i have like a running dog and then some sort of ugly standing dog who kind of looks like his head was cut off,0
okay got that,1
i lets see i got a duck sideways flying bird sideways upside down duck and a flying bird up right,0
could you start over i was answering a query,0
got a sideways duck,0
and then i have a big flying bird and i have upside down duck and then i have small flying bird,0
okay got it,0
ok ive got a hoof print i have an upside down sailboat i have a house and then i have a sideways sailboat,0
got it,1
okay I got a dog with tail up I got a goat i got a crab and then I have a squirrel,1
um is the goat you said ones a goat and ones a dog I dont know which one those are which ones sideways,0
the second one sideways the dogs got a square face the goat has a diamond for a face,0
ok I got it,1
okay I have an upside down sailboat ive the other boat I have the indian face and then I have the bunch of little triangles,0
got it,0
got a teapot an iron upside down mountain and then the indian face,0
perfect,1
okay I have a cat that sideways like crawling upward then I have like a baseball diamond thats what I call with home plate on the bottom right corner underneath that wow what is this it looks like theres a diamond head on the right side and then he has a tail on the left side is like two legs I have no idea what creature it is though and then underneath that is something else,0
got it,1
gotta duck I got a crab I gotta uh raptor and then a flamingo,0
got it,1
rubber ducky flamingo crab and then flying bird with big wings,0
got it,1
I got a ram the crab a fish and then a fish with the open mouth,0
it was ram what in fish and fish with open mouth Im sorry Im messing this up,0
yeah ram and then it looks like a crab,1
back my push to talk was messing up I think I got this I think I got it lets go,1
okay,1
I dont know I think I skipped your turn I guess swan I got a dragon I gotta parachute a duck and then a flying bird,0
got it,1
twenty nine hundred feet okay I got a bunny I got a dog I got a a ram question mark and then I have like a a whale or something at the bottom,0
got it,1
got a arrow a boat sideways boat and then a cake and then a sailboat,0
got it,1
feet fifteen minutes okay upside down mountain and I have the right setup mountain with the triangles in it Ive Abraham Lincoln than I have the triangle in the diamond,0
got it,1
as the rocket ship sailboat avalanche triangle diamond,0
avalanche it like the best description for that Ive heard yet got it,1
okay I have the palm tree I have a triangle I have a like speed boat and then I have a sideways sailboat,0
got it,0
I have arrow a shark a tepee and a house,0
got it,1
okay I have an upside down a duck with two little feet and I have upside down raptor a flying bird going down then I have a rooster,0
got it,1
I got a duck a crab a dragon and then a bird flying big bird,0
done,1
okay I have an upside down person have a sideways big person I have a like flying little guy and have a lady standing up with like a triangle hand,0
got it,1
I got an apple I got a teepee I gotta sailboat or two boat and then a parallelogram,0
we gots that,1
turtle fox bunny dog going downward,0
got it ,1
got the ram I got the fish I got a dog in and I got a bigger ram,1
I think I got that I dont really see a ram on the one is the one like the same picture but ones like bigger and sideways at the bottom,0
the first one sideways because thats the small one the bigger ones standing straight up,0
yeah I messed up that scription but yeah I got it,1
okay I have like a slope shaped thing then I have a weird boat with like a arrow pointing straight up in it then I have this like point bravo okay then I have this thing that looks like a stove but really looks like the letter b theres like a white diamond in the middle of it I have this big blob at the bottom,0
got it,1
oh we got a llama got a laying down creature standing creature and a dog,0
got it,0
half a christmas tree a pot a trapezoid and then the weird boat thing with a arrow pointing up,1
to got the arrowhead in the square body the praying guy and the kicking guy,0
beautiful,1
I cant remember its my turn but Ill go I have a crow I have an upside down duck with two little feet loch ness monster and the big triangle hump creature,0
got it,1
got a tetris I got the one sailboat the three sailboat and then the home plate,0
got it,1
flamingo upside down weird new looking loch ness monster that I have a flying bird going down and then I have this other bird like a triangle foot at the bottom,0
got it,1
so I got a dancing lady a crouching wearying person are running guy,0
I got that,1
I got a sideways sailboat I have an upside down boat without sails and I have a sideways sailboat with three sails three sails and the fourth one its like a what was a called a shark thing I dont know,0
got it,1
got a skinny vulture a fat vulture a swan and the loch ness ,0
done,1
loch ness monster upside down flamingo sideways flamingo flying bird,0
got it,1
open mouth fish laying down fox home plate and then this fish swimming down,0
got it,1
ok sideways pot then the regular pot then the weird blob home plate question mark and then the last one whatever that thing is with a square and something else,0
got it,1
got the biggest guy got the lady got a square body and I got the triangle man,0
oh thats thats good we got it,1
okay I got the fish with the open mouth Ive the loch ness monster I have the ram and I have the rocket,1
lets see diamond man a dog man a woman and a standing man,0
wait say that again,0
yep triangle man hes running down I got a dog man he looks like he has a tail a woman holding a triangle and then I have a guy just standing sideways,0
got it,1
I have the giraffe I have the squirrel I have the something with a tail and then the last one is like a parallelogram with two triangles out of it,0
can you repeat that,0
yeah the giraffe is the first one with long neck fifty knots second ones like a squirrel going down word like down to the left the third one is like some other creature with like a square snout and a tail and its going to the left and the fourth one is a parallelogram with two triangles like sticking out of it on each side,0
Im happy I questioned that got it,1
lets see I got the big guy upside down guy woman pooping guy,0
I love that perfect,1
okay I have the big lady standing upright has like a triangle in her hand then I have the guy with the big triangle chest than I the upside down guy and then Ive like the flying woman,1
a house a hammer a table and thenn a triangle diamond,0
Im sorry I was doing the query I missed a lot of that,0
you miss the query to I said a house a hammer a table a triangle diamond,0
got it,0
okay i have a friend a sailboat a house and then a leg up and down till,1
got,1
that took forever okay ive got a right set up dog a sideways dog a crab and a squirrel,1
I have a houseboat a sailboat a windmill and then arrows,0
got it,1
ive got a kettle and iron a mountain and a windmill,0
got it,0
I have a fox a baseball field a weird animal looks like its going to the right and then I have a hand puppet,1
got it,0
ive got a duck with the two feet a crab a bird with a tail and a flamingo,1
done,0
i have a rubber duck a flamingo crab and a hummingbird,0
got it,1
Ive got a ram an ant eater a fish swimming down fish swimming up with a mouth open,0
have a rubber duck a flying bird a dragon and a swan,0
got it,1
Ive got a bunny a dog a whale and a ram,0
got it,1
a birthday cake a sailboat with like a weird sail an arrow and then an up and down sailboat,0
got it,1
got a mountain hold on,0
okay Ive got a mountain the triangle square abraham lincoln and the m,0
got it,1
damn things frozen,0
i have the avalanche of shapes the triangle square the rocket ship and the weird symbol,0
got it,1
got a triangle a speed boat a palm tree and a vertical sailboat,0
got it,1
i have a house a martian dude the m and an arrow to the right,0
got it,1
got bird with a tail flying bird a rooster and a duck,0
got it,1
have a rubber rubber duck flying bird dragon crab,0
got it,1
Ive got an upside down server rightside up lady with a handkerchief sideways lady with a handkerchief and then the falling lady,0
got it,0
apple parallelogram houseboat triangle with cutouts,0
got it,1
i got a turtle sitting cat a bunny and then the sideways dog,1
i have a dog going downward on a dog going to the left in arrow upward and then a weird shape,0
dog going down dog going to the left arrow weird shape,1
i think i got it,0
ive got half a stop sign the giant boat ramp and then the letter b,1
have a terrier going to the right a cat and alpaca and then the cat laying down,0
got it,1
got half a christmas tree the big boat the eraser shaped thing and then a vase,1
i have a guy reading a book or a square body guy the ninja kicking upwards and then the triangle,0
got it,1
Ive got a fat crow upside down Loch Ness monster a turkey vulture thing and then a duck with two feet,0
got it,1
i have a sailboat tetris um a house turned on its side and then like a parallelogram in a trapezoid,0
got it,1
upside down Loch Ness monster bird with a tail flamingo flying bird,1
i have like the big blurry shape and almost looks like that holding a pizza a guy reading a book its also the salsa lady and triangle body,0
got it,1
i got the upside down boat with the box sideways sailboat with three sails russian guy sideways boat with two sails,0
got it,1
I have a Loch Ness monster skinny crow fat crow swan,0
got it,1
Ive got a flying bird a flamingo a Loch Ness monster and upside down flamingo,0
got it,0
baseball field fish going down fish going up cat laying down,0
got it,1
ive got the house upside down bowl sideways bowl russian,0
got it,1
i have a guy on one foot with a triangle the guy running upward thats got a big body the square body and the model walking upward,0
got it,1
got a fish swimming up loch ness monster fish swimming down ram,0
got it,0
splits guy coffin guy lady with the handkerchief dog guy,0
got it,1
Ive got a ram this weird thing with his tail like straight up giraffe and then a parallelogram with three triangles,0
got it,1
i have a blurry guy holding a pizza again the splits guy the model in the fetal position,0
got it,1
lady with a handkerchief pizza guy model upside down server,0
got it,1
triangle square hammer unfinished desk weird house,0
got it,1
Ive got a ram a squirrel a bunny and an alpaca,0
got it,0
my bad my bad ram fish going downward dog and then weird little animal,0
got it we were so close,1
upside down sailboat the letter c diamond speedboat,1
got it oh wait-- wait say one more time,0
upside down sailboat letter c diamond speedboat,0
okay got it,0
i haveupside down windmill sideways windmill hammer triangles,0
got it,1
ive got a hummingbird a crow flying bird flamingo,0
got it,1
rocket ships sailboat avalanche of shapes triangles,0
got it,1
the sailboat sideways thing with two triangles sticking out of it eiffel tower house,0
got it,1
a hummingbird loch ness monster flamingo flamingo looking back,0
got it,0
okay Ive got the cave thing a fancy vase an apple and a giant boat,0
got it,1
ok I have a bunny I have an animal with a parallelogram tail on the right the animals going to the left and its like kind of on two feet then I have an animal going to the right its got like a rectangle head and then I have an animal that has like two pointy legs,1
got it,0
okay Ive got this like sailboat with one sail kind of looks like a windsurfing board Ive got Tetris sideways house then a normal sailboat,0
got it,1
okay I got guy got a really long arm the guy holding a triangle the dog guy and the bike guy,0
got it,1
ok I have a sideways sailboat an upside down sailboat a house and whatever that last thing is,0
okay I have it,1
ok i have a dog going downwards i have a horse kind of with a really long tail then i have a crab its like a rectangle with like four different shapes coming out of each of the corners and then i dont really know what the last shape is it kind of looks like to me it looks like pluto and its too its like hes going downwards and his mouth is like those two open triangles,1
got it,1
got it,1
ok i have a fox on two legs i have the baseball diamond and i dont know its like some animal looks like a heads on the right and then a tail on the left and then whatever the shape is at the bottom i dont know its like sloping to the bottom i dont know its like sloping to the bottom right sort of,0
does it almost look like a hand puppet with a slanted triangle on the end of it,0
yeah sure,1
okay got it,0
I have a flamingo I have a chicken with long tail I have a duck with two feet and I have a crab,1
got it,0
rubber ducky crab flamingo and the last thing with three triangles on it,0
okay I have it,1
ok i have a fish i have an arrow going downwards i have a it looks like almost like an ant eater kind of its got like two bigger legs on the bottom and then it has a tail going up in the right corner and then like uh it almost looks like it has no neck and then the bottom one to me looks like a squirrel its going downwards and its tails like going up to the top part,0
got it,0
ok upside down swan rubber ducky flying chicken and then like a bird with two triangle wings,0
got it,0
okay I have a dog a laying down bunny and then to me this kind of looks like a goat with um like horns on the top its head is going like the top left corner and then the little parallelogram coming off of it is like the horns and then the two triangles are like its legs I dont know if you got that,0
okay that was ok i have the thing with like the two legs that are on the left well i dont know i guess they both could have two legs i dont know the smaller of the two objects at the bottom and like the wider one thats all the way from left to the right side i have is the third one is that right,0
no switch those two,1
okay i guess ill switch it and then ill hit done,1
okay I have an arrow pointing to the right I have a birthday cake I have a sideways sailboat and then the bottom ones like the bigger upright sailboat,0
got it,1
I have an upside down mountain a triangle square a big pyramid with two cut outs and Abraham Lincoln,1
done,1
okay rocket a big sailboat the triangle in the diamond and then I forget what we said this thing was with the two shapes coming out of it,0
got it,1
palm tree square speedboat um sailboat,0
I meant triangle not square for the second one,1
thats the last one,0
got it,0
ok oh sorry,1
got it,0
got it,1
i got it,1
okay i have a person skydiving and then i have a person thats completely upside down its like holding a triangle and then i think the second or the third one looks like a lady the head is like the square part and then she is like a long like old fashioned dress on and shes holding a square and then the last one is one second,1
and then the last one is that same shape but its tipped on its side,0
got it,1
does it almost look like an apple with a chunk out,0
yes I almost said apple actually so that was the third one,1
okay then I got it,0
okay have a cat sitting down I have a bunny laying down I have a turtle and then I have pluto like the disney character I think,0
got it,0
okay I have a dog going downwards I have like a bigger dog that looks like its going to the left I guess and I have a twenty four hundred feet okay and then I have like an arrow pointing upward with a diamond head at the bottom and then I have the last thing with like a big uh what diamond tail on the right side ,0
yep I got it,1
its home plate the slope the stove and the freight boat,0
all right thank you,1
does the third one look like a horse,1
okay I have a half christmas tree I have a slant or a parallelogram thats cut off a freight boat and then I have a pot,1
done,0
got it,1
okay I have a fat crow a duck with two feet Loch Ness monster and then something with like a big triangle body,0
I got that,1
I got it,0
that was crazy okay I have a bird with a very big body and like a one little triangle foot okay one second,0
ok I have a like i said the bird with the big body and then I have the flamingo looking backwards and then I have the bird with the tiny head and then I have the last shape,0
I got it,0
okay I got an upside down sailboat I have a slope i have scissors and i have the weird sailboat with like upside down sails,0
nacho party,1
yes nacho party,0
got it,1
okay a house with a hammer an upside down bowl and then sideways bowl,1
got it,0
okay I have a dog going down that has a square snout that I have the other dog going down then I have the like animal going to the left that has long triangle legs and then I have the other dog going to the left,1
I got it,0
okay have a flying bird flying to to the south well not some salad flying up to the north I guess then I have crow and then I have a duck that grew two feet and then I have the crab,0
you have crabs I got it,1
okay Ive an apple I have an upside down apple I have a speedboat and a parallelogram,1
I have a speed boat the letter p or a stove thats holding a freight or no yeah a freight boat and then a cave seatbelt be free,1
done,0
ok upside down person doing the splits lady falling down a sliding person and then whatever the heck this thing is at the bottom,1
I call it a Batman mask but I got it,0
I always wondered what the Batman mask thing was when I listen in the other room okay hitting done,1
a I have a seal a hummingbird a crab not crabs and a flamingo looking at the crab,1
okay got it ,0
I have a cave have an arrow I have nacho party and yeah the last thing,1
nacho party sounds fun but I got it,0
okay I have a weird sailboat an iron a Chinese boat and cake,0
got it,1
I got it I think the last one looks like a horse the long tail,1
ok I have a I have a blinkin desk so at his desk and then a blink in and then he playing tetris and then theyre chevron with there,0
so is Abe Lincoln first or second,0
its his desk and then Abe Lincoln,0
ok thats a bit confusing that I got,1
oh Ive loch ness monster I have a fish I have the chipmunk I think and then I have what my brother refers to as a pooping lion thats on one leg,0
i see it i see,0
okay I have the model walking down wired the punter the weird upside down police man and a dog person,0
got it,1
okay llama fish tornado ram,0
sorry can you say it again,0
I have llama fish tornado ram,0
got it,1
palm tree boat bridge triangle button,1
got it,1
crab peacock flying bird,0
got it,1
fifteen minutes okay seal pot iron windmill,0
I got it,0
cave speedboat the christmas tree is speedboat going downward,1
got it,0
I have a sailboat I have the half christmas tree I have the regular pipe then I have the sideways pipe were at the bottom the stuff you put this in the pipe goes at the top,1
is this like square part is that at the top for last one,0
yeah thats what I was trying to say but I said it all weird and dumb,0
okay got it,1
bunny tornado alpaca cat,1
got it,1
twenty minutes and upside down apple triangle man sailboat regular apple,0
got it,1
feather house russian sailboat,0
can you repeat that please,0
yeah feather house Russian sea or sailboat is the last one,0
gats stiffed,1
flamingo raptor swan seal,0
got it,1
dragons flamingo sparrow flamingo flamingo ok the second flamingoes looking back the fourth flamingo is regular,1
forty one knots okay I have the raptor flamingo flying bird rubber ducky,0
got it,0
windmill  seal rocket ship birthday cake,0
I didnt have to move a thing got it,1
ok lobster houseboat sailboat and yeah the last thing,0
got it,1
windmill Chinese bow hammer house,0
got got it,1
five minutes ok hand puppet tornado bunny and weird dog,0
got it,1
I have a fat crow a raptor flying bird and a rooster,0
got it,1
forty four knot five minutes thrirty four hundred feet and okay I have a fox I have a ram I have the pooping lion and I have the dog,0
got it,1
bunny fish rocket ship cat,0
I think I heard the last two rocket ship and cat what were the first two,0
bunny  fish rocket ship cat,0
got it,1
apple parallelogram bridge speedboat,0
got it,1
salsa dancing lady model gymnasts with his legs split and then the runner,0
got it,1
got it,1
a baseball field course so the long tail crab loch ness monster,0
got it,1
twenty minutes okay have a cat I have the pooping lion I have a rocket and whats last thing a shark I think somebody said parallelogram of triangles out of it,0
got it,1
triangle guy waiter pregnant lady model,0
got it,1
fifteen minutes okay giant upside down guy triangle body person  running giant person and then a falling down flying person,0
got it,1
triangle apple houseboat slope,0
done,1
so mad ok christmas tree a bridge I have a slope where it looks like youre walking off a cliff I guess and then a slope where the points at the top,0
got it,1
so let me guess the order of it based on your description I think its Russian guy hammer iron sailboat,0
yeah wow impressed you got it wrong no I got it,1
ok ok dummy I have a candle a native american gentleman so hes probably sending like smoke signals with it I have like a house and then a bunch of shapes,1
you know its interesting I have those same shapes but I dont like your shapes but Ill accept your shapes as they as they are,1
you know I got this these two triangles with a square at the bottom kinda looks like a christmas tree kind of doesnt you know whatever then this trapezoid you because I like big traps I like my traps being big and then this eraser looking thing because I erase all my mistakes with positivity and then the sailboat but you know what it looks like a big nacho and a little nacho you know gettin some salsa or some cheese sauce you know one of,0
got it,1
forty one hey man I got the guy running its probably that a Ussain bolt fella ha ha ha you got one wrong thats embarrassing so anyway I got a running fellow got dog man fella I got a lady running and then I have an upside down guy,0
I dont I dont understand these shapes and theyre all running in my in my mind,1
yeah but I gave you directions you idiot the first guys right side up and the next one looks like a dumb guy with a tail and the third one is clearly a woman running down and the last one is upside down,0
got it,1
I got two nachos swimming in a bowl I got one nacho with the point sticking up in the middle and then I got a nacho with two doors in it and then I have two nachos on a square,0
dude that square looks delicious,1
so anyway I got this the thing its like a running dog and I have a llama and then I have something on its hind legs and then I have like a nacho monster like he has two nachos for a body and then he has like a head,0
yeah i see those and i have em,1
alright I have a nacho boat upside down a letter b a speedy boat and then two nachos on a square,1
all right i i have this guy sitting and he has like a chinese hat on and hes sittin and hes upside down i have a lady in a dress sticking her arms out i have below that another hold on hold on,1
anyway okay so the third thing is another woman in a dress she is standing upright shes doing some sexy dance moves like you know just putting the works on me just trying to you know get me to empty out my wallet and its working and the bottom ones the guy running,0
is the bottom one chris chris looks like he likes to run a lot,0
chris jenner,1
then yes,1
alrighty so I got this like throwing star slash crab thing and then I have this weird dog with the diam- or like rombhus  no diamond it has a tail then theres the other dog where his hind legs are on the floor and his front legs are in the air and then the other dog that has a square nose and hes on all four legs,0
I dig it,1
yes I have this I have this ninja crab first and then I have a flying bird then I have a flamingo and the last thing you know in like turtles two where super shredder sticks his arm out of the wood it looks like that,0
oh yeah yeah yeah yeah,1
so I got chopsticks in rice thats in a bowl and then I got this bong looking thing very illegal by the way than a pipe which is legal but people use in the wrong way and then I have a half a christmas tree,0
got it,1
yo I got this one arrow look kind of looks like you know the like a military rank patch thing is the pointy thingy I got that and then I have an arrow pointing to the right like a regular arrow so its like a general is going to go over there and hes going to get on his boat which is like the third thing and hes going to sail to the Eiffel Tower,0
cool got it,1
I got the spaceship I got this camel I got this laying down bunny and I have this ram,0
got it,1
so hold on hold on,1
all right is the arrow for the third one in the top right in the last ones arrow on the top left,0
I think so,0
ok lets go with it then,1
got it,1
so I got like the a hind leg animal I have a fox and then I have like a little whale like hes up and down then I have a big whale and yeah,0
I think I got it lets see lets find out,1
she said nuts fifty nuts oh all right i got a hammer i got i got private and then i got a house and then i got this avalanche looking thing,0
cool man nice private,1
dude I got these triangles and theyre so theyre so pointy its crazy just like upside down candle looking thingy and youve got the answer wrong cuz youre an idiot Im going to have this sideways boat and then I have a boat at the bottom thats two triangles,0
what were the first three,0
the first one was a bunch of triangles and then it was like an upside down candle and then it was a sideways boat and then it was the right side up boat,1
yeah I got it,1
I got this sailboat with three sails this upside down sailboat and this weird looking sailboat where its got like a little slit throughout like the sails and then I got my private,0
got it,1
yo I got this freckled fox I got this whale I got the super shredder arm and then I have a crappy looking dog,0
hey man that dogs got feelings I got it,1
all right i got home plate and i got traps i got my trappies and then i got this long lookin vase then i got the letter c,0
cool,1
ok I got a fox a rabbit a ram and the last thing looks like a horse,0
I see you whore your horse and I raise you another horse,1
I got tea kettle short and stout he wants to be poured over into this chimney looking house where the indian man lives Native American sorry Native American general gentleman and then what he owns behind the house is actually a sailboat to travel all lands across the country,0
pushed Native American general,1
yo son this first things like an upside down flying bird like who does that you know and then I got this other flying bird hes like you know more right side up hes like taking off its like who does that and I got this crow and hes just standing there and its like yo who does that hold on a sec,0
and anyway that last thing the last one its this really big bird and every time I see him Im like yo who does that,0
yo I got that yo,0
all right so i got this chevron arrow and then i got this three nacho bowl and then i got these double sided arrows and then if you tilt your head to the right it looks like a sailboat does that makes sense to you it does to me,0
I dont need my I cant talk I dont need it to my head it already looks like a sailboat so you dont need to tell me to do that because I can see that it is,0
cool,1
man I got this cave and the inside of it are some skizzys and then theres a two nacho bowl and a pipe,0
got it,1
so I got this upside down rubber ducky we dont know why its upside down we just agree with it then we got this skinny crow like skinny and then we have a upside down swan again dont know why and then we have a flying bird,0
yo I got that,1
yo I got this like its kangaroo and I got a crab I got a turtle and I got like a big old thing,0
no its a small thing for you mines a big old thing,0
dude thats awesome,1
thats crazy man,1
okay hey hey hey man so got this cave again and inside this cave is a crab monster and hes guarding the sacred triangle and then uh the about and then at the bottom theres the island from the Gorillas Feel Good Inc music video,0
okay,1
love it,1
oh I got that sir I got that real nice,0
all right so i got this two nacho bowl and then i got this speed boat then i got this person looks like a snowman slash christmas tree then i got a triangle brah,0
hey would you say that the boat is going down or going up because me and Mark disagree on this,0
well the speed boats going up because the longer end and should be in the front not the back,1
see thats what he says oh my god oh my but anyway thats what he says and I disagree I think uh I think its going down maybe Im thinking more of a yacht that things should be over the front I think i just at you know Im a classier person but I got it,1
yo lets talk about it I got a little baby with a pointy head I got a guy running forward got a butler got a weird thing,1
youre a weird thing but I well it wont go off speak,0
all right so what i call batman swimming is what you call loch ness monster then i got a fish swimming downward then i got a ship flying to the right and then i just got a dog you know running downwards just chilling out,0
I dont it call loch ness monster anymore I call it ah super shredders arm from the end of turtles two,1
cool bye,0
cool cool cool cool,1
so I got this ruby alright and its protected by the bee and then a ramp and then palm tree couldnt really make a story out of this one that sucked,1
its cool man you tried,1
yo i got dress lady i got a kicking man  i got an upside down splits man and i got a thing,0
I got that thing too,1
twenty four hundred feet I got avalanche I got this diamond and triangle and then I got a kid in a baseball hat but to you its just a triangle sticking out the left and kind of a sideways seal,1
got it,0
yo I got the cat head silhouette I got a vase I got a two nacho bowl and I got a yacht going to the left or a speedboat going to the right,1
yo dog I got dat man yo yo yo yo,0
yo got double sided arrow I got a house with a long long chimney without the triangle and then I got a hammer and then I got a house with the triangle as the chimney got it cool,1
you sound like Sean Connery playing Abraham Lincoln,0
thats what i was going for,1
sup man hey hey whats up I got yo I got like a house I got a upright Russian guy sideways Russian guy a weird old little thing,0
if you tilt your head to the right on that weird looking thing it kind of reminds me of a kid wearing a baseball cap like the triangle is his neck and what not,1
quit telling me to tilt my head Im not going to,0
well anyways I got this cave right and theres an apple in this cave alright and then theres a long Gandalf pipe so Im assuming its lord of the rings style and what happens at the end of the story is they go through a portal and they end up coming out sideways for the last sideways cave,0
hashtag blessed,1
so anyway I got this butler guy and hes giving out hes giving out ruffees and this lady takes one and she picks up the ruffee the little ruffee triangle and then she gets all crazy starts running around and then she starts doing this weird dance and then yeah,0
can we call butler dude Bill Cosby,1
thats thats rude no,0
I tried,1
so I got this enlarged picture and then I got this person kneeling holding some rufees then I got triangle Brock Lesnar then I got that weird looking shape,0
got it,1
weird I have all of those,1
I feel you,0
dang it Matt and youre supposed to help me with that,1
dude you suck let me tell you a story there this christmas tree and underneath it was uh was an avalanche and it killed the seal and he had a he had a military funeral,0
he had a private yeah,1
so I got this box squared dude got a bicycle dude got a lady dancing and I got person praying,1
I would totally listen to that I got it,1
so I got this christmas tree dude and then I got this two nacho bowl and then I got a half christmas tree its like the first guys brother but he was cut in half and then I got this bridge,0
Bridge to Terabithia lets go,1
well youre wrong because I have the indian dude the house and hold on,1
got it,0
stupid query ruin my joke whatever I dont need that joke anyway some funny by myself so I got this guy kicking a ball and I got this guy running with a triangle body then I got this lady dancing and then got this person with the leg split upside,0
yeahgot it,1
yo I got a rocket ship going down I got a ram I got a crab I got a rocket ship going up,0
cool I guess you got it,0
all right i got a crab i got a camel slash turkey squatting and then i got upside down raptor and then i have a turkey flying upward,1
ok Ive got a sailboat going up a normal sailboat a triangle and then a space invader,0
got it,1
all right i got a sailboat a house an upside down boat and then the sideways vase,0
got it,1
i got a speed boat right side up palm tree parallelogram and then in a sideways palm,0
is the last one the tree part in the bottom left,0
the fronds yes,0
got it,1
I have that dragon I have the sideways flamingo I have turkey small turkey I have big turkey,1
Ive got a cave an apple a bridge and a sideways cave,0
apple then bridge,0
yeah,1
alright I have chipmunk I have headless dog I have ram I have bunny,0
got it,1
Ive got an iron a christmas tree triangle square Native American,0
got it,1
I have flying upward turkey I have crow uh upside down crow head facing left bottom left dragon and then sideways crow,0
got it,1
ive got a triangle square rocket ship a house and a sailboat,0
got it,1
alright I got a bunny laying down a bunny standing up I have loch ness monster I have dogs standing on one foot,1
sailboat letter c pyramid pipe,0
got it,1
seventy percent alpha okay loch ness monster flying turkey crab seal,0
got it,0
ram bunny squirrel crab,1
got it,0
flying turkey fly hummingbird squatting camel slash turkey and then crab,0
got it,1
Ive got a ram a tornado a fish swimming down then a ram with its head pointing to the left,0
got it,1
got it,0
ive got a boat with the triangle on it speed boat the japanese triangle house and then a single triangle,0
got it,1
got it,1
Ive got a speedboat a palm tree half christmas tree and a house boat,0
what are the first two again,0
speedboat palm tree,1
got it,1
fish swimming down loch ness monster ram sideways tornado,0
got it,0
crab hummingbird crow flamingo,0
got it,1
guy tipping his hat guys spreading upward lay with handkerchief triangle head,0
first two again,0
guy tipping his hat guy sprinting upward,0
got it,1
got it,0
loch ness monster sideways loch ness monster sideways tornado kangaroo,0
got it,1
avalanche sailboat the arrow seal,0
got it,1
flamingo loch ness monster swan dragon,0
middle two,1
um loch ness monster swan,0
