UTTERANCE,LABEL
the shapes fire hydrant the hammer desk,0
got it ,0
got it,0
I got a sailboat a footprint upside down sailboat and a house,0
got it,1
Ive got a dog a squirrel on its hind legs a crab and then this squirrel just walking,0
got it,1
I got a boat an upside down sailboat  a windmill and a feather,0
got it,0
kettle Native American iron mountain,1
got it,1
I got a kinky tail a fox a stingray and the hand glove puppet,0
got it ,0
I got flamingo bird with the tail a duck and a crab,0
got it ,1
got a duck got  a hummingbird a crab and a flamingo,0
got it ,1
Ive got a ram thing fish with its mouth open a fish swimming down and then an ant eater,0
got it,0
got a swan dragon a duck and  a flying bird,1
got it ,0
dog bunny ram whale,0
aero sideways bow a cake and a sailboat,1
got it,0
mountain triangle square letter m thing abraham lincoln,0
got it,1
rocket ships sail boat avalanche triangle diamond,0
got it,0
palm tree triangles speed boats sail boat,1
got it,0
an arrow  shark m house,1
got it,0
bird with the tail duck flying bird rooster,1
got it ,0
duck crab dragon and a big flying bird,0
got it,1
Ive got a butler guy sideways lady with a handkerchief a boob girl than normal personal with the handkerchief,1
lets see apple tp a boat and that last shape,0
got it,0
cat bunny turtle and boy are cheap,0
I think its a giraffe,1
got the dog got a fish got a squirrel and then I got a goat it looks like a triangle head ,1
okay I have two dogs uh is the first one going down,0
yeah its sideways,0
okay I think I got it,1
well shitokay Ive got half a stop sign a slant a batman mask and then a giant boat thing,1
the third ones a bee right,0
okay got it,1
a llama a laying down standing up and the dog,0
got it,1
ive got a christmas tree an eraser  a giant boat thing and a vase,1
got it,0
lets see I got the arrow head the box body the guy reading and the guy kicking,0
got it,1
got a bird with a crunched up neck fat crow a duck with flags and  the loch ness monster,0
got it,1
got it,0
bird the tail flamingo loch ness monster bird flying,0
got it,1
get a dancing lady a crouched lady a reading person a triangle body,0
got it,0
its got a russianin a sideways sailboat with two upside down both the box then three sails,1
got it,1
cats crow fat crows swan and sea monster,0
got it,0
flying bird upside down flamingoes sideways flamingo a sea monster,0
got it,1
lets see ive got open mouth laying down  a what is that stingray and then the fish swimming down,0
got it,1
upside down bowl Russian sideways ball lighter,0
got it,1
so yeah big guy the biggest guy no woman in a box man and then a guy catching somehting,0
got it,0
open mouth sea monster ram swimming down fish thing,1
uh can you repeat that I was answering a query with trouble,0
giraffe whale thing a ram and then like a something with a tail its really straight up or just a hand puppet,1
got it ,0
got a sword man upside down man a  woman a crouching man,0
got it,1
the woman with  handkerchief sword man guy is like catching something that a woman in a dress,0
got it,1
a house a hammer a desk and a triangle uh diamond,0
got it,1
Ive got a llama a squirrel a ram and a bunny,0
my most squirrel bunny,0
the llama squirrel ram bunny,0
got it,0
what does that I am armadilla a ram a fish and the dog,0
got it,0
got a diamond letter c a speed boat and a sail boat,1
got it,0
its the windmill hammer a feather and a  sideways windmill,0
got it,1
Ive got the hummingbird flamingo crow and a flying bird,0
got it,1
rocket ships sail boat avalanche the other,0
Im sorry could you repeat that,0
got a rocket ships sail boat avalanche feather,0
Eiffel Tower weird sailboat on a normal cell than a house of the chimney,0
got it,1
a hummingbird flamingos loch ness sideways flamingo almost looks like that bird that carries babies,0
got it,1
Ive got the cave thing a vase a giant boat and then an apple,0
lets see I got squirrel bunny kinky tail and the armadillo,0
or the first one you call called dog,0
got it,0
got it,1
got it,0
Ive got a triangle bridge half eaten apple full apple,0
got it,1
forgot that one upside down man running man huge and then another man and then the catching man,0
got it,0
ram bear llama squirrel,1
got it,0
a big sailboat a house a hammer and the iron,0
got it,0
camel fish ram bunny,1
cake house boat one sale,0
got it,1
okay I have a sailboat Abraham Lincoln the footprint and the houseboat,1
got it ,1
right cool all I have a rectangle with quarters missing I have a pot upside down apple bridge,0
got it,0
I have half a christmas tree the big eraser this thing that looks like I dont even know the outline of like a weird poke him on Im not sure and then a bridge,0
you can call it a cat may I got,1
I dont know,0
I have upside down guy praying I have guy laying on his back I have guy upside down running to the left does arm straight out and the guy running downward,1
gotcha,1
yeah,1
no yacht its a cave I got,1
got it I think the whale looks more like a stingray but well go with a whale,1
I got an avalanche I have a sailboat I have a footprint I have a seal,0
hard,0
for the record is a miracle I got the last one right anyways I have a rom based a big old boat a but with an arrow and then a bridge,1
is that first phone call is like a diamond or a ruby,0
yes,0
got it,1
got it,0
have a pipe be an apple and a,0
got it,1
I have flying bird swan loch ness monster duck with two feet,0
got it,1
I had a big old boat again a bridge made a small boat but is like a house boat it has a roof and then the cave,1
I got it I think the first one looks like a bowl of rice with chopsticks sticking out of it but thats just me I got,1
looks like a ball with rice and the chopsticks sticking out of it but we dont we dont have to call that hold on,1
got it,1
Im sorry I guess I didnt have that I have a trap is oik seven feet which employed a bowl of rice or a bigger a certain apple,0
add added,1
I square body dude I have lady in a dress I have guy running upwards think I run into the,0
gotcha,1
I do have triangles I have a sailboat and I have a in,0
yeah,0
apple speed sail sailboat let her be,0
have a triangle a key of say some of the arrow and that is like a picture of,1
got it ,1
got it,0
well I have a bowl of rice tree home plate,1
got it,0
cave racer christmas tree bridge,1
got it,0
I have a kangaroo cat with his hair on and a tornado and then the headless dog,1
yeah it,0
I got the half finished ask or I like to see the hot soup symbol which is a trap is already in the round this the christmas tree and the,1
got it,1
I have a triangle torso guy girl addressed a person running down and then someone praying or reading a book,0
I have,1
got it,1
okay so my father had done before you told me anything on accident and then I move it around so it must have freaked out waste I have somebody in fetal position triangle small triangle guy bay triangle guy and then something that just takes up the whole picture something really weird looks like a deformed bodies,0
yeah,1
I got stingrays last tornado slash whale and then third one second one Im not really sure to see an airplane flying downward loch ness monster and then dog,1
got it,1
I have a dog peeing ever ram I have the stingray and then the fish going up or its like a rocket I dont even know,0
always the first two,0
the dog peeing and then the ram this dog peeing looks like two human feet in the back and then one triangle leg in the,1
hes facing the right,1
oh okay and I think would you say the first one looks looking a horse the second one looks a ram,0
I would say that yes,1
crap I miss that question I can tell rectangle missing a corner and they got triangle man apple with a bite out of it and then just all apple,1
have a christmas tree a bridge a cave in home plate,0
I think got,1
sailboat hold on,0
I got sailboat arrow pointing to the right chevron arrow and then pot,0
got it,1
Im sorry I have a seal with the brick its said i have a house sideways a sailboat sideways and an indian man,1
thirty percent person I got a crow crab submarine a rubber ducky,1
I the money a fish I lay nobody and that address,0
yeah,0
lady in a dress with her head to the right address their head to the left I guy holding a triangle guy running upward,0
got it,1
I have upside down triangle man a square body guy another guy looks like hes taken the whole thing and then something with an arrow on it and yet,1
yeah then,0
I have a sailboat upside down a bridge a ramp and an arrow,1
what were your first,0
she,0
now no what your first two were,0
first has an upside down sailboat bridge,1
average apple that was bridge with two,0
say that again,0
a no I have a bridge an apple a sideways bridge in the triangle to cut,0
sorry I zoned out was my fault I whereas the apple Im sorry,0
its second,0
I think I got,0
okay i got the  dog with the triangle but its going its like going down in in the same one for the second one but its like up and then the sideways man and the sideways triangle man,0
got it,1
alright my first one is the turkey second is upside down bird with two feet third is the one that looks like a boat than the last one was a weird looking shape,0
gotcha,1
alright i have the seal the turkey the duck and then the falcon,0
got it,1
my first one is the seal second is the duck third is the bird with wing spread apart and then the ,0
got it,1
i have the upside down mountain the sailboat the base and then upside down boat,1
alright  my first one is the weird looking dog and its snout at the bottom second is the boat to sallys bow third is a stingray and last is a turtle,0
got it,1
alright my first one is the lady in the dress with no arms then the shark person then the upside down man with the long sleeves and then a triangle body person,0
yep,1
okay i have the sideways sailboat the normal sailboat the cliff and then the picture frame,0
got it,1
my first one is the rocket ship going down second is a dog third is the stingray and the last one has a dog in a littlelike its barking,1
got it,1
okay so i have the guy like throwing a blanket and then the lady in a dress and then the third one is the lady in the dress but shes sideways and then the fourth one is the shark man,0
got it,1
alright my first one is the person a person me and theyre reading the book second is the oversize person on their knees reading a book third is a skinny person on their knees in there it looks like theyre holding a triangle and the last lady in her dress their arms up,0
the second one did you say theyre on their knees,1
yeah the second one there on the knees and its still the bigger one out of all of them and then a third one is a skinnier person and they have the triangle or the tree on the left side,0
oh gotcha thank you,1
ok i have the barn the speedboat  the sail boat and then the the houseboat,0
got it,1
alright my first one is seal second its a christmas tree third a sailboat then the last one is clear for the stuff falling off ,0
gotcha,1
okay so have the bunny the dog thats going its going down and then the llama and then the weird shape,0
got it,1
the first one is upside down falcon second was the sideways road runner third is the weird looking shape in my last shows the upside down road runner,0
got it,1
i have the guy doing the splits and the lady in a dress and then then guy falling and then the same guy laying down,0
got it,1
okay my first one is the x second is the upside down road runner third is the rooster the last one is the bird with two feet,0
got it,1
my first one second the guy falling down and then the person like running forward and then the person on their knees,0
got it,1
i first wanted us to bridge the two arches second is to guess the six sided diamond for the next show third is the apple and the last ones a pipe,0
gotcha,1
okay so i have the apple the parallelogram then the rectangle what the triangles missing and then the boat looking thing theres a square missing,0
got it,1
my first one is the boat what the three sails on the left the house with the chimney a sideways windmill million upside down mountain,1
got it,1
the first ones guy riding a bike and then the lady in a dress and the kid running up and then the weird house looking one,1
my first one is the falcon next is to duck third is the turkey the last one is the weird looking boat,0
got it,1
i have the black swan the roadrunner the seal and then the rooster,0
got it,1
my first one is the pair of scissors second is the pipe but the lip of the pipe is on the left the top left and then third is other upright but the is at the bottom and then the last one was the apple,0
got it,1
okay so i have the speedboat the the norm or the boat with a triangle on top and then the triangle or top of the barn and then the pikachu,0
got it,1
alright my first one is  real looking shape it has a trapezoid on the left and then half a rectangle at the very top my second one is a christmas tree third if the house with the long chimney in the last was the the deer pawprint,1
got it,1
i have the sailboat the iron the house and then the pipe,0
got it,1
okay my first one is the triangle body person and it looks like theyre running then i have the dog with the with the triangle the bottom left corner then i have the oversized person and theyre kind of running off the screen and then the last one was the lady in dress impressions norge,0
got it,1
alright so the first one is the look looking thing then the rectangle with the shapes coming out and then the third one the fish and the last one but it looks like a gazelle,0
got it,1
my first one is the triangle with the m cut out then the string of triangles a vase and the upside down bird,0
got it,1
i have the scissors the crab the rectangle with the triangle missing and then the apple,0
got it,1
my first one i have the construction sign facing right cyclists upside down boat third is a string of triangles and the last one is the rewind button,0
got it,0
I have the person with the triangle it ok so the person with the triangle body the top one like running like skating or something and then my second one person upside down doing the splits its like dragon thing and then person with the like bigger triangle body and theyre sideways,1
my first one is a sailboat second strike third is the letter b and the last one a christmas tree,0
got it,1
the first one is the rubber duck second is the turkey third is the upright and the last one is the road runner facing down,0
got it,1
I have a hammer than the avalanche than the windmill then the top hat,1
got it,0
as a parent like monk looking holding like reading the book and then a slip and slide in the person I am from for the person holding a triangle,1
I have half the tree up half an apple or the mountains with a tunnel through it and then the whole apple,0
yep,1
when first one is christmas tree second theres a letter b third is the pot or the vase tehn teh sailboat,0
got it,1
hold on,1
primer first one is the upside down rooster second is the raptor or yeah the raptor or the dragon then the upside down bird with two feet in the air and then the snake,0
got it,1
my first one is turkey second is road runner third just upside down flamingo and then the last one is the raptor or teh dragon,0
got it,1
I have the like barn they saw field thing or whatever then the scissors and the boat then the umbrella,0
got it,1
my first one is now its the raptor will just rings apart but is he could say the head it is in the bottom bottom right second is a falcon third is the same thing as a raptor but his head is in the upper right the smallest of the triangles as the head i guess and then on the upside down,1
okay youre going to have to repeat this because I thought oh i mean normally the one triangles the hat is the tail so youre going to therapy which ones are which because I got confused,0
alright the first one the tail is in the bottom of bottom right and then the third one the tail is in the upper upper,0
okay I got it,1
my first one is to clear for the avalanche seconds to birthday cake sideways then the rewind button and then the house with the chimney,1
okay I got it,1
first one is a seal second is the steamboat third is a thumbtack or school and then the last one excuse me is the house with the chimney,0
got it,1
first one is the money lying down seconds the cat on his hind legs third are a giraffe and the last one is the x,0
got it,1
and my first one is of sound down a mulcher in the flamingo and then the seal right side up in a sealed turned to the side,1
got it ,1
the first one is the story look in shape but the diamond is on the left and then the triangles but the bottom second is like oversize person still has a triangle I mean it has a square in the bottom right then the third one is the same as the first shape but the diamonds at the very top and the triangles on the left side and then the last one is the dog with the triangle,0
okay so I can really hear you your top on my top one is a lady the holding and triangle to the left and then the really big odd shape and a square on the bottom right hand corner and then my third one the lady but shes on the side of their heads on the left hand side in the triangle that shes holding in the bottom left hand corner and the persons like bending it there are ways that god is the waste and then hes holding a triangle too,0
got it,1
okay my top ones upside down  vulture and then the flamingo thats completely upside down in the dark and the flamingo its like turns his head is like on the left hand side,0
got it,1
alright my first one is the square with the junk coming out of the bottom second as a seal third as boat and,0
got it,1
first is a giraffe second is a turtle third is the boat or the monster and my last one was stingray,0
got it,1
first one is the turkey going down then I have the raptor with its wings spread apart third is upside down runner our my last one is the weird looking bird,0
got it,1
I have the arrow pointing up in and the like dog a square nose and then the rocket ship and then the animal three legs good two,1
my first one is a weird looking sailboat second is a sailboat with the two sails on the right third is always outweighs the windmill now last one has a double sided arrow,0
got it,1
did you press down,1
okay my top ones a snake in the flamingo and the seal and then the like crane,0
got it,1
first one is the the person with the over the oversize triangle body person second the other side third is the person on the knees and in the book and then the last one was a triangle body person in their walking sideways,0
got it,1
first on the boat both to sales and then the boat the like its completely upside down has a little square on it and then but its the right side up with one cell in my lessons but its turned into the side with one sale,0
got it,1
I have the air foce symbol and thumbtack than the hammer and the top hat,1
I have the camel in the rabbit then the air is like loch ness monster thing,1
first one is the elegant bird third is oversized turkey second there is second five thirty third is a rooster in the last one was the upside down master of the boat,0
got it,1
the first one is the road runner second is duck third is the weird looking bird and then the last one is the x,0
got it,1
the person kicking in person upside down like throwing a blanket and then the lady in a dress and then the person doing the front flip,0
got it,1
first one is dog with the long neck the second is the regular dog third is the rat and then the last one is the cat,0
got it,1
now the rubber duck and the turkey than are the ducks its upside down in the smaller turkey,0
got it,1
