UTTERANCE,LABEL
did I got it makes perfect sense to me so there is this like it looks like a you know a rank symbol for the militarys first and then below that is a Native American because he joined the military and JT said hes a general Native American or Native American general and hes at this thing that looks like a desk because you know hes not active anymore as a desk job mix that good money and that thats like an upside down somewhere that he wears sometimes because hes actually Mexican,0
a Mexican Native American general that is,0
hang on,0
okay you said as the arrow was pointing at the general at his desk under the sombrero,1
okay so there is a hobo he tried a sleeping in this barn one time but he got kicked out because the farmer a came in to feed his pigs one morning and he saw him laying there in the hay so hes like hey get out of my barn go end up being boat the sailboats the guys started sailing around the world already found found an olympic torch in rio de janeiro and after he found this lit the torch she ran all the way to the gift shop and bought a lamp in the lamp shade was a box,0
do thats a great story Im pretty yeah,1
I have no idea how I got that wrong I think I might have moved one accidentally is that I understood that story perfectly so this game cheats is what Im saying but let me tell you about this so there is a buttler guy right is bending over to offering his hors doeuvres to someone like a plate of stuff probably probably a tray of bagel bites and then this lady takes a bagel bites shes all it looks like a triangle because he didnt make it right because hes stupid and she I dont want this so she throws it away and she throws a real deep in this guys running with his arms out to catch it because hes like dude dont waste a bagel bite eats it stomach cramps up because you know its poison and hes in the fetal position probably puking and pooping,1
makes sense,1
you said he was running towards the bar and you liar,0
do it makes sense in my head but once I realize it doesnt make sense at all the the the third one was like running down I should have said that running down to the barn thats my bad,0
I know that semantics man or hammer that out later so I got the so ok it looks like a nacho sandwich being made the first two like a piece of bread with two chips in each one of their coming together in the way sandwich is supposed to so looks delicious you know what I mean and that is a creation that you would make when you are not of sound and sober minded which is why the third thing is a bong and the last thing is like a floating island from that gorillaz music video feel good inc whats like that,0
I said ok got it,0
didnt need a a doritos sandwich and thats why she was sick,0
and her husband made it but hes not good,1
so Ive got a ninja star oh hang on hang on hang on,0
okay it got a ninja star with a in the arm the dude through the ninja star and then theres a seal that was watching with a rubber duck can you just get out of the bath tub,0
yeah that makes sense I got it,0
I guess a sitting fox a crab a giraffe and a rabbit,1
yo I got a seal like laying on his face Ive got a vulture a flamingo they a seal laying as he should,0
gotcha,1
I got a guy tipping his hat the lady with the handkerchief sideways weird shape with the square and the handkerchief lady,0
got it,1
I got a little swimmin duck I got a upside down flamingo I got a sideways flamingo and I got a fat old crow,0
got it,0
Russell Crowe is a fat old crow just Im just saying,1
I got the seal tug boat a lamp for a shark with a box on his head and a hammer,0
cool,1
I have a giraffe a tortle uh a whale maybe and then I have that thing looks like super shredder,0
got it,1
okay got a hummingbird a flamingo flying bird and raptor,0
cool,1
I got a -- I got a ram a weird dog I got a rocket ship going to the right and a rocket ship going up,1
I have the windmill double arrows the sailboat and the sailboat with two sales I think you guys call it the nacho bowl,1
got it,1
I have the person with the huge triangle boob the person with weird shapes kinda looks like hes holding a box a person sliding up and person walking out with a triangle body,0
got it,1
I have a sombrero with two nachos floating around it I have a little upside down sombrero I have two weird shapes uhh the first one the trapezoid is flat and then the last one trapezoid is vertical,0
got it,1
I have the hoof print the fire hydrant the hammer and the plant,0
got it,1
yo I got a rabbit a camel a fish and super shredder,0
sorry I zoned out could you repeat those,0
yeah I said rabbit camel fish super shredder,1
Im not going to get this query Im ignoring it  um I have the rooster the flamingo the flying bird and super shredder,0
dope,1
I got the rubber ducky the raptor the flamingo and the crab,0
got it,1
the dude kicking the ball or girl I dont know we dont know um the dude carrying pizza the salsa dancer and the person tumbling,0
sweet,1
I just fucked up our hundred percent,0
wtf bro anywhozle I got a dog running I got a squirrel I got a fox and then I have a decapitated dog,1
I have a duck pointing up a flying bird an upside down duck and a flying bird flying left,0
got it,1
I got a bird flying up I got a dragon I got an upside down raptor and I got like a big bird,0
like the big bird or just like a big bird,0
uh the a big bird,0
got it,1
I got a dragon a peacock turkey a crab and a crow,0
got it,1
I have a triangle a palm tree a cat head in a boat,1
got a handkerchief lady tumbling person birdhouse head and pizza guy,0
got it,1
I have a hummingbird a loch ness monster a flamingo and a flying bird,0
got it,1
Ive got a square bodied person like a dragon head with a feather on his forehead a person sitting on one box and doing something on the other box with his hands and the person or the triangle body,1
I got a flamingo a crow a crab and a seal,0
got it,1
i have a person with their head is like the top right corner a person with a huge triangle boob person with a birdhouse head and person and push ups with one leg in the air,0
cool,1
I got a camel a fish a two dogs the first dog has like his back leg kinds looks like a human leg and the last dog target back leg is like a little triangle,0
got it,1
oh I have a bear a rabbit a camel and a chipmunk,0
got it,1
I have a speed sorry shit,0
are you dead,0
Im dead bruh,0
oh man sucks here Ill get Ill do your eulogy right now I have a palm tree I have a bridge a houseboat and a speedboat,0
is the bridge first or second,0
second bro,0
called it,1
I have somebody carrying a box a waiter a push up dude and a tumbling person,0
got it,1
I got a avalanche a pot a double arrow and a thing,0
got that thing,1
I have a house a apple an apple sorry a palm tree and the notches around the sombrero,0
got it,1
I got a ram a fox a fish and a camel,1
did you hear that,0
yeah bro was sweet,0
okay I have a pinata a uh dog with its head cut off a crab and slicers arm,0
dude what if like the next person gets the microphone too close to their eye and I get pink eye cuz you farted on it,0
I wouldnt feel bad at all Id laugh,0
but that would be fucking hilarious,1
I got a a apple a apple and bridge and boat and pipe,0
got it,1
ok so I have the birthday cake the boat the tetris and the hat with the nachos,0
got it,1
all right i have a rooster a rubber duck a swan and a dragon,0
got it,1
hummingbird loch ness flying bird rubber duck,0
got it,1
I got a rabbit a fox a squirrel and a camel,0
got it,0
okay I have a sideways flamingo I have this like flying bird going downward I have this duck with two little feet and then I have this like giant duck with a triangle tale triangle foot,0
got it,1
ok upside down guy uh running downward guy buttler right side up buttler not right side up,0
was butler right side up first I cant remember uh he was third and then the one going downwards fourth,0
got it,0
there it is,1
ok Ive got a bunny Ive got a cat laying down with white dots in it Ive got like some weird animal with like triangle feet going downward and then I have a whatever that is,1
is it a guy with like a giant hail hitler,0
ya like JT,0
so JT,1
got it ,1
I have a little duck I have a swan have a bird flying up and a bird flying to the left,0
got it,1
Ive got a sailboat I got a pipe I got an arrow and I got a pot,0
wow,1
I got a boat but its upside down then I got some scissors and got like a sombrero being attacked by two triangles and then I got a half trapezoid,0
got it,1
I got an x I got a boat i got a pot and then this other pot sideways yo,0
yo thats thats buggin,1
I got a dog going down and I got a dog going to the left and I got a stupid thing that has like little pointy feet and then I got some sort of ugly animal going down,0
got it,1
lobster crow upside down duck with two little feet and then a flying bird,0
got it,1
apple upside down apple boat parallelogram,1
I got a speed boat I got this other boat with like a triangle arrow coming out of it I got a stove and then I got a yeah another thing,0
the hell,0
did you did you not understand that or are you just saying that,0
whats the stove,0
uh its got like a white diamond in the middle of it,0
okay the letter b,0
and  the other thing looks like a microscope,0
thats the word I was looking for I almost said like kaleidoscope,0
they do the same thing okay I got it,1
upside down splits man dressed lady laying down guy stack of crap,0
gotcha,1
okay I got seal I got flamingo got lobster I got a big flying bird with big wings,0
got it,1
talk to I got an arrow got a trapezoid I got two triangles floating and orbiting around my sombrero and then I have a knocked over microscope keleidoscope,0
I got ya,1
I got a boat shop with expanding square okay I got a boat got an iron I got a birthday cake and then I got like an upside down little boat,1
alright I got a squirrel on its hind legs the loch ness monster an alpaca going down and some sort of dog on his hind legs,0
got it,1
I got a desk that some people have called it I got Abraham Lincoln I have a step and then I have like an arrow to the right ,1
gots it ,1
okay i have a lady laying down on her stomach i have an upside down person with his leg out like he kicked a soccer ball and then i have a weird guy with a tail,1
I have a llama a ram in a sideways eye of sauron and some looks like a whale,0
got it,1
palm tree bridge triangle boat,0
got it ,1
I have crab I have big bird I have flying bird I have the last thing its like the super shredder version of the loch ness monster,0
I must have somehow missed the first thing you said because I heard two and then you said the last thing a can you do that over,0
I got crab big bird fly bird super shredder monster,0
oh gotcha I thought you were just saying you had crabs okay Ill hit done,1
birdump got it ,1
I have a seal from such hit songs as Kiss From a Rose I have sideways Native American from such hit songs as YMCA I have a pot and iron I dont have music jokes for that one,0
got it ,1
I have a sideways kaleidoscope thang I have half of a christmas tree I have a right side up speed boat and then a sideways speed boat,0
got it ,1
oh hold on,0
you best answer that,0
I have half tree upside down boat a sideways pipe regular pipe,1
bunny whale cat whatever the last one is I forget what you said it was,0
llama,1
I have upside down apple I have triangle monster man I have a sideways boat and apple,0
got it,1
got it,1
I have upside down flamingo upside down tail bird upside down swan seal,0
done,1
ok I got a flying bird with two big old triangle wings and I got an upside down flamingo then I got the other flamingo then I got sideways and I got this uh weird bird with a triangle foot,0
got it,1
I have tail bird flamingo fly bird duck,0
thirty percent got it,1
I got an upside down india and I got seal I got a rocket and then I have a birthday cake,0
got it ,1
I have a houseboat a sailboat an eraser and a crab people oh no my button oh no one up i broke it and I cant click in gee whiz you got something wrong,0
I have the flamingo the flying bird the rooster or cock and the um shredders arm I remember his name shredder,0
got it,1
I got a got a rubber duck got a flamingo crab and a raptor,0
got you,1
got it,1
were watching the whole thing going down I got it,1
flying bird the duck is facing up and then a duck facing  left and then a flying bird the smaller flying bird,1
sorry could you repeat those ,0
sure thing a-whole I said I have a drag on a flying bird a raptor and a big standing bird,0
ouch got it,1
hang on,0
gnarly,1
I got it,1
point charlie,0
I have a person falling in their head is pointing to the left cause its an arrow the handkerchief lady tumbling person with the square head and JT hitler,0
got it,1
i got a flamingo hummingbird a loch ness monster and a flying bird,0
got you,1
got it,1
yo I got this crow I got the flamingo and got this crab and I got this seal,0
and I got that,1
the birdhouse head huge triangle boobed person jt god damn it,0
the triangle boobed person the push up person and the running person to the right,0
cool did you say you said the third one was the push up guy,0
cute,1
I got a camel a fish I got a dog  with his back legs a human leg and then I got a dog his back leg is a triangle,1
a chipmunk a rabbit a camel and a bear,0
I heard that,1
I got a uh a uh houseboat a yacht a bridge and a palm tree,0
is the house below right side up,0
a house boat is a boat and theres like a house on it,0
dope got it,1
got it,1
I have two arrows I have a pot I have a bunch of shapes and then I have what JT calls a hot soup,0
what the heck got it,1
I have an apple a hat with two doritos attacking it a barn and a palm tree but I think it looks like a fan I dont think it looks like a palm tree,0
I guess youre not as world traveled as I am because its totally a palm tree but whatever,0
a,1
hey hey man i got a ram a fish a camel and a oh fox,0
got it,1
crab shredder piniata and headless dog,0
got it,1
I have the fabled house boat I have a pipe an apple and a bridge,1
the doritos attacking the hat,0
doritos attacking the hat the the tugboat the tetris and the cake,0
oh baby i like it,1
got it,1
I have the flying bird its flying down Ive got the rubber duck I also had the hummingbird right after that and I got that loch ness monster coming in last bro,0
sweet,1
I got like dude I got this rabbit its nuts I got the squirrel dude to its acorns I got this camel I dont know what to say about that I got this fox,0
got it,1
you sound real smart man,1
Im messing up,0
yeah you suck I have a dog looking down I have a camel a camel a whale and then I have what looks like picasso drawing a dog,0
does picassos wait what okay could you okay so first dog does it look like a robot dog,0
look the first dog is looking down and hes like vertical you know then its a camel then a whale and then I think picassos dog is the robot dog you speak of ,0
ok let me switch these two,0
like the picassos his dog is back legs are two triangles and then the other dog his front legs are two triangles,0
so the dog thats last his two try legs are pointing to the bottom right,0
got it,1
got a chicken drumstick a chipmunk picassos dog and an aardvark or the headless dog,0
got it,1
I got a flamingo a seal a crow and a flying monster,0
got it,1
got a teepee with two doors  the chip bowl with two doritos sticking out the bridge and the milk jug,0
got it,1
got it,0
got it,1
okay I have a dog a I dont even know what it is um a prairie dog so I have a dog a prairie dog a crab it looks like a squirrel masquot with like  a mario hat on,0
what on one you said a prairie dog i thought the one standing up but that one looks like the squirrel to me,0
okay so dogs squirrel dogs squirrel crab and then weird fucking shapes,0
looks like a goat,0
well go with it goat,0
okay got it,1
okay i got a teapot iron mountain and propellers,1
got it,1
I got a duck I got a crab I got a raptor and then I got a flamingo,0
got it,1
legless duck flamingo crab um hummingbird,0
duck flamingo crab hummingbird,0
correcto,1
okay I dont know why I said thousand on that oh lets see what do I got here some kind of animal weird shape looks like a crab a fish and then open mouth fish,0
does the first one kind of looks like a ram like a goat with horns,0
yeah its got something sticking out the back of its head looks like a ram yah,0
ok I think I got it,1
a legless duck a flying bird a tail less dragon and a swan with no legs,0
okay got it,1
got me a bunny a goat a whale and an antelope,0
I think I got it,1
wait say that again,0
a birthday cake the big sailboat thats right side up arrow and then sideways sailboat,0
okay got it,1
so you got mountains triangle diamond Abraham Lincoln head and a teepee,0
got it,1
I have werid shapes sticking out of other weird shapes triangle and square candle sailboat,0
got it,1
got it,1
I got a raptor flying bird rooster and then the duck,0
are you sure thats a rooster,0
ya its got a big fluffy butt,0
okay got it,1
I have a duck a flying bird a dragon with out a tail and a crab,0
got it,1
wow look at these people lets see Im a call this slender man and then theres a dragon eating somebody and then theres a woman with a big head sideways and then the guy running down the small man,0
I honestly didnt get any of those could you repeat them Im sorry,0
lets see the first ones upside down the second one is right side up and then the third one is sideways and then the last ones the guy,0
I think I got it,1
a really skinny apple bite out of it a parallelogram a tugboat and a teepee with two doors,0
ok I think I got it,1
I got my turtle my fox my bunny and what should we call this guy,0
it kinda looks like a giraffe in a cage I dont know,1
I have the dog facing down the dog with his mouth open in a very square snout dog with a carrot for a head and this spaceship shoot no,0
ok I got that,0
sorry Im not paying attention to these uh fucking tracking ones at all,1
okay I got a barn without a silo a ramp a weird shape with a square cut out in the middle and a tug boat,0
ok got that,0
I hit done,1
I have christmas tree a weird shape a tugboat and a vase,0
huh youll have to say that again,0
got it,1
got it,1
yeah I was gonna say looks like a buzzard or like a peacock or something with all the feathers behind it,0
yeah peacock,1
I got tetris I got two random shapes I got a weird sailboat and then a weird stingray,1
one looks like a staircase I put that as the third one kind of looks like its going up in this and to the ceiling or something,0
yeah that,0
ok I got that,1
see I got a woman a weird shape a reading and the running man,0
got it,0
you get that,0
yeah I hit done,1
I have a shark with a box on its head sailboat upside down tugboat and sailboat with three sails,0
must be stuck,0
okay got it I wanted to make sure,1
yay I got that right okay I got a skinny vulture fat vulture a swan and then the staircase,0
got it,1
I have the flying bird flamingo upside down flamingo with his head to the right and loch ness,0
okay got it,0
come on pushed it,0
got,1
got a seal a duck a crow and a hummingbird,0
got it,1
got it,1
I have a palm tree half an apple a whole apple and a rupee,0
got it,1
got it,1
got it,1
got it,1
no that ones the fourth one,1
got it,1
got a speed boat a bridge half a christmas tree and a sailboat,0
got it,1
ive got this thing with like one leg up and his tail going to the top right corner ive got the fox with all the freckles ive got like a gazelle or a deer or something and then i have a hand puppet,1
I got a bunny a fish a dog and a shark,0
got it,1
got it,1
got it,1
Ive got-- Ive got the ram a fish swimming down a cat hunched over and then a kangaroo,0
got it,1
got it,1
ive got a crow a rooster a seal and a duck,0
got it,1
I got a duck sea serpent a flamingo and a dragon,0
got it,1
got a dog on one foot a whale a tornado and a fish,0
got it,1
I got a cave a boat a speedboat and then the palm tree,1
ive got the sea monster a squirrel a kangaroo and a fish,0
got it,1
got it,1
I got a hold on,0
ive got a pine tree an apple a sailboat and a speed boat,0
got it,1
hes like look at that look at that scene above me I got it,1
got a flamingo bird flying down a seal and then the turkey vulture,0
got it,1
ive got a rooster a crow a turkey vulture and a crab,0
got it,1
I got monster a crow a swan and a flying bird,0
got it,1
ive got the sailboat with one sail a birthday cake upside down boat with a box and then a sailboat with three sails,0
got it,1
got it,1
I got a giraffe a dog going down a turtle and then a squirrel,0
got it,1
i got three sail a tepee a desk,0
got it,1
Ive got triangle body the person pointing up guy kicking a waiter,0
got it,1
got it,1
got it,1
a fish open mouth a fish swimming sideways a fish swimming upward and then a ram ,0
got it,1
Ive got a hammer a sailboat a seal and an avalanche,0
got it,1
i got the chevron triangle diamond the pot and the shark,0
got it,1
Ive got the kind of sideways rupee thing home plate a cats face and then a normal rupee,1
flying bird rooster crow duck,0
got it,1
flying bird hummingbird vervet tail flamingo,0
got it,1
got it,1
ive got the palm tree letter c a sailboat and a cave,0
got it,1
got it,1
yeah like its kind of like a person laying on their stomach,0
okay,0
I have a crab a peacock or a flying bird and a raptor,0
got it,1
Ive got a bowl an iron a Native American and a seal,0
gotcha,1
a yacht a speedboat a half a tree and a speedboat going down,0
got it,1
Ive got a pipe a sideways pipe a sailboat and half christmas tree,0
got it,1
got a rabbit a drum stick a pinata and a fox,0
got it,1
Ive got half an apple a bunch of triangles a sailboat then ah shit ok half an apple upside down bunch of triangles sailboat half an apple right side up,0
got it,1
I got a bunch of triangles a barn a shark with a box on his head and a sailboat,0
got it,1
Ive got a flamingo a raptor a swan and a seal,0
got it,1
Im so hungry okay Ive a dragon a flamingo a sparrow and a flaming not looking back in its heads facing to the right,0
got it,1
Ive got a raptor flamingo flying bird and a duck,0
got it,1
I have a Native American a seal a torch and a birthday cake,0
got it,1
got a space invader a houseboat a sailboat and then that shape,0
sorry what,0
Ive got a space invaders thing other people call it a lobster Ive got a houseboat a sailboat in this weird slant shape,0
got it,1
a Native American a boat a hammer and a barn,0
me too I got it,1
I got the thing sitting is like a dog or something with its tail straight up to the right then Ive got the drumstick a bunny and a hand puppet,0
roger that,1
I have a crow a um a raptor a flying bird and a rooster,0
got it,1
they have small cats I have got dog running two left I have a ram and then they have t-rex,0
I got it,1
okay I got a bunny a looks like a shark a rocket ship and a cot and its sitting,0
got it,1
I have got a parallelogram I got a bridge I got half an apple and then it got a speedboat,0
yeah man thats a good speedboat too,1
alright I got a lady and her arms are spread I got a um walking lady a lady or not a lady looks like a guy his legs are spread and this guys about to fall over like me,0
hold on,0
I got it your nick cage is creeping me out,1
Ive got a speedboat an arrow a sailboat and a slanted shape,0
I got it,1
I want to meet the lady whos saying the aw its probably a computer but I want to meet the lady who did the computer recordings for this like saying the command,0
anyway a stingray squirrel a crab and shredders arm or its been called the submarine or its been called the loch ness monster,0
hes also been called I got it,1
so ive got this sideways cat defying gravity as cats do ive got this thing with a bunch of triangle sticking out of it then i got this t rex and then a fish who is just trying to get out of there trying to live its life,0
does the triangles thing kind of look like an airplane,0
you know it does its going down so its got to be delta,0
got it,1
okay so I got a big triangle body probably rugby player got a waiter probably serving hors doeuvres I got a lady praying she kind of looks pregnant and I got a lady walking up shes just minding her own dang business,0
cuckoo I got it,1
so I got this server and beneath the servers this person doing the thriller dance is one womans like Im not dealing with Im getting out here then that same woman she starts falling,0
got it,1
ok Im just trying to remember these queries ten seventy ten seventy its almost my address in seventeen ten seventy ok so triangle apple boat ramp,0
got it,1
Ive got the rectangle with pieces missing its sideways christmas tree rectangle with pieces missing vertical and then a bridge,0
got it,1
I got a steamboat I got a shape I got a bridge and I got an apple,0
I got that,0
I gotchu Im gonna hit done bruh,1
I got a bird whos flying up a bird that just sitting there with a tail an upside down bird is flying and then a bird flying down,0
got it,1
got a giraffe a maltese a kangaroo and a fox,0
what the hell is a maltese,0
I think its a type of dog Im not really sure if its a maltese I can say that sound smart but I dont even know what a maltese looks like to be,0
I thought it was a mediterranean cracker anyway I got it,0
it could be I dont know,1
so I got this speed boat that I have a key looks like its from the mid eighteen hundreds then Ive got a sailboat and then I have a rupee,0
do you think its a red rupee,0
Im thinking its purple,0
do you count some,1
so I got a boat a bowl a triangle an apple,0
I got it I think,1
yay anyway I have a dog its going to the left and Ive got a fox hes looking up at the dogs junk then Ive got a giraffe looking at the foxes butt then Ive got a maltese or something who doesnt want any part of it,0
got it wait is the maltese like just a bunch of weird shapes too,0
yeah pretty much as a maltese is,0
got it,1
okay so I have a peacock a um how do you describe it the submarine thing upside down flying bird and flying bird flying to the top right,0
got it,1
so Ive got this unfinished desk and then a shark with a box on its head which naturally turns it into a Russian and I have an iron and the letter m,0
got it,1
okay so I have an upside down person legs kind of spread I have a pizza man delivering that dank dank cousin vinny to my front frickin door and then I have the person I think hes neil and he has a couple of triangles coming out of him hes prime mutant or something and then I have the lady with a handkerchief,0
cool I think I got that,0
cousin vinny sounds so good,0
pepperoni and banana peppers,1
why not just a banana on the pizza or you can put the bananas in a bowl or on a native americans face or throw it onto a mountain have an avalanche happen or you could just have it on a boat whatever floats your boat friend,0
so what youre saying is i could put them in a bowl have a native native american test eat them and then it would cause an avalanche to taste buds would explode across the world and then the boat would set sail from the waves,0
you know me so well,0
okay,1
I dont want to miss this last query so Im gonna take a minute to myself and Im just going like sort these out alright,0
alright,0
got it i hope theyre cool ranch,0
a spicy chilli or spicy nacho all the way bruh,0
cool ranch are good though too,0
theres not a bad dorito that ive eaten,0
this relationship is over just hit done were done,0
im trying to its not working,0
broke it,0
ten minutes ten minutes okay Ive got a bunny I got a camel I got a squirrel and I got what is described to me as a hand puppet,0
oh I dont see it got it,1
man let me tell you about this boat I got it third the second thing I have is a pot now the Russian thing is fourth and the first thing is a desk,0
beautiful description got it,1
I got a fish arrow pointing down I have a fish with a mouth open at the top I have llama I have rocket,0
neato fresh,1
hey man I got a nacho sombrero hat I have the hammer which is used to smash the nachos from the sombrero hat I have an upside down sombrero hat presumably more cheese inside of it in the head area and then I have a bunch of nachos stacked up on top of each other,0
okay what seriously the last two is that like a little boat and then like a big avalanche thing,0
I dont see that I see an upside down sombrero hat and a bunch of nachos,0
well hopefully its right,1
microscope micoscope micosrope  half of a christmas tree a slope in a pipe,0
did you say microscrote gross got it,1
hey man I have some sort of like a discarded used balloon maybe even a condom I have a dog it looks like is about to poop I have a dog with a human leg and then I have a one theres another dog to describe these dogs better so the third thing this human like dog the second thing is like a dog cat book with a horse head his tail straight up because hes about to poop in the fourth thing has it two little pointy feet,0
got it,1
does it look like an eraser,0
I cant stop talking,0
Im not really I guess they both have six sides dont they this ones like a wider a bigger taking up more space one is the fourth one and the second one looks more like a stop sign but not really I dont know,0
so does  the fourth one look like the face of a barn,0
possibly,0
okay lets do it,1
jumping JT Hitler then the the officer saying stop with the box over his junk coffin guy the guy sliding,0
you see both the stop sign guy and a sliding guy youre insane,0
oh,0
I have it mark,0
oh no you lost it a long time,1
rude okay I have a he got wrong I have super shredder I have ram I have fox I have bear,0
got it,1
hahah back at you fifty knots is just guessed incorrectly okay swan hummingbird dragon then I have the raptor with a long tail and I have a flying bird,0
yeah I,1
I have apple pine tree slant or slope and the last thing is a stop sign hexagon bar and face blob whatever,0
wait was this the barn face youre talking about oh well I got it,0
no it was not,1
okay I got a speed boat thats going downward I have a speed boat thats going upward I have a bridge and I have a pipe,0
got it,1
nope see you dont know boats like I do I know the best boats and that anyway dog bear super shredder a pooping lion,0
got it,1
two sail sailboat the Eiffel Tower house with an arrow chimney and then a pyramid,0
yeah,1
I have a palm tree I have a  hexagon blob barn face I have a hexagon blob barn face thats a bigger blob and then I have one of those things the kids use for smoking I think they call it a thing they call it bang of being I think,0
I think its hands they use hands to smoke with smoke with I got,1
upside down crow seal rubber ducky little hummingbird,0
I dont know how I got that wrong I dont know I hate everything got it,1
so I got a rubber ducky is number one and then a crow for fun the next crow is not having as much fun hes upside down and then I have a but did you know that when it snows,0
I got it,1
palm tree big old apple smaller apple and somebody even took a bite out of it very insensitive man and then I got a ruby,0
who eats apples weird,1
I have I have a little story for you so this lion he got on his hind legs to a poop out a rabbit because you know that animal animal kingdoms are just crazy like that and super shot I got really mad at rabbits and lines are breeding is not right so super shredder showed up next and then he decapitated a dog,0
epilogue done,1
okay I have the sailboat with the weird looking sail with the cut in the middle of it I have Russian guy I have a house boat like the white square in the middle of it and then I have the thing where if you turn your head sideways it looks like a sailboat,0
yeah,1
hey man I have a Native American gentleman he is using a candle to send smoke signals from his desk to this the great tortoise in the sky,0
gots it,1
boy do I hate these shapes oh well I guess I got to do them I got a boat I got a barn faced thing I got a sideways like ruby thing and then I have slope,0
got it,1
at least I had a happy ending Im done,1
sailboat sail boat speed boat going down I know for a fact its going down obviously then a bridge and then half a christmas tree,0
I see a speedboat going up so Im lost,1
oh I got it thats why hes crying and thats why hes in the fetal position ok done,1
ok fox hand puppet a ram its got like a longer neck and then the last thing looks like a pointy tail the weird long pointed legs,0
I have that,0
all right i have faith in us lets do this one hundy i got a bunny i got a lobster i got a squirrel it has a bigger tail so i believe it is the correct squirrel and then i have this weird animals the tail on the right side,0
ok got it,1
okay got a speed boat a palm tree a scissors oh what is that boat its a different boat,0
i got it,1
okay i have the big guy running ive upside down legs spread apart i have kicking man and then ive arrowhead man,0
got it ,1
upside down monsters sideways monster upside down duck crab,0
poifect,1
big triangle chest walking lady then i have flying lady or lying down on her stomach or i guess its a him i dont know then i have giant stepping man and then i triangle triangle chest bending backwards,0
got it,1
sea monster ducks one rooster,0
got it oh my god,1
avalanche house shark another house for second ones got a barn next to it,0
ok the fourth one has the bar next to it,0
second one has a chimney,0
got it,0
oh no you messed it up good job,1
im very upset about it because i was repeating like three things to myself and apparently i messed it up okay i have a kicking guy i have tail person ive lady walking and then i have the waiter holding a triangle,0
got it,1
cave stop sign pine half pine and then pine,0
done,1
seal hoof print one sail sailboat and then a bunch of triangles,0
got it,1
we got shark three sail got a pine tree and then i got a chimney,0
wait pine tree i see two houses ones sideways,0
last one sideways it has a chimney the third one has a pine tree next to the house,0
okay i got it,1
thirty four hundred feet expanding squares and ok i have a big giant steping person i have flying laying down lady i have this guy walking like a running like tina with his ha and then i have triangle chest person,0
got it,1
she got me right even though i got it wrong i got a kangaroo fish a laying down fox and a standing fox,0
okay kangaroo and then what i was doing the query,0
fish lying down fox and the standing fox,0
got it thank you,1
okay i got the sailboat going upwards i have the weird sailboat where like the sails are upside down like theyre bigger at the top and then i have the pot and then i have a what was this described as it looks kind of like a weird flying duck but i think you called it something else i dont remember,1
thats the llama standing shark sitting,0
got it,1
bridge triangle a stop sign speed boat,0
yup,1
the stop sign reading upside down woman,0
you said upside stop sign reading upside down right is that the arrow head,0
yeah hes upside down,0
got it then,1
palm tree triangle sailboat and it looks like a big letter b maybe its a stove theres that white diamond in the middle,0
got it,1
i see we got a pipe or pot a scissors slope sideways cave,1
