UTTERANCE,LABEL
I have a bridge with two things cut out of it and then I have I dont know it does shape really is the kind of looks like mountains with a door cut out and then a sideways mound thing with a door cut out and an apple,0
got it,1
I have a triangle and a square and I iron a christmas tree and an indian guy,1
got it,1
I have a house with a chimney or I mean a house with a like a farmhouse and then I have a triangle on a square and the chance to reshape and little spaces between them and then I have the rocket ship,0
I got it,1
I have a sailboat with two sails I have a pipe I have a big c and I have a triangle a two doors,0
got it,1
I have a crab a pony logan thing that you called a dog with trying to leg a bunny and like this weird squirrel like raccoon looking thing,0
okay  so my last one thats the one that you said its crawling to the top right corner my second one is the one that you said look like a dog to try and go with two triangle legs,0
got it,1
I have a whale I guess Im a fish going down a dog with triangle legs going to the left and then a dog a triangle legs,0
got it,1
I have a boat with a little triangle thing coming out of it  weird triangle guy a triangle pointing to the left and then a speedboat,0
um for your can you repeat your first too,0
got,1
ok I have a boat a christmas tree oh wait scratch that I have a bigger boat like a house boat have christmas tree a speed boat and then a palm tree,1
I got it,1
I have a whale a pony a fish going down and a sea monster,0
can you please repeat that,0
thanks I think I just got distracted because that was funny,1
it all right i have a guy running upward by a guy that takes up like majority of the screen hes like yeah running up upward to a huge step and then the second one i have its like this weird i dont know what to call her a call actually to him call michael jordan assures me has a little square at the top and then a triangle to the other side and then arrowhead guy and then the server guy with his butt out,0
got it,1
i have the submarine regular and then i have a submarine pointing down and i have a whale and  a kangaroo,0
I got it,1
I have a sea monster a flamingo big flying dragon guy and a swan,0
I think I got it,0
got it my speak button and wont turn off,1
sorry my push to talk button wouldnt work okay youre Batman swimming up looks like my submarine so Batman slash submarine is my first one um I have a cat standing a cat sitting and then a bunny,0
so was the first boat the sailboat and that third boat the house boat,0
got it,1
ok I have a shape a slanted or weird parallelogram maybe a apple a vase and a bridge,0
so my first one is like a parallelogram but its huge kind of like a different way I dont know shape and then my second ones an apple my third ones a vase and then my fourth one is a bridge oh my gosh,0
did you get that,0
got it,1
I have a guy running upside down with his hands out a girl upside down reading a book on her knees my third one is a guy falling out of an airplane my fourth one is a guy laying in a coffin,0
I like it,1
um I have a slope um if you look at it sideways my second one its like a mountain with a door cut out and then my third one is a triangle with two doors cut out and then a reverse slope,0
okay got it,1
oh okay I have weird shapes an avalanche of shapes going onto the slippery seal and then the seal is trying to get warm and get some towels from the sailboat but the sailboat has a huge bear on it and then yeah I think thats the best I can do,0
got it,1
submarine dragon seal swann,0
I got it,1
I have a swan whos friends with a duck whos friends with a sea monster whos friends with a bird thats upside down swimming or swimming flying to the top right corner,0
got it,1
I have a boat with two sales I have a boat with one triangle coming out of it thats directly connected to the boat but then theres two triangles coming out of nowhere and then a seal and then one sailboat like one sail and its a boat,0
I got it,1
its not five minutes dang it okay have a guy walking his dog regularly I have a guy walking his dog going upwards I have a guy walking down and then the girl I dont know how to describe this girl a girl in a dress,0
got it,1
I have a sailboat a speedboat a stove and an apple,0
good job joe,0
I have an upside down hammer or axe I have a house with a tree a seal and an avalanche of shapes,0
you got that all wrong but nice try,0
yes I got those,1
I have an eraser a mountain with a door cut out a christmas tree and a bridge with two doors,0
I got it,0
I have a random thing I have a bear crouched over a cat and I have a submarine posh monster,0
I have one of Allens hair just like children on the keyboard,0
I clicked on I dont know to happening,1
got it,1
I have a reverse slope half a christmas tree an apple and a shape,0
got it,1
i have a dog going down i have a submarine i have a t rex and i have a bear,1
Im sorry could you repeat that,0
got it,1
I have a vase I have a palm tree a parallelogram lookin thing and a baseball home plate,1
got it,1
I have an upside down skinny crows a sideways crow a duck and then a seal,0
got it,1
I dont see the russian thing either I have a desk a candle an upside down little turtle thing and then a sideways um indian,1
I have a rocket ship going down I have the thing with like its like a line with shapes coming out of it a sideways rocket ship and then the submarine,0
got it,1
I have guy with triangle guy running upward I have big guy running to the side I have guy in fetal position and then a guy walking upward,0
got it,1
got it,1
I have a guy walking his dog I have handkerchief lady guy running and guy kneeling the guy the third guy running hes the bigger guy,0
got it,1
I have a boat a pipe an apple and a speedboat,0
got it,1
I have I duck a loch ness monster an upside down flamingo and damn it i thought I got that right and uh what do we say dragon or hummingbird or something,0
got it,1
I have a mountain with a door cut out I have a boat with an arrow I have a speedboat and then a palm tree,0
can you repeat that,0
got it,1
I have a bird flying down I duck sitting a flamingo and a submarine,0
got it,1
I have triangle guy running or dancing I have the server with its butt out I have the upside down server and then I have guy laying on its back,0
got it,1
I have tetris a sailboat a coat hanger and a triangle with an m,0
yes I have tetris sailboat um coat hanger and um triangle with an m cut out,0
got it,1
or not sorry I have a submarine a crow a swan and a flying bird,0
I have dog peeing a fish swimming down a giraffe and a cat sitting down,0
got it,1
or not jeez um can I have a sailboat a triangle a desk and then a house with a barn,0
Im sorry can you repeat that,0
got it,0
hey joe i have a swan well i have a swan i have an upside down chicken i have a sideways seal and then i have a rooster,0
I got it,1
okay I got it,1
I have a boat I have an I a sideways house and a hammer slash axe,0
I got to go thanks,1
I have a weird its like line alignment two triangles coming out of it I dont really know what to call it its like a stem of a root cause of thorns and it looks like a dog peeing and then a fish and then a donkey or something I dont know,0
hello,0
yes that sounds about right,0
I thought I got my thing right,1
Im confused what the last two as the third one pot and the last one a weird like thing on its back and it cant get up,0
I have scissors a spider a reverse slope and an apple,0
got it,1
I have a boat a big c and then a baseball play and a christmas tree,0
got it,1
its okay Ill go mine wrong last time I have a parallelogram a baseball play a cat and then a weird cave thing when triangles on top and a door,0
is your first lady in the dress like hold on,0
ok Im ready,1
I have an upside down waiter who is carrying the triangle I have lady in a dress I have a guy with his hand in the air like hes laying down pointing at the stars and then I have a guy walking down,0
got it,1
I have weird big lady with a square head and a triangle handkerchief I think thats what they said and then hold on,0
and then the second one is like a big triangle body and then the third one is the server and the last one hes doing a somersault,0
oh layer after repeat those cars I thought your first one was something else but its actually the last so I repeat those,0
got it,1
oh goodness ten percent I have this big bird and its fine to the top left corner than I have a crab then I have a seal and then we have a regular flying bird flying down,0
got it,1
its okay for you okay so I have a bird that upside down hes fat and then I have a flamingo upside down and then I have a skinny upside down crow a sideways flamingo,0
I got it,1
I have big dragon chickens thing flying upward and I have locked nasty as my second one and then I have an upside down duck and then I have an upside down one legged bird,0
got it,1
I have a crab or a unicorn or whatever you said that thing was going to be called the ground hog looking thing started with an m as a mate I dont know and a rocket,0
I got everything but I dont know how you guys see this woman in the dress its the third one she looks it looks like that the and one symbol or something,1
or a submarine but ok,0
i got it,0
got it,1
okay I have a dog looking downward I have a little squirrel with its hind legs up I have a crab and then I have a dog I guess with the flat nose,0
would you look at that I had the same thing,1
I have a teapot a windmill and iron and a mountain,1
does the third image look like a dog peeing with his leg up,0
okay I got it,1
I have a sideways flamingo I have a chicken I have a duck and i have a crab,0
got it,1
I have a unicorn pony looking thing a fish a guy upside down with a hat on and then a dog looking backward,0
sure,0
I have a dog running downwards a bunny another unicorn looking thing and an upside down whale,0
got it,1
I have a mountain a triangle square another big triangle with pieces cut out and a plant,0
got it,1
windmill triangle speed boat sailboat,0
hit done,1
whats the raptor,0
okay so redo all that,0
got it,1
I have a duck sitting a big flying bird a dragon and a crab,0
got it,1
apple parallelogram boat triangle,0
thats not a dog at all Ellen but okay,0
dog dog with its mouth oh my god so many dogs okay dog running down dog with its mouth open has a square nose and then dog thats it has its ears big ears perked up and then arrow,0
I dont see that,1
yes,0
got it,1
sorry,0
did you click done Ellen,1
I got it,0
good job Ellen you got it right um salsa dancer and running girl,0
got it,1
I have loch ness monster thing crow vulture and a swan,0
skinny a second fat is third,0
got it,1
got it,1
I have guy with square head a kind of looks like Michael Jordan um server dude the big guy thats taken a huge step and then a guy walking upward,0
yes,0
got it,0
I have a dog going down I have a bear a sideways submarine and a little t-rex,1
got it,1
I have a palm tree um an eraser a baseball plate and it looks like a hookah or something,1
got it,1
I have an upside down duck um a sideways fat crow an upside down skinny crow and then a sideways seal,0
got it,0
I have the dog with its head cut off I have a bunny I have the t rex guy and then I have the submarine,0
I have oh sorry I I have a dog with its head cut off a bunny and the t rex guy in a submarine,0
can you repeat those those kind of stuck on your side with a sailboat for a second,1
got it,0
I have a candle um I think people call us a turtle an upside down turtle um the indian guy and a desk,0
got it,0
i have a its like um  and go and im the stick thing with like shapes coming out of it i dont know what it even looks like cousin that looks like a dog kind of a sideways rocket ship a submarine and a downwards rocket ship,1
I have triangle guy running I have big guy who takes up like all the square I have guy walking upwards and then I have guy in fetal position,0
I have a bunny sitting down I have a dog leash looking thing with a square nose pointing to the left I have a fish swimming down and then I have like us the stem to a rose with the thorns coming out of it,1
got it,1
I have girl with a handkerchief I have guy running who takes up all the the screen basically a guy running upwards walking his dog and then girl on her knees reading a book,1
got it,1
I have a pipe a boat with a triangle um an apple and a speedboat,0
got it,1
I have a duck sitting I have an upside down flamingo I have loch ness sea monster and a hummingbird slash dragon,0
I have I have like a mountain with a door cut out a palm tree a boat with an arrow on top and then a speedboat,1
got it,0
just kidding I didnt have it I have an upside down flamingo a sideways submarine a duck upside down and a flying bird,1
I have an upside hold on,0
I have an upside down guy holding a tray half of his body is cut off is bigger um I have my second guy as a waiter with a butt out my third guys with triangles I and my fourth guy is a guy pointing up at the ceiling,1
got it,0
I have tetris um a coat hanger um a boat and a triangle,1
and your second one smaller and your third one bigger,1
got it,0
I have a bird flying upward I have a crow I have a swan and I have a submarine,1
I have a dog peeing I have a cat sitting down I have fish swimming downward and then I have a giraffe,1
got it,0
I have a dog with a square nose facing the left um my second one i have like a llama the third one is a dog with its head cut off and my fourth one is a fish,1
got it,1
I have a palm tree a bee a microscope and a pipe,1
got it,1
I have a rocket ship a crab a cat without a tail and then a cat with a tail,0
got it,1
I have a houseboat a seal a pot and a desk,0
I have a houseboat a seal um a pot a sideways pot um in in a desk um the desk has the right piece bottom right piece missing out on that kind of,0
got it,1
I have a dog with a dog with three legs showing and its tail is facing towards its head um then I have a ram then my third one is like a line with shapes coming out of it and then my last one is like another dog and its tail is like sticking straight up and it has two legs kind of looking downward,0
what did you say Im sorry,0
got it,1
I have a flamingo a sideways flamingo I have an upside down flamingo I have an upside down skinny crow and then I have an upside down duck with two feet,0
got it,1
I have girl salsa dancing I have handkerchief lady I dont know if you know who handkerchief lady is but shes the bigger blob of somebody she has the triangle coming out I guess my third one is the guy kicking and my fourth one as a guy walking downward,0
got it,1
I have a sideways house I have okay rewind sideways house with a chimney a sailboat a houseboat and then house like a farmhouse with a shed next to it,0
got it,0
I clicked done I dont know why its doing this,1
I have a big fat road runner I have a bird flying in the air I have loch ness monster and then I have flamingo,0
I have half a christmas tree a slope a cat a square with two triangles coming out and then the speedboat,0
I have a guy running okay better description I have triangle guy running to the right I have guy walking downwards I have guy falling and then I have a guy laying on his back pointing up at the sky,0
got it,1
i have the t rex standing on one leg i have the dragon or hummingbird looking thing weird creature with two wings i have the sea monster and then i have a stingray,1
I have a seal a big bird with a hump on its back a duck sitting and then the skinny crow,0
got it,1
I have an upside down sitting duck I have a flamingo I have big flying bird and then a seal,0
Im sorry youre gonna have to repeat that,0
got it,0
okay I have a dog his nose facing the right I have a cat I have a squirrel on its hind legs and I have a stingray,0
got it,1
I have a speedboat I have like a microscope I have a bridge and then I have a triangle thing thats not actually a triangle,0
its like a microscope like the thing I dont even know if thats the right word to use for it um if you look at it side sideways it kinda looks like a mountain with a door cut out i dont know if that helps and then my third one its like a triangle but with the top part cut off its like a flat kind of looks like a little arc bridge thing,0
got it,1
I have an eraser I have a sailboat thing thats not really a sailboat it has two triangles coming out of it but theyre not really connecting to the boat and then I have a boat with an arrow coming out of it it has more stuff on it and then my last one is an upside down sailboat with two sails,0
got it,1
got it,1
I have a pipe a bridge a spider and then a boat,0
got it,1
I have lady in a dress guy reading a book with a triangle in his hand um guy upside down kneeling and then guy upside down with his legs spread open,0
does your dog thing kind of have a square facing the left and then a diamond pointing up,0
okay got it,1
I have hold on,0
I have a desk a pot um a plant and then a sailboat,0
got it,1
I have an upside down boat I have a sideways boat with a triangle coming out of it um a hammer slash ax and then my last one is the avalanche of shapes,0
got it,1
I have a stingray I have a okay I have a stingray and then Im going to have three dogs actually my last ones a cat okay so my second one its the dog with its tail kind of straight up like its scared its no its nose is pointing downward my third one has three legs the back one kind of looks like a human leg and its tails facing more forward and then my last one its kind of like a scared cat it has like a hunch in its back,0
got it,1
I have guy dancing on one tiptoe I have a guy with his hand in the air saying stop I have guy racing a race car and then I have a guy laying in a coffin,0
got it,1
I have bird fly big bird flying upward a sideways road runner the dragon and then the swan,1
got it,1
I have triangle with shapes cut out a sailboat a coat hanger and a house with a arrow chimney,0
yes it does,0
got it,1
got it,1
I have the palm tree the apple with a bite out of the regular apple and then the diamond,1
got it,1
I have a houseboat I have a sailboat I have a plant and then I have three shapes with spaces in between them,0
got it,1
I have baseball diamond I have boat eraser and then parallelogram,0
got it,1
I have a speedboat a bridge half a christmas tree and a sailboat,0
yeah give me a second,0
dang it alright um speedboat bridge christmas tree sailboat,0
