UTTERANCE,LABEL
first one is the shark or shark fin and then I have the praying mantis or kangaroo then the weird looking dog with the square snout square nose then the llama,0
got it,1
first one is the triangle then the vase then a speedboat and then the c,0
got it,1
the first one is the upside down dog or kind of upside down dog then i have the man with the long arms then i have the man holding the triangle looks like hes i dont know a guy i mean then then the arrow going down,0
got it,1
I got the flamingo the upside down seal and then the seal-- the normal seal and then the turkey,0
got it,1
I have the triangle with the top cut off then I have the apple sailboat and then looks like a looks like cats ears,0
got it,1
I have the upside down flamingo the upside down turkey the um duck with the two legs going down and then the bigger turkey,1
got it,1
got it,1
first one is the one with the arrow facing up then I have the crab the yacht and the apple,0
got it,1
the turkey the duck with no feet the raptor looking bird and then the boat with all the stuff on it,0
got it,1
first one is the iceberg looking thing with the point at the very top then I have this sword with the handle at the bottom and it have the scissors then I have a sword with this the handle in the upper left,1
got it,1
okay got the triangle with the two rectangles taken of it the christmas tree the apple and then the boat,1
got it,0
I got a sideways sailboat the airforce symbol upside down sailboat and then the house,0
got it,1
my first one is the is the dog and he  has his head at the very bottom then I have the weird looking dog with two triangle feet for his hind legs and just one in front and he has a long tail then I have the x looking shape and on my last one is the dog with the square snout or square nose,0
got it,1
I got the boat with the square in the middle its taken out of it then the upside down sailboat the upside down windmill and then the string of triangles,1
I got the giant nine or the semi colon upside down windmill the iron and the upside down mountain,0
got it,1
i got the big square with another take taken with like going on the end of it the second one is a rectangle with shapes all around it third one is the fox and the last one is the abstract looking when theres a triangle on the bottom right hand corner,0
was the last one kind out like a square head,0
yeah,1
got it,1
my first one in the flamingo then the road runner then a duck with two feet and the x looking shape,1
got it,0
I got the upside down duck raptor the square I mean the looking thing and then the flamingo,1
got it,0
okay my first one is a squirrel then the fish then the arrow facing down in a weird looking dog with a rectangle head,0
got it,1
I got the swan the raptor the upside down duck and then the turkey,0
got it,1
first one is a dog in the laying down bunny when a dog it looks like is barking and then the wheel,0
got it,1
I got the arrow the sideways sailboat the birthday cake and then the normal sailboat,0
got it,1
upside down mountain the triangle in the square then a triangle with the m cut out in the middle and the top hat is last,0
got it,1
my first one is the avalanche then the triangle in the square then the t and then the sailboat,0
got it,1
got the triangle speed speedboat the sword and then the sideways sailboat,0
got it,1
i got the square with all the shapes coming out of it the construction sign looking thing the third one is the end with the two triangles missing and then the last one is in the house,1
got it,0
first went to the upside down road runner then the upside down duck with two feet then the turkey and a rooster,1
you got the sideways duck the square looking thing with the shapes coming out the raptor and then the turkey,0
got it,1
my first one is the upside down man and hes holding a triangle my second is a weird looking shape has a diamond on the left in a triangle at the bottom of it then my third as shark man and then my last one has the same shape as a second one with a diamond is at the top and the triangles on the left,0
got it,1
got the apple the triangle with the rectangle taken out of it the boat and then the parallelogram,1
got it,0
the first one is the cat on his hind legs and a bunny laying down the turtle and an abstract looking shape,1
got it,1
I got the normal dog standing up and then the second one the same dog but it sideways and then the arrow pointing up and then the last one looks kind of looks like a dog with a square as the nose,0
got it,1
ok my first one is the big look in the big blob kind of looks like a barn if you had to less than half the slope or the ramp my third is the letter b now my last one is to boat,0
got it,1
first one kinda looks like a sideways llama the second one has is the fox but it has like spots in it and then the third one is the fox on its four legs and then the last one and its a dog with the square,0
got it,1
first one has to having been the point in a shape with a pointed top the boat and then a vase,1
my first one is the arrow pointing to the left second one is the man walking but its sideways third one is the person like holding a triangle sideways and the last one the guys like kicking,1
first one is a triangle body bird then the vulture upside down duck with two feet and then the snake,0
got it,1
first one is the sailboat the second one is the sideways kind of looking sailboat and the third one is the line of rectangles and then the last one is the barn,0
got it,1
first one is the oversize villain coming oversize road runner my second as the abstract shape now my third is upside down boat and my last one is a turkey,0
got it,0
the first one is a woman dancing the second one looks like a zoomed in picture of somebody kneeling and then the third one is a person sideways holding a triangle and then the last one is the triangle body running,0
got it,1
my first one the one with the square at the top and then the stuff coming out the bottom then that sideways sailboat with two sails on my right then the upside down boat and this I was so boat with three sails on the,0
got it,1
first one I have the the vulture but its the head of it is left and then that the second one the same but its bigger and the heads on the right third one is the swan and then the last one is upside down boat,0
got it,1
first one first one is the turkey then the upside down flamingo sideways flamingo and then snake,0
first one is the shark second one is the fox third one is the square the last one is the bird kind of going down,0
what was your first andsecond again,0
the first was the shark and then the second was the fox,0
got it,0
okay i got the  dog with the triangle but its going its like going down in in the same one for the second one but its like up and then the sideways man and the sideways triangle man,0
got it,1
alright my first one is the turkey second is upside down bird with two feet third is the one that looks like a boat than the last one was a weird looking shape,1
gotcha,1
alright i have the seal the turkey the duck and then the falcon,0
got it,1
my first one is the seal second is the duck third is the bird with wing spread apart and then the ,1
got it,1
i have the upside down mountain the sailboat the base and then upside down boat,1
alright  my first one is the weird looking dog and its snout at the bottom second is the boat to sallys bow third is a stingray and last is a turtle,0
got it,1
alright my first one is the lady in the dress with no arms then the shark person then the upside down man with the long sleeves and then a triangle body person,1
yep,1
okay i have the sideways sailboat the normal sailboat the cliff and then the picture frame,0
got it,0
my first one is the rocket ship going down second is a dog third is the stingray and the last one has a dog in a littlelike its barking,1
got it,1
okay so i have the guy like throwing a blanket and then the lady in a dress and then the third one is the lady in the dress but shes sideways and then the fourth one is the shark man,0
got it,0
alright my first one is the person a person me and theyre reading the book second is the oversize person on their knees reading a book third is a skinny person on their knees in there it looks like theyre holding a triangle and the last lady in her dress their arms up,1
the second one did you say theyre on their knees,0
yeah the second one there on the knees and its still the bigger one out of all of them and then a third one is a skinnier person and they have the triangle or the tree on the left side,0
oh gotcha thank you,1
ok i have the barn the speedboat  the sail boat and then the the houseboat,0
got it,1
alright my first one is seal second its a christmas tree third a sailboat then the last one is clear for the stuff falling off ,1
gotcha,0
okay so have the bunny the dog thats going its going down and then the llama and then the weird shape,0
got it,1
the first one is upside down falcon second was the sideways road runner third is the weird looking shape in my last shows the upside down road runner,0
got it,1
i have the guy doing the splits and the lady in a dress and then then guy falling and then the same guy laying down,1
got it,0
okay my first one is the x second is the upside down road runner third is the rooster the last one is the bird with two feet,1
got it,0
my first one second the guy falling down and then the person like running forward and then the person on their knees,1
got it,0
i first wanted us to bridge the two arches second is to guess the six sided diamond for the next show third is the apple and the last ones a pipe,1
gotcha,1
okay so i have the apple the parallelogram then the rectangle what the triangles missing and then the boat looking thing theres a square missing,1
got it,0
my first one is the boat what the three sails on the left the house with the chimney a sideways windmill million upside down mountain,1
got it,1
the first ones guy riding a bike and then the lady in a dress and the kid running up and then the weird house looking one,1
my first one is the falcon next is to duck third is the turkey the last one is the weird looking boat,1
got it,0
i have the black swan the roadrunner the seal and then the rooster,1
got it,0
my first one is the pair of scissors second is the pipe but the lip of the pipe is on the left the top left and then third is other upright but the is at the bottom and then the last one was the apple,1
got it,0
okay so i have the speedboat the the norm or the boat with a triangle on top and then the triangle or top of the barn and then the pikachu,1
got it,1
alright my first one is  real looking shape it has a trapezoid on the left and then half a rectangle at the very top my second one is a christmas tree third if the house with the long chimney in the last was the the deer pawprint,0
got it,1
i have the sailboat the iron the house and then the pipe,0
got it,1
okay my first one is the triangle body person and it looks like theyre running then i have the dog with the with the triangle the bottom left corner then i have the oversized person and theyre kind of running off the screen and then the last one was the lady in dress impressions norge,1
got it,1
alright so the first one is the look looking thing then the rectangle with the shapes coming out and then the third one the fish and the last one but it looks like a gazelle,1
got it,1
my first one is the triangle with the m cut out then the string of triangles a vase and the upside down bird,1
got it,0
i have the scissors the crab the rectangle with the triangle missing and then the apple,1
got it,0
my first one i have the construction sign facing right cyclists upside down boat third is a string of triangles and the last one is the rewind button,1
got it,0
all right i got these sideways sailboat the pipe the arrow and then the pot,0
got it,1
okay I got the scissors the upside down sailboat and then the normal sailboat and then the ramp,1
all right got it my button was stuck,0
my first one is the vase the upright vase second is the sideways vase third is the pipe and then the steamboat is last,0
got it,1
I got the normal dog and then the same dog um for the second one but its sideways and then the square snout dog going down and then the weird looking animal for the last one,0
got it,1
got it,1
okay so I got the upside down apple the normal apple the sideways diamond and then the speedboat,1
my first one is the letter b second is the mountain with the cave then I have the steamboat with the stack on the left side and then my last one is the speedboat going up,0
got it,0
I think I got it,1
got it,0
got it,1
my first one is the birthday cake second is the upside down boat third is the regular boat with the sails and then the last one is the iron,0
got it,1
got it,1
my first one is the step second is the picture frame third is the construction sign going right and then my last one is the top hat,0
did you say the first one was a picture frame sorry,0
got it thank you,1
got it,0
hold on,0
my first one is the person kicking second is lady in a dress with no arms third is the little kid running or playing and then the last one is the upside down person with their arms straight out,0
okay I got it,0
I got the gazelle the sting ray a rocket ship and then the llama,1
got it,0
got it,1
I got the loch ness monster the turkey the square bird and then the crab,1
my my first one is the upside down road runner second is the triangle body bird second is the x or the crab and then the last one is the turkey,0
okay so I have the vase the seal the iron and then the windmill,0
got it,1
got it,1
okay so I have the half christmas tree upside down sailboat the normal pipe and then the sideways pipe,0
got it,0
my first one is the cat on its hind legs then I have the llama and then the bunny laying down in the last one is a stingray,0
got it,1
got it,1
first one is the house with the chimney second is the upside down sailboat third is the line of triangles and the last one its a square with all the junk coming out the bottom,0
got it,1
got it,1
my first one is the the bird with its wings spread apart second is the weird looking bird third is the flamingo and then the last one is the road runner,0
got it,0
okay first one I got the kind of air force symbol the second one the sailboat upside down third one is the chimney in the house and then the last one a parallelogram with the two triangles on it,0
got it,1
okay my first one is the weird looking dog with the square nose my next one is the dog facing  down in my lap my my third one is the x and then my last one is the squirrel,1
got it,0
the first one is the boat with the square taken out of it the second one is the sailboat third one is upside down windmill the last one is the string of triangles,1
our first one is the nine or the giant semi colon the second is the iron third is upside down mountain and my last one is the upside down windmill,1
first one is the animal lookin thing looks like a rectangle and now has all the shapes coming out of it and then the second one has a square in the top left corner and then the bottom the bottom right corner there is a triangle and then the third one is the fox the last ones that big blob in like a square coming out of it,1
yeah,0
my first one is the sideways sideways duck with two feet my second has the x my third is the road runner looking bird and the last one is as a flamingo,0
alright I got it,1
the first one is the upside down duck with no feet then the bird with its wings spread far apart my third is the x in my last one is a flamingo,0
okay got it,1
my first one is the shark second one and there theres a triangle in the bottom left hand corner third one is the arrow pointing down and the last one kind of looks like a dog without a head and it has like a really long neck,0
first one is the upside down swan then the bird with its wings spread apart upside down duck and then the turkey turkey going down,1
got it,0
the first one the dog second ones the bunny third one it has like two triangles as the feet last ones the whale,1
k my my first one is a giant arrow facing right then the trapezoid with the two triangles or the sailboat then my second my third is the sideways birthday cake and my last one is the bigger sailboat,1
got it,0
first one is the upside down mountain second one is the triangle and square third one is the mountain with the two triangles cut out and the last ones the square with the stuff coming out of it,0
got it,1
my first one is the giant t my second is the sailboat my third is the avalanche and the last one is a triangle in the square,0
got it,1
first one is the sword looking thing second one is a triangle third one is the boat and then the last one is the sailboat its like going down,0
got it,1
I have the giant lookin arrow or the signs you see on the highway facing right then I have the square with the junk on the left then I have the triangle with the two triangles cut out the bottom and then the house with the chimney,1
first one is the roadrunner upside down second one is the duck upside down third one is the turkey and the last one is the llama looking one with the square taken out of the middle,1
got it,0
hold on,1
my first one is the sideways duck with no feet my next one is the giant x then the bird with its wings spread far apart and then the oversize turkey and a little like its flying up to the upper left,1
got it,1
first one the zoomed in man upside down holding the triangle second one the lady shes like sideways though and then the third one is just like the second one but shes standing up and then the last one the guys like falling,0
think I got it,1
uh first one is the apple second one is the trapezoid or diamond looking thing the third one is the boat and then the last one is the triangle with the rectangles taken out of,0
got it,0
first one is the turtle and then the cat on his hind legs then the bunny laying down and then the weird looking shape,0
got it,1
first one is the dog going down and then the second one is the animal looking thing with the parallelogram as its tail and the third one is like the first one but bigger and its facing up or its like standing and then the last one is the arrow,1
got it,0
my first one is the bigger I mean looks like a barn if you turn your head to the left my second is the giant boat my third is a slope and then my last one kind of looks like a giant bee,0
got it,1
my first one is the dog its on the right the second one is the fox third one is the llama and the fourth one is the fox but it has the dots in it,0
got it,1
my first one is the half a christmas tree then the giant boat my third is the kind of looks like an iceberg with the point at the very top thenmy last one is a giant vase,1
what was the second one you said,0
the first is the half a half a christmas tree and then my second is the giant boat,0
all right i got it,0
first one is the sideways man holding a triangle second one is the man walking third one is the man like kicking and then the last one it has an arrow left corner,0
got it,1
got it,1
my first one is like the little or that line like connecting rectangles and then the second one is the sailboat with the extra triangle the third one is the the just like a one single sailboat sideways and then the last ones just like that blob,0
got it,1
my first one is the giant upside down boat my second is a giant bird and his head is in the bottom left and his tail is in the upper left my next one is the abstract lookin bird my last one is the turkey and his head is in the bottom left,0
got it,1
my first one is the lady in the dress with the arms up my second looks like someones knee or that looks like theyre praying my third is the rectangle body guy and then my last one is the triangle body,0
got it,0
I got the upside down windmill the sailboat the rectangle line and then the pipe,1
got it,0
first one is the seal the upside down flamingo in shape for the head at the bottom then the letter x,1
first one I got the triangle body its sideways and then the second ones other triangle body upside down and the third one its upside down person with like what their arms out and the last ones hes like doing a flip,1
got it,0
first one is the crab then I have the boat with the two seals the yacht and an apple,1
the first ones the arrow going down with the triangle on top and then the second one is the dog but it has a square diamond kind of snout and then the third one is the animal looking thing but its got like pointy legs and then the last ones the other arrow with the square on the top,1
my first one is the squirrel then I have the rocket ship going to the right the turtle and then a dog with the square snout,1
my first one is the avalanche second one is the tree third one is the air force symbol in the last ones the house,1
got it,0
upside down flamingo the turkey upside down road runner then the upside down vulture,1
my first one is the Eiffel Tower the second one is the nine third one is the picture frame and the last ones the sailboat,1
first one is the duck then I have the bird with its wings spread apart the vulture and then the swan,1
my first one is the turkey going down the second one is upside down turkey third one in the llama and then the last ones the falcon,0
got it,1
did you get that the turkey going down the upside down turkey and the llama and then the falcon,0
yeah I think the the buttons stuck,0
here we go the first one is the first one is the iron the upside down candle the tetris shape or the line of rectangles and then the Eiffel Tower,0
got it,1
my first one is the squirrel looking one its got the triangle as the head and the and the tail its got like a square second one is the one animal looking thing with the two triangle legs and then the third one is the dog and then the fourth one is the dog but its got like a square head and um like just one triangle on the left,0
got it,1
first one is the man laying down then the lady in her dress with the arms up the upside down man with the long sleeves and then the lady in the dress with no arms,1
first one is the fetal position man the second one is the kid running up third one is the sideways running person and the last one is the dog,0
got it,1
my first one is the six sided diamond then the bridge then the trapezoid and then the sailboat with the two sails on the right,0
got it,1
did you get that,0
my first one is the six sided diamond second is the bridge third is the trapezoid and then my last one is the sailboat on its side with two sails on the right,1
I got it sorry might the button was stuck,1
alright for the first one its the speedboat second one is the crab third one is the triangle with the I mean the rectangle the triangle out and the last one is the arrow,0
got it,1
I first one is the hold on,0
alright my first one is the sailboat next one is the vase then the upside down candle and then the house with the chimney,0
got it,1
the first one is the arrow going down second one the arrows going to the left third one the guys kicking to the right and then my last one he hes kicking up,0
got it,0
first one is the upside down windmill then the spool or the thumb tack then the house with the steps going up to the to the front and then a sailboat,0
got it,1
my first one is the house with the rectangle out of it its got a arrow for a chimney going up second one is a house but it sideways and third one is just like the second one but its upright and the last ones the sailboat,0
got it,1
first one is the windmill then i the house with a long chimney the upside down sailboat then the double sided arrow going up and down,1
first one is the factory then i have the person kneeling upside down and reading a book then i have the rectangle body holding a triangle and then the fetal position,0
got it,1
my first one is the zoomed in lady with the dress second one is a sideways girl in the dress with their arms up third ones a dog and then the last one uh kind of looks like a person kneeling,0
got it,1
