UTTERANCE,LABEL
the the vase and then the m and then the boat and then the shark thing,0
got it,0
first is a christmas tree upside down windmill the corner of the picture frame and then and then the house,0
got it,1
first one is the person kicking then the person standing up or the triangle in their hands then the lady in a dress and then the fetal position,0
got it,0
I have the pipe and then the uh stripe that has the dots on each side and the trying or the arrow around and the ramp,0
what was your uh can you repeat that,0
what did you say,0
could you go repeat that,0
yeah I have the pipe oh my god I have the pipe and then the stripe with the dots on both sides and the arrow and then the ramp,0
got it,0
oh yeah my first one is the triangle body and hes like running up and then someone like on one side holding a triangle and the person doing like a somersault and then just like a bunch of like triangles ,0
got it,1
my first one is the seal my second is a giant face or the bowl my third is a sailboat and my last one is the giant t,1
I got it,0
I have the like mountains with the tunnel going through it then the upside down boat then the pipe then the bridge,1
got it,1
got it,0
my first one is the boat with the giant stack on the right side my second is the yacht my third upside down palm tree and the last one is the key,1
my first ones the house then the hammer then the boat then the like random shapes and theres a triangle in the front,1
got it,1
hold on,1
my first one is the giant x or the scissors my next is a sailboat my next one is the parallelogram looking thing with the speckles in the top right and bottom left my last one is the key,0
I got it,0
my top one is the smaller one with the lady in the dress then the person running downward then the like big lady in the dress she holding like a triangle and the person like kicking or touching their toe,1
got it,1
okay my first one is the giant bird his head is on the bottom left  my next one is a giant boat you could say my next one is the over sized turkey with his head the upper left and my last one is a snake,0
got it,0
my top one is the flamingo then the turkey then the duck with the feet and then like roadrunner and it has like a really long tail,0
got it,1
got it,1
my first one is the dog with the giant head my next one is the fox laying down then the weird looking dog looks like hes barking and then the fox laying down with the two ears i mean the bunny laying down,0
got it,0
my top ones a person like throwing a blanket then the person with the triangle body then the person like on the slip and slide and then the like it kinda looks like someone running but they have like no upper body,1
okay my first one is the road runner my next is the upside down flamingo then the bird with the giant triangle body and then the weird looking x,1
got it,0
got it,1
got it,0
my first one is the slope my next is the x or the scissors then I have the sailboat with the giant triangle on the right and the smaller triangle on the left and then I have upside down sailboat,0
got it,1
my first one is the vase upright my next one is the vase and its facing the left then I have the hammer and then the steamboat,0
got it,0
got it,1
my first one is the oversized turkey and his head is in the upper right the upside down bird with two feet the giant x and then the crow the crow or the vulture,0
got it,1
I have the-- I have the upside down apple then the rhombus or whatever I dont know and then the boat and then the right side apple the right way up,0
got it,1
I have the boat then the b then the steamboat then the mountains with the tunnel through it,0
my first person is upside down my next one is a weird looking upside down shape I think an upside down dog my next one is a person on the slip and slide and my last one is a lady in a dress with no arms,1
got it,1
I have the thirty percent um the boat and then the mountains with the tunnel through it then the arrow then the I dont know whatever the triangle with the top cut off,0
got it,0
my first one is the sideways birthday cake the upside down boat the upright sailboat and then the iron,0
was it the upside down boat then the right side up boat,0
yeah the upside down is second and the upright is third,1
got it,1
my first one is the llama my next one is a squirrel and then my third is a snake and then my last one kinds looks like a dog with a long tail,0
got it,1
got it,1
I have the bird then the squirrel then the snakethen the like other random shapes,1
hold on,1
got it,0
I have the like the dog barking and then I dont know it kinda looks like a lamp it on its side then the rocket ship and then the llama,1
got it,0
okay I got,1
my first one is the turkey my next one is the weird looking boat then the road runner and then a giant x,1
got it,0
i have the x the the like peacock then the turkey then the roadrunner,1
got it,0
my first one is the vase the iron sideways windmill and then the seal,0
got it,1
I have the upright boat like the normal like way then the mountains then the half a tree and then the like boat thats on its side,1
got it,0
I have the half a tree the upside down boat the right side the right way pipe and then the sideways pipe,1
got it,1
first one is the apple my second one is the one with the arrow facing up then the oversize sailboat and then the apple upright,0
okay I got it,0
ok I have the arrows pointing to the left then the house with the long chimney then the boat thats upside down and then the like thing with the square on top,1
yah go ahead,0
I got it,1
okay my top one is the fox like with his head at the top my second one is like the arrow pointing up my third one kind of looks like a boat its like flat on the bottom and then it has like I dont know it kinda looks like a boat then the last one is just like it kinda looks like has like a diamond like tail but its in the top left hand corner and then like almost like the fox head but its bigger and its only half and its in the bottom right hand corner,0
got it,1
my first one is the giant bird and it kind of has like a triangle looking thing at the top my second one is a giant turkey my third is a smaller turkey with his head facing upwards my last one is upside down bird,0
got it,1
I got it,0
got it,1
Im pretty sure i got it,1
got it,1
I got it,1
ok my top one looks like a llama then my second ones a kangaroo the third one is the like a rabbit and in my last one it kinda lookslike that pokemon that has wings and it looks like a horse,0
I think I got,1
ok my first one is the abstract shapes it has a square cut out in the very middle my next one is the arrow facing left my third is the bridge and then my last one is it looks like a giant barn but it has a big square cut out of the middle,1
okay I got,1
got it,1
did you press done,1
we got it my first one is the looks like the shark my next one is a a weird shape but it kind of has an arrow facing down my next one is the two triangles with a diamond at the very top and my last one is a dog,0
got it,1
okay my top one kinda looks like a squirrel my second one looks like a llama my third ones the arrow facing down and my fourth ones like the whale,0
got it,1
okay my first one is the guy with a giant well hes the giant guy and it kinda looks like he has a upside down triangle in his hands my second is a drag racer my third is the person in the fetal position and the last one was the little kid running ,0
okay I got it,1
okay I think I got it,1
got it,1
okay first one is the smaller turkey my next one is the one that looks like an x my third is the giant bird with the triangle back and in my last one is upside down bird,0
okay what was your first one,1
my first one is the um the smaller bird or the turkey with his head facing up my next one is the x my third is the giant bird with a triangle back then my last one is upside down bird,1
I got it,1
okay my top ones sailboat on its side the second one is a triangle my third one is like sailboat and its like sails are pointing outward and then my last one kinda looks like a crab,0
got it,1
got it,1
got it,1
okay my first one is the the one with the square missing from the middle my next one is the apple my missing from the middle and then my last one has the same shape as the first one but its turned to the left,0
okay got it,1
