UTTERANCE,LABEL
alright my first one is the two triangles like inside of each other going downwards with the square on top a second one is the rocket ship flying to the right third one is some kind of weird thing in the fourth one is the cat,0
got it,0
oh,1
alright first one is the parallelogramor the trapezoid with the little triangle on  it a second one its the speed boat third is the christmas tree with a house on top and the fourth one is the triangle,0
got it,1
first one is the man doomed in holding a triangle upside down the second one is the girl kneeling upside down shes like reading something third one is the big triangle man hes like zoomed in and then the last ones the guy with the legs spread,0
got it,1
first one second,0
first one is the speed boat second one is the upside down palm tree third is the saw blade and fourth is the steamboat,0
got it,0
so I got a candle a vase a triangle with the two shapes missing and that house,0
all right i got it and your mike is like really quiet,0
how about now,0
still really quiet,1
how about now okay so I got the mountain upside down the tetris looking thing the house and then the sailboat,0
got it and it still sounds the same just like scream,1
all right i got the sideways weird loch ness monster then the duck with no legs then the weird loch ness monster and then the bird with its wings spread,0
got it,1
so I got the upside down loch ness monster the regular one the raptor and then the falcon,0
uh which ones a raptor and which ones a falcon,0
the raptors the one with its wings spread,0
alright got it,1
all right i got the loch ness monster then the squirrel then the dog and then the airplane thing,0
got it,1
alright so I got the dog with the square snout in a parallelogram as the tail and then the second one is the square on the left and uh hold on,0
and then the second one is still the square on the left and then theres a triangle on the bottom right and then the third one its got its like an animal looking thing with two pointy triangles as the legs and the last one has like two parallelogram coming out of it on the right,0
got it,1
all right i got the sideways windmill then the sailboat then the vase and then the hammer,0
gotcha,1
so the first ones a sailboat and the second ones the other sailboat with just the one diamond looking thing and then the pipe and the picture frame,0
got it,1
all right i got the vulture than the upside down turkey then the hummingbird and then the loch ness monster,0
got it,1
so I got the lady dancing the lady with the triangle I up standing upright and then the man the skinny one holding out a triangle and then the last is the fetal position,0
got it,1
alright my first ones the seal then the um sorry I I guess the second one has like a right triangle in the bottom right hand corner and then the second one has the right triangle in the top left corner and then the bottom one is the loch ness monster,0
I think you are doing a query so Ill just repeat it the first one is the seal second one is the x with the right triangle sort of thing in the bottom right hand corner and then the third one is the x with the triangles sort of thing in the top left corner and then the last ones the loch ness monster looking thing,0
gotcha,1
all right so the first one a gazelle lookin animal second ones the stingray and the third one is a giraffe and then the last one the loch ness monster,0
got it,1
all right my first one is the flamingo then the bird with its wings spread then the seal and then the rooster,0
got it,1
ok so the first one is the black swan and then the second one is the big triangle bird third ones the falcon in the last one is the raptor with its wings spread,0
got it twenty four hundred feet oh whoops,1
all right i got the x then the road runner then the turkey and then the duck,0
got it,1
the first one is the speedboat going up second ones the speed boat and then the third one is the sailboat in the last one is the boat looking thing with the triangle on it,0
got it,1
first one is the hummingbird then the flamingo then the rooster then the seal,0
got it,1
alright so the first one is the guy kicking and then the second one is the man running down the third one the guy like going up a hill and then the last one its upside down man holding a triangle,0
got it,1
alright I got the fox then the dog with four legs then the stingray then the camel,0
gotcha,1
so I got the apple then the vase and then the boat with the triangle on top and then the last one has like a square missing,0
got it,1
I got the parallelogram the sailboat the apple then the bridge,0
got it,1
I got the seal the birthday cake and the sailboat and then the cliff with the rocks falling,0
got it,1
I got the skinny guy holding the triangle than the square body guy than the woman in a dress than the guy with long sleeves,1
so I got the seal and then the sailboat and then the house and and the construction sign arrow looking thing,0
got it,1
I got the letter c the barge the vase then the b,0
got it,1
I got the triangle the vase,0
so I got the triangle the vase the um two sword looking thing and then the sailboat,0
got it,1
all right i got the dog then the rocket ship then the squirrel and then the weird other shape,1
all right so i got the shark then the rectangle with the shapes coming out of it and then the giraffe and then the bunny,0
got it,1
are they up to form a triangle body than arrow then woman dancing and then triangle guy running up,0
got it,1
so I got the sideways stingray then the regular stingray then the llama and then the arrow pointing up,0
got it,1
I got the number nine then the thumbtack then the arrow then the tree,1
I got the triangle with the top missing and then the diamond the sideways and then the boat with all the stuff on it and then the sailboat with the two triangles,0
got it,1
alright oh one second,0
I got the cat then the bunny then the dog with two front legs and one back leg and then the weird other shape,0
got it,0
so I got the raptor the llama the square with those shapes coming out and then a weird looking bird its got like a triangle head,0
um can you repeat those actually sorry,0
I got the raptor with wings spread the llama and then the square and then the weird looking bird with the two triangles on each side of the like for the head and the bottom,0
do you mean the rooster for your second one,0
sure its the one with like the square out of it,1
got it,1
I got the boat with all the stuff on it the sideways sailboat the rectangle with the uh triangle missing and then the bridge with the two things missing,0
got it,1
I got the weird loch ness monster then the pyramid bird than the seal then the flamingo,0
got it,1
okay so I got the house the uh house would the steps then the b then the birthday cake,0
got it,1
uh I got the weird triangle body looking guy then the rectangle guy holding a triangle and then the triangle body guy running upwards and then the person running downwards,0
got it,1
I got the cat and then the loch ness monster and then the llama and then the weird looking dog without the head,0
got it,1
I got the cat then the squirrel then the camel and then the dog on its two hind legs,0
got it,1
I got the seal and then the duck the monster and then the falcon,0
got it,1
all right i got the rocket ship then the bunny then the dog and then the weird shape,0
got it,1
so I got the apple the boat the bridge then the vase,0
got it,1
um I got the the barn then the pipe and then the boat then the apple,0
got it,1
flamingo raptor square duck,0
got it,1
I got the kid then the upside down guy holding a triangle then the person writing downwards and then that guy on a bike,0
yep,1
barn um dots where the triangles are supposed to be the apple and then the triangle,0
got it,1
i got woman in the dress then the factory thing and then the guy upside down kneeling and then the guy running,0
yep,1
stingray blob with a square bottom right corner and the gazelle and then the dog with the four legs,0
got it,1
I got the person kneeling then the guy on one leg holding a triangle then the square body guy and then the arrow,0
got it,1
I got the the black swan the camel without the legs the raptor and then the falcon,0
got it,1
I got the speed boat then the upside down sailboat then the apple and then the cave,0
yep,1
tree sideways sailboat triangle and square and then upside down boat,0
got it,1
I got the dog sitting down the giant block the bird and then the bear,1
I got the dog bear the bunny and then the arrow pointing down,0
um what was your second and third again,0
the bear was the second and then the bunny was the third,0
all right got it,1
I got the guy with the triangle body running down then the guy falling down with his arm out then the lady holding a triangle and then the weird blob thing,1
vase pipe seal boat,0
got it,1
uh one second,0
I got the swan with no legs then the duck with two legs then the duck with no legs and then the crane,1
got it,1
I got the dog with three legs then the rat then the x and then the stingray,0
yep,1
got the crab the pipe the boat and then the line with the four triangles on it,0
got it,1
I got the spike then the sailboat then the apple and then the upside down palm tree,1
ok got the dog the the one with the ears like it has a diamond kind of head in the left-- on the left and then the second one is the dog with the square snout and then the third one is the shark and then the last one is the weird looking doesnt really look like anything,0
I think I got it,1
got it,0
