UTTERANCE,LABEL
I have a bunch of falling shapes I have a triangle square a rocket ship and I have a boat,0
got it,1
I have a triangle a speed boat a palm tree and a sailboat,1
got it,0
I have a house okay I have a house a seal looking thing with a square on the right a triangle with an em cut out and an narrow,1
got it,0
Ive got a bird with a tail of flying bird a rooster and a duck with two feet,1
got it,1
I have a duck sitting without legs I have a big flying bird with no wings and one triangle foot and then I have a hummingbird a big hummingbird and then I have a crab,0
got it,1
I got a server one with a handkerchief the handkerchief womans sideways and then the boob lady,0
got it,1
I have an apple a parallelogram a boat and a triangle,0
got it,1
I have a turtle a cat a bunny and shapes,0
Im sorry can you repeat that,1
yeah Ive got a turtle a cat a bunny and then a bunch of shapes,1
okay I got it,0
I have a dog running down dog with it his mouth opened and then I have a dog with his head facing the left and his ears perked up and then a rocket ship,0
got it,1
Ive got half a stop sign a boat with a lot of things on it a slant and then the Batman mask,1
I have a dog facing the right I have a cat facing up I have it looks like a llama without the leg humps of it like the bumps of it I guess and then a cat sitting down or a fox,1
got it,1
all right i have half a christmas tree but with a bunch of things on it the eraser shape and then a vase,1
I have a guy with a book in his hand hes lying on his stomach I have guy walking downward I have guy with his leg in the air and I have the arrow headed guy,0
got it,1
Ive got a crow loch ness monster the bird with its neck all crunched up and then a duck with two feet,1
I have a boat with three sails tetris a boat with one sail and a sideways house with a chimney,0
got it,1
Ive got the loch ness monster a bird with a tail flamingo and then a bird flying,0
got it,1
I have weird shapes kind of like a Pac Man with the more extra shapes guy reading a book facing down girl salsa dancing and guy running up,0
got it,1
I wrote the upside down but with the box the sideways boat with three sales Russian guy and sideways boat with two sails,0
got it,1
I have upside down loch ness monster I have crows facing upward and and his feet are facing the right and then another crow hes bigger his feet are facing the left and then a swan,0
got it,1
I have a flying bird a flamingo that sideways loch ness monster then the upside down flamingo,1
I have a square with another square coming out I have a fish swimming down a fish swimming up with its mouth open and a sitting cat,0
got it,1
okay Ive got the house with it with the chimney writes upside down bowl sideways bowl and then a Russian guy,0
got it,1
I have a girl in a dress I guess um her feet are facing the right and then my second one is the server with his butt out and then my third one is the big guy taking a huge step and then my last guy hes walking up,0
got it,1
all right ive got a fish with its mouth open loch ness monster fish swimming down and then a unicorn,0
got it,1
I have guy running to the bottom left corner I have guy laying down in a coffin and I have a girl with a handkerchief I guess and then I have a guy walking his dog,0
got it,1
okay Ive got a unicorn with its tail light straight up tossed its on the right side and I have a giraffe and then a parallelogram with three triangles,1
I have big triangle guy upside down triangle guy girl in a dress and then guy in um fetal position,0
got it,1
got girl with a handkerchief guy with the giant triangle arm girl in a dress and then a server,0
got it,1
I have triangle square um looks like a little shack with a roof on top and acts and then a desk,0
got it,1
I have a unicorn the squirrel the bunny and the alpaca,1
I have unicorn weird thing thats a hunch on its back and its tail sticking up a fish a dog,1
got it,0
I have an arrow I have a c and then I have a bridge and then I have a weird shape looking thing,1
got it,1
okay there you go spaceship swimming the spaceship going down a bunny a t rex or something and then the spaceship going up,0
got it,1
I have it looks like a stem of a rose has like two triangles coming out of it um a fish swimming down a cat and then an arrow pointing down with like a square on top,1
got it,0
Ive got a fish swimming down like something on its hind legs an alpaca and then a whale,1
got it,0
Ive a guy crunched over in fetal possition and then I have I dont even it looks like a little kid playing in a sandbox if you look at it sideways and then an upside down server and then a guy walking his dog,0
I think I got it,1
Ive got a crow Ive got the dragon thing upside down flamingo upside down flying bird,1
I have a bow an upside down mountain a coat rack hanger and a sideways sailboat,1
got a bird flying up a crab like a turkey vulture or something and then upside down bird with a tail,0
got it,1
I have a sideways sailboat a triangle um a were triangle to triangle shape guy I dont know what it is and then a spider,1
got it,0
Ive got a house with like a chimney or something kind of looks like a lighter also then a sideways bowl a sailboat then upside down boat with like a box on it,1
got it,0
I have a palm tree with the biggest leaf facing the bottom right corner I have another palm tree with the biggest leaf facing the top right corner parallelogram and a boat,1
got it,0
got a giant bird flying bird a flamingo and then a dragon,1
I have a bridge um the weird shaped thing thats not sideways and has a little door cut out in and then I have the weird shape thing that is sideways with the door cut out and then the apple,0
got it,1
oh those first chair I need to think of something different,0
all right so the first one fuck the first one the second one a kind of looks like a dog looking up for something its tail looks like a pipe tails going up towards the top right corner its heads looking up to the top left,0
got it,1
i think the dems broken,1
I clicked done but I dont know whats happening,1
okay I have triangle square iron christmas tree and indian guy,0
got it,1
got the dragon a sideways crow upside down crow then a bird flying up,1
I have a house and a chimney a triangle and a square where three shape thing and a rocketship,0
got it,1
yay its broken again,0
okay Ive got a bunny laying down a bunny on its hind legs the weird like sea monster shape than the t rex thing,1
got it,1
I have a sideways sailboat a sideways pipe a c and a triangle,0
got it,0
Ive got a giant bird a loch ness monster a seal and then a crab,1
got it,0
I have a crab looks like a unicorn pony horse looking thing a bunny and then the thing on its hind legs kind of looks like little fox squirrel looking guy,1
got it hold on,0
I got it,1
Ive got a crab a big turkey vulture bird then a dragon thing then a giant flying bird,1
Im sorry I have I have crab here just repeat,0
have a crab I have the turkey vulture this dragon hummingbird thing and a normal flying bird,0
ok I think I got it,1
okay I have like it looks like a square with a little triangle at the bottom um a fish swimming down the horse pony looking thing and then another horse pony looking thing but its nose is facing the right,0
got it,1
Ive got the rocketship thing going down rocketship going to the right this weird shape thing and then a fox,0
got it,1
I have a boat with a triangle coming out of it I have weird triangle guy I have sideways triangle and then I have a speedboat,1
got it,0
Ive got the server upside down pregnant lady upside down guy doing the splits and then that last guy with like a long arm,1
got it,0
I have a boat sideways christmas tree speedboat and then palm tree with longest leaf facing the right,0
got it,1
got a pipe half a christmas tree um that weird shape and then the eraser,0
got it,1
I have weird shape looking thing a pony looking thing kind of looks like a dog I dont know um a fish and a loch ness monster thing,0
got it,1
Ive got the dragon sideways crow upside down flamingo and a crab,0
got it,1
I have big guy running upward um I have I dont know what this is like as a square had a triangle like chin I dont know I dont know what it is and then guy with an arrowhead and then server guy with a big butt,1
got it,0
alright I have dragon seal upside down flamingo upside down rooster,1
broken button,0
Ben we almost got a hundred,1
its jinxed now its frozen,1
okay I have I kinda looks like a submarine um with a square facing the right and then I have a sideways one and its facing the squares facing downward and then I have this weird bug balloon like hot air balloon and then I have a kangaroo,0
got it,1
I have an arrow facing to the right then a seal then this weird triangle things like three triangles in it then I have the avalanche,1
got it,0
I have sea monster upside down flamingo flying bird and a swan,0
got it,1
um ok theres this weird thing with a square head thats facing to the left this weird mess of shapes then I have a boston terrier then a t-rex,0
got it,1
did you say you got it,0
