UTTERANCE,LABEL
i have a hummingbird and the duck thats upside down the duck thats sideways and then the swan,1
I have the pipe the ramp the vase and then the cat head,0
got it,1
I have the fox the animal without the head just has a really long neck and then the stingray and then the shark,0
got it,1
got it,1
okay so I have the rocket ship the fox on its hind legs then the dog and then the sideways llama,0
got it,1
yep,1
okay so i have the x for the first one but it has the triangle in the bottom right hand corner and then the second one just like it but it has the triangle in the top left hand corner and the upside down vulture and then the seal,0
got it,1
um the last one does it have a triangle head,0
no it has a square head but its on its side because its upside down,0
ok I got it,1
I have the corner of a picture frame the windmill the hammer the house,0
the picture frame the windmill the hammer the house,0
got it,1
have the dog with the triangle the top left corner the fetal position guy doing splits and then the person on reading on their knees,1
got it,0
I have the bear then the x but the like triangle was in the bottom left hand corner and the like cat on its tip toes then the same x but the triangles in the top right left hand corner,1
all right so i have the turtle and then the rectangle with the shapes coming out of it and then the rocket ship going down and then the square,0
i think i got it,1
I have the like stingray then the dog with no head then the normal dog and then the like the flying thing,0
got it,1
I have the triangle man doing the splits upside down second ones the arrow pointing left and then the third one kind of looks like a shark I dont know but its like sideways like the guys and then the fourth one its the zoomed in guy with the triangle,0
got it,1
yep,1
I have the big triangle bird thats sideways and then the duck and then turkey and then the monster,0
got it,1
i have a kid running the zoomed in lady in a dress sideways shes holding a triangle and then the third ones the other lady in the dress and then the guy um with his arms out upside down for the last one,0
got it,1
I have the cake the boat the candle the shark thing or whatever,1
I have the giraffe the rat on its two hind legs then the camel and then the uh dog looking thing its got like a square snout,1
got it,1
got it,1
so I got the gazelle looking thing the rocket ship the whale and then the bell-- the bear,0
got it,1
I have the arrow pointing to the left the person running their heads touching the top right hand corner then the fetal position and then the person in the dress,1
forty,0
so I got the sailboat the house with the steps going up the sideways boat looking thing and then the pipe,0
got it,1
the seal and then the swan and the turkey and then the duck,0
yep,0
got it,1
I got the I guess shark or whatever people are calling it with the square on the top then I got the sailboat then the bird and then the house,1
got it,0
Ive got this seal the like square with the stuff coming off the corners kinda looks like an x and then the upside down crane and then the swan,0
got it,1
alright I got the um weird dog thing with light two front legs and then I have the like dog or horse looking thing then the llama and then the loch ness monster looking thing,0
got it,1
got it,1
I got the key then the pyramid with two doors then the speed boat and then the sail boat kinda looking thing,1
repeat your second and third,0
the second ones the guy holding the triangle the rectangle body with no legs the first one was the fetal position,0
got it,1
I dont know if your button got stuck but I pushed on,0
yeah I clicked it I think its loading or something,1
yep that was it my button was stuck on Ive got the guy lying horizontally then Ive got like a person running to the left kind of and then like the lady in a dress sideways kinda in the last one the person going up and down I dont know,0
yeah I got it,1
all right i got the tail of triangles then the upside down mountain than the top hat on a stick and then the shark,0
got it,0
Ive got the triangles top hat Eiffel Tower bowl,0
got it,0
I got the flamingo the weird loch ness monster the duck with two feet and the crow,1
got it,0
I got the guy upside down reading a kneeling then knee some of the deformed body then the penguin guy falling and then the person running,1
got it,1
got it,1
all right i got the upside down sailboat then the rectangle with a slice cut off then the triangle and then the cave,0
got it,1
got it,1
I got the dog with two front legs the weird loch ness monster the bird and then the bunny,0
got it,1
got it,1
Ive got the house with the chimney the garage the arrow to the right the top hat then the windmill,0
got it,1
I got the letter c the vase the christmas tree thing then the two triangles with the arrow,0
got it,1
got the turkey looking up the upside down swan the road runner and then the big turkey,0
got it fifteen minutes,1
I got the sealed the axe the turkey with it said on the upper right and then the turkey with the sand in the upper left,0
gotcha,1
Ive got the ax the duck with feet the weird loch ness monster and the big bird with a triangle back,0
can you say that one more time,0
got it,1
all right i got the giant block then the turtle then the stingray and then the dog,0
got it,0
got the kid running with the hat and then the guy with the big sleeves the jumping or something and then the lady in the rest of your arms out in the guy laying down,0
got it,1
I got the giant road runner the bird with its wings spread arm that just looks more blocky than the other one third ones like the hummingbird with all the triangles and then the upside down vulture,1
Tom on that two with the triangle wings um which one has more like one of them has like a triangle head thats like just a triangle by itself is that second or third,0
the third one has the like triangle thats like going straight up like the the the base of the triangle is vertical of of its wing,0
and so is its tail,1
and you said that was the second or third sorry,0
third,0
got it,0
all right ive got the apple and then the letter b then the sailboat and then the spike,0
got it,0
I got the squirrel then the fireworks then the cartoon character and then the bear,0
got it,1
right Ive got the trams only with the three triangles first in the big steamboat thing than the triangle two doors down then the ramp,0
got it,1
right I got the pyramid bird and then the turkey then the loch ness monster then the vulture,0
got it,1
got it,1
I got the dog sitting with a square head then the rocket or whatever going up then the whale and then the cartoon character,1
the bridge with the two holes in and then Ive got the bridge without felt just like the one big hole and then the rooftop then the ramp,0
got it,1
