UTTERANCE,LABEL
hang on,1
its snout is kind of like pointing to the right like that triangle cut out and its ears flopping behind it and then have something coming out of its forehead about all the rest is maybe its other ear,0
got it,0
a barn a steamboat a ramp and a capital be,1
I have a tree a steamboat a shape and a vase,0
a crow loch ness a peacock and a swan or duck,0
the first one is like a crow and its heads facing up and the smaller one is second and looks like a loch ness monster,1
loch ness a little bird a swan no not a swan a peacock and a flying bird,1
got it,1
I have a boat thats upside down with a square on it the three sailed sailboat the shark with a bow on its head and the two sail sailboat,0
got it,1
I have a flying bird a flamingo loch nest and an upside down flamingo,0
got it,0
a house a rightside up vase a sidewsays vase and a shark with a box on its head,1
got it,0
ok lets pray my button works this time so I have a sailboat with two sails facing right a hoof print a upside down sailboat and a barn ,0
got it,1
I have a tugboat a upside down sailboat a windmill and um triangles,1
oh my gosh,1
got it,1
I have a weird an animal with like a weird tale its kinda like bushy and curls under a fox a stingray and then a hand puppet,1
got it,1
whoops I pushed done uh I have a duck  a hummingbird a crab or turtle and a flamingo,0
got it,1
I have a swan a dragon a duck a flying bird,0
got you,1
got it,1
got it,1
chevron shark with a box on its head a tepee and house,0
gots it uh oh,1
but the talk button got stuck again ok I have a duck a crab a dragon a flying bird,0
got it,1
I have an apple a teepee a tugboat and a parallelogram,0
got it,1
I have a dog chasing down a rocket ship a square mouth dog facing left and then a regular dog with two legs,0
I have a llama a freckled fox a regular fox and a terrier,0
got it,1
I have bird house head square body bruh preacher and football bruh,1
yeah I have the person with the bird house head the,0
the square bodied person the preacher and then the kicking a football person,0
got em,1
I have a tetra shape a two shape thing a sailboat and a barn,0
got it,1
I have the lady salsa dancing I have the person with two triangles coming out of him I have a person reading a bible or book if they dont believe in it and I have a triangle body person running up,0
got it,1
I have a skinny crow a fat crow a swan and the submarine,0
got it,1
I got a shark a frame and the fish,0
got it,1
i have the dude lean back on one leg lady walking up square body person and the gentleman tipping his hat,1
I have the legs spread person the dog person the handkerchief lady and the dead person,0
is the first sailboat upside down,1
and then third one is a house,0
got it,1
got it,0
the tea kettle an iron a mountain and a windmill,0
got it,0
swan the crab raptor and flamingo,1
got it,0
I have a ram a anteater a fish then the shark,1
got it,1
got it,0
the triangle speedboat  a palm tree and a boat,0
do you repeat that,0
got it,1
its a raptor flying bird a rooster and a swan,1
I have a butler upside down lady with a handkerchief rightside up ready so with a handkerchief on her head is pointing left and then a person running,0
got it,1
a turtle a cat a bunnie and weird shapes looks like a giraffes head is coming out from the right,0
does the last one is that they have like a tail its pointing up to the right,0
got it,1
a barn a steamboat a ramp and a weird shape counts like a capital b,0
got it,0
the half a christmas tree a steamboat a weird shape and a pot,1
got it,1
I have a crow a loch ness to a peacock and this swan,0
got it,1
loch ness looking shape the bird standing up a peacock and brown bird thats flying,1
the second shape as a triangle foot the third shape is looking backwards and its upside down the last one is flying,0
got it,1
I have upside down boat with the square on it the three sailed sailboat um looks like a shark with a box on head or a plant and then the two sales here,0
yeah,1
got it,1
a flying bird a flamingo pointing its to the right loch ness upside down flamingo,0
the first one is a flying the second one is a flamingo pointing it to the right,1
got it,0
I have a house a right side up face the sideways vase and then the plant,1
I have a shark a loch ness the rocket ship in a ram,1
a ram a dog a giraffe and an airplane,0
handkerchief lady the pizza guy the lady walking down and then  the butler,0
got it,1
I dont know what happened there but I have the ram a alpaca a kangaroo and a rabbit,0
got it,1
I have a spaceship going down a squirrel with like a mario hat on a rabbit and a spaceship going up,1
got it,1
I have a chipmunk and an alpaca a fish and a whale,0
yeah,1
think I got it,0
so you said the person thats upside down holding something sliding person on all fours and then dog person,0
got it,1
the crow a dragon without a tail flying bird and uh flamingo,0
got it,0
I have a crab a peacock a raptor a flying bird,0
got it,1
I have a sailboat a house a upside down sailboat with one square on it and a vase,0
got it,1
a dragon without a tail a flamingo flying bird big flying bird with just a triangle on its head,0
got it,1
I have a triangle and a square iron tree a propeller head upside down,0
got it,1
I have a barn a square and triangle a sailboat and a candle,1
got it,1
I have a sailboat a pipe a bridge and a teepee,0
sorry can you repeat those,0
got it,1
I have a crab a ram a bunny and a chipmunk or a mouse,0
smaller is like a hummingbird almost,0
got it,1
I have a whale a fish with weird fins a ram facing left and a ram like standing on his backseat facing right,1
the third one is the triangles and the last ones just like a bunch of weird shapes,0
got it,1
I accidentally hit done so I have a sailors hat a triangle bodied person triangle and speedboat,0
got it,1
I have a tugboat half a tree or a speedboat and a palmtree,0
speedboat and a palm tree,0
a whale a ram fish loch ness,0
and the person standing on one leg the other leg in the air year um it looks like a lady in a dress their head back shes holding like a triangle birdhouse head and then some guy tapping or topping his hat off,0
can you repeat those please,0
got it,1
okay the loch ness with the head pointing right loch ness with the head pointing down whale kangaroo,0
got it,0
okay I have a dog a I dont even know what it is um a prairie dog so I have a dog a prairie dog a crab it looks like a squirrel masquot with like  a mario hat on,0
okay so dogs squirrel dogs squirrel crab and then weird fucking shapes,0
well go with it goat,0
got it,1
legless duck flamingo crab um hummingbird,0
correcto,1
does the first one kind of looks like a ram like a goat with horns,0
ok I think I got it,1
a legless duck a flying bird a tail less dragon and a swan with no legs,0
I think I got it,1
a birthday cake the big sailboat thats right side up arrow and then sideways sailboat,0
got it,1
I have werid shapes sticking out of other weird shapes triangle and square candle sailboat,0
are you sure thats a rooster,0
okay got it,1
I have a duck a flying bird a dragon with out a tail and a crab,0
I honestly didnt get any of those could you repeat them Im sorry,0
I think I got it,1
a really skinny apple bite out of it a parallelogram a tugboat and a teepee with two doors,0
it kinda looks like a giraffe in a cage I dont know,1
I have the dog facing down the dog with his mouth open in a very square snout dog with a carrot for a head and this spaceship shoot no,0
sorry Im not paying attention to these uh fucking tracking ones at all,0
okay I got a barn without a silo a ramp a weird shape with a square cut out in the middle and a tug boat,0
I have christmas tree a weird shape a tugboat and a vase,0
got it,1
yeah peacock,0
yeah that,0
got it,0
yeah I hit done,0
I have a shark with a box on its head sailboat upside down tugboat and sailboat with three sails,1
must be stuck,0
got it,1
I have the flying bird flamingo upside down flamingo with his head to the right and loch ness,1
got it ,1
dog facing down squirrel on its hind legs crab and then the squirrel with the two triangles connected as the front feet,0
sorry can you say that again,0
got it,1
a tea kettle a windmill a iron a mountain,0
a tea kettle a windmill an iron a mountain,0
I heard kinky tail something fox can you repeat those please,0
got it,1
flamingo a raptor a swan a crab,1
I have a legless duck a flamingo a crab a hummingbird,0
can you repeat those please,0
the duck the flying bird the dragon the swan,0
hang on,0
yeah the duck flying bird dragon this swan,0
got it,0
birthday cake a sailboat thats right side up the arrow then a sailboat sideways,0
I have Abraham Lincoln or the avalanche a triangle with the diamond a torch and a sailboat,1
got it,0
I got the barn the shark with a box on its head a teepee and a chevron,0
duck flying bird dragon,1
got it,0
apple parallelogram tug boat teepee with two doors,0
sorry can you repeat those,0
got it,1
a dog facing down the dog with a fat snout facing left the right side up dog and then the rocket ship,1
I was getting a query can you repeat those please,0
got it,1
the terrier with the square snout facing right the fox the pinjata and the speckled fox,0
got it,1
the preacher the square body walking the football kicker and the bird house head,0
got it,0
sail boat tetris um flame barn,1
I have weird shapes on the preacher the salsa dancer the score triangle torso running,0
can you repeat that,0
okay so the upside down boat with a square and then the second ones the three sail boat,1
the new loch ness monster a monster the skinny crow the fat crow and the swan,0
got it,0
stingray fish shark speckled fox,0
got it,0
the lady walking guy tipping his hat guy lean back on one leg and a square body,0
the dude with his legs spread the person with no arms the lady with a handkerchief and a dog person,0
got the person with the big triangle boob the person upside down with her legs spread the lady walking down and the dude crawling up,0
can you say those again please,0
the shapes fire hydrant the hammer desk,0
got it,0
I have a crab a peacock or a flying bird and a raptor,0
gotcha,0
a yacht a speedboat a half a tree and a speedboat going down,1
got it,1
got a rabbit a drum stick a pinata and a fox,0
got it,1
I got a bunch of triangles a barn a shark with a box on his head and a sailboat,1
got it,0
Im so hungry okay Ive a dragon a flamingo a sparrow and a flaming not looking back in its heads facing to the right,1
got it,0
I have a Native American a seal a torch and a birthday cake,1
sorry what,0
got it,1
a Native American a boat a hammer and a barn,0
roger that,1
I have a crow a um a raptor a flying bird and a rooster,0
I got it,0
okay I got a bunny a looks like a shark a rocket ship and a cot and its sitting,1
yeah man thats a good speedboat too,0
alright I got a lady and her arms are spread I got a um walking lady a lady or not a lady looks like a guy his legs are spread and this guys about to fall over like me,0
I got it,1
I want to meet the lady whos saying the aw its probably a computer but I want to meet the lady who did the computer recordings for this like saying the command,0
anyway a stingray squirrel a crab and shredders arm or its been called the submarine or its been called the loch ness monster,0
does the triangles thing kind of look like an airplane,0
got it,1
okay so I got a big triangle body probably rugby player got a waiter probably serving hors doeuvres I got a lady praying she kind of looks pregnant and I got a lady walking up shes just minding her own dang business,0
got it,1
ok Im just trying to remember these queries ten seventy ten seventy its almost my address in seventeen ten seventy ok so triangle apple boat ramp,0
got it,1
I got a steamboat I got a shape I got a bridge and I got an apple,1
I gotchu Im gonna hit done bruh,1
got it,0
got a giraffe a maltese a kangaroo and a fox,0
I think its a type of dog Im not really sure if its a maltese I can say that sound smart but I dont even know what a maltese looks like to be,0
it could be I dont know,1
do you think its a red rupee,1
so I got a boat a bowl a triangle an apple,0
got it wait is the maltese like just a bunch of weird shapes too,0
got it,1
okay so I have a peacock a um how do you describe it the submarine thing upside down flying bird and flying bird flying to the top right,0
got it,1
okay so I have an upside down person legs kind of spread I have a pizza man delivering that dank dank cousin vinny to my front frickin door and then I have the person I think hes neil and he has a couple of triangles coming out of him hes prime mutant or something and then I have the lady with a handkerchief,0
cousin vinny sounds so good,0
pepperoni and banana peppers,1
so what youre saying is i could put them in a bowl have a native native american test eat them and then it would cause an avalanche to taste buds would explode across the world and then the boat would set sail from the waves,0
okay,1
I dont want to miss this last query so Im gonna take a minute to myself and Im just going like sort these out alright,0
a spicy chilli or spicy nacho all the way bruh,1
cool ranch are good though too,0
theres not a bad dorito that ive eaten,0
im trying to its not working,0
got it,1
I have the yacht thats right side up the apple the bridge then the yacht thats pointing up,1
you get that,0
the bridge is the third picture and apple the second picture,0
got it,0
got it,1
hold up,1
all righty i got a dragon a crow with its head to the left crow with the head at the bottom and the flying bird is the fourth picture,1
got it,0
the-- the laying bunny sitting bunny loch ness monster and a squirrel,1
yeah I think it was like a squirrel with mario hat on but I dont know if you see that or not,0
got it,0
flying bird loch ness seal crab,1
dude you might want to get that checked out the triangle hump is a second one and then the third one is a hummingbird and then the last one a flying bird,1
okay so I see two rams which one the squirrels on its back feet Im guessing it only has two triangle legs and not three,1
okay and which which one is the can you just resay them all Im sorry,0
okay I think I got it,0
I think I got it,1
yeah I have a hat a speed bow a triangle bodied person and a triangle,1
got it,1
I have a speed boat a palm tree a half a tree and a tug boat,0
now that I look at it looks more like a microscope yeah I got it,0
okay I got a fish loch ness ram and tornado or whale,1
got it,0
upright loch ness loch ness facing down the chicken leg tornado whale thing and then the kangaroo,1
got it,0
flamingo loch ness swan dragon,0
does the last one kind of look like uh does it kinda look like a hand puppet,1
got it,0
the tornado the loch ness the rabbit the fish,1
got it,0
okay so the ramp the rupee the boat the upside down sailboat,1
got it,1
microscope ramp house uh vase,1
regular yacht sideways yacht pipe and apple,0
are you sure,0
the handkerchief lady the waiter the person running with the triangle boob and butt and looks like theyre doing the electric slide for the last one,0
I had the handkerchief lady the waiter the triangle boob butt person and electric slide person,0
got it,1
got the house boat the pipe the rupee and the cat,0
I have a christmas tree a chevron um I have a bunch of random shapes and a seal,0
stuck on speak,1
um yeah,0
did you,0
but you didnt answer me,1
ok Im gonna push done,0
oh I think so,1
sorry I was listenin to a query could you say that again,1
got you,1
a hummingbird crow flamingo duck,1
and Im the dumb one,1
got it,1
I got the propellor house the tetris the barn and the foot print,0
you should be sorry,0
the if youre referring to the tetris shape yes in a second,0
got it,1
were at a hundred right now lets keep this effort going alright,1
I hit done dont hit done,0
okay so I have a rocket ship a ram a crab a rocket ship going up first rocket ships going down,0
sail boat mountain desk teepee,0
yeah,0
correct sail boat is first,1
so many down we need an up,1
were at a hundred thats what up,0
ok so dog fish rabbit whale,0
got it,0
face tree crab speed boat,0
vase christmas tree crab speed boat,1
it was a vase a christmas tree a crab and a speed boat,1
the vase looks like a bowl like a bowl youd eat out of,0
the second one is a christmas tree kind of looks like a comb,0
and the third is a crab with his pinchers in the air,1
got it,1
okay so the lady with a handkerchief a dragon head with a shape coming off of it of dude tipping his hat and dude holding a box,0
dude,0
I wonder if thats a house that the one lady in a fairy,1
lives in the old lady in the shoe or whatever yeah I got it,0
spinning,1
square so I got the dude laying down legs spread dude big person and crouching up person,0
ya bruh,0
me too do we push done,1
got it,0
crow loch ness swan not swan flamingo looking back flamingo,0
got it,1
legs spread hat like dogs sprinting lady,0
I honestly have no idea what just happened can you repeat those,0
so dude with his arms out is JT Hitler,0
ok I got it,1
twenty four hundred feet if you had the opportunity to be a hitler would you be,0
I feel like he was just misunderstood,1
speckled box rocket ship gosh dangit Matt speckled fox rocket ship dog and the terrier dog its a snout square the second one but is very fourth picture,0
I got the nachos attacking a sombrero can you repeat the first three please in chronological order,0
got it,0
okay i rode the flying bird the sparrow and loch ness monster,0
got it,0
a flying bird rooster other flying bird with the weird head and flamingo,0
I think I got it,0
a speedboat tree yacht bridge,0
turtle bear um weird looking squirrel fox,0
got it,0
the raptor facing up the duck crow upside down raptor,0
think I got it,0
hammer one uh sail sailboat three sail sailboat torch,0
I was thinking the same thing I got it,0
got it,0
a key a trapezoid speed boat yacht,0
birdhouse head pregnant lady pregnant lady facing head to the left a dog person,0
sorry can you uh say that again,0
got it,0
got it,0
rabbit fox dog spaceship,0
got it,0
a rubber duck crow peacock flying bird,0
got it,0
the rabbit fox spaceship alpaca,0
got it,0
what were the first two,0
got it,0
a speedboat bridge ramp triangle person,0
got it,0
that was my bad a crab raptor weird shapes um flamingo,0
got it,0
the fox bear alpaca spaceship,0
got it,0
I got a upside down swan seal flamingo Loch Ness ,0
the upside down swan seal flamingo and Loch Ness,0
got it,0
the yacht yacht scissors sailboat um or it could be a bowl now that theres a bong,0
you said crow duck swan flying,0
got it,0
kangaroo crab stingray turtle,0
got it,0
a yacht steamboat triangle crab,0
got it,0
um lady holding her handkerchief a person running to the right person and just weird shapes,0
got it,0
a person running to the right weird shapes uh birdhouse head and the waiter,0
got it,0
waiter the praying person like spread person the huge triangle blue person,0
could you repeat those please,0
I have a pipe a christmas tree half a yacht and a weird shape,0
got it,1
a hummingbird a crow a flamingo a crab,1
could you repeat those please Im sorry,1
the dragon seal  flamingo rooster,1
got it,1
chevron seal sailboat Abraham Lincoln,0
got it,0
a hand puppet pluto mastiff maybe a terrier dog and then the squirrel was a Mario hat on,1
got it,0
the peacock dragon duck um flamingo,1
got it,0
sailboat windmill tugboat plant,0
got it,1
flying big flying bird crow upside down flying bird flying to the right flying bird down,0
got it,1
as the pizza man lady walking down legs spread dude and someone looks like theyre doing the electric slide,0
got it,0
a pinata a tornado the loch ness and the whale,1
yet the pinata or looks like an alpaca a tornado loch ness whale,1
I have a chipmunk the terrier the dog going down and then I dont know where it is no animal with a triangle on his chest,0
got it,0
the square a square nose dog robot dog speckled fox and pluto,1
got it,1
got it,1
the house the tetris the birthday cake shark with a box,0
got it,0
pipe apple  speedboat arrow,1
got it,0
animal with a weird tale its kind of like the Mario hat squirrel crab asn then a dog facing life,0
pluto loch ness dog chipmunk,0
lochness crow rooster swan,1
got it,0
bridge pipe barn chip bowl,1
the hummingbird the crow the sparrow and the flying bird,0
got it,1
dog giraffe loch ness fox,0
could you repeat those please,0
got it,0
ramp speed boat house ruby,0
got it,1
pipe,0
pipe the pole pulling boat tow boat  the chip bowl and capital p,1
got it,1
I have a skinny crow a loch ness a fat crow and a flying bird,0
got it,1
so bow and arrow a windmill and a duck,0
got it,1
I have a airplane a robot dog the horse and a fox,0
I have like a old milk jug a sailor hat a triangle person and the palm tree,0
fancy I got it,0
got it,1
I have the chip bowl theyre all fighting to get into it theres three chips a sailboat a chevron and double sided arrow,1
got it,1
I have a crow a swan a flying bird and a legless duck,0
you can if you believe,0
man Ellen you have a lot of crabs today I got it,1
I have a birdhouse head a person running a waiter and a handkerchief lady,0
got it,1
I have a duck pointing up a flamingo a swan its a black swan and a flying bird going up,1
alright hang on,1
so batman savin the handkerchief lady while the dude runs away triangle bodies watching at the bottom,0
got it,0
I have a speed boat a birdhouse head a three sided shape and the chip bowl,1
does the waiter work at Chilis,0
yes got it,0
uh no batman swimming hang on,1
okay so its the dog the rocket ship the loch ness shredders arm Batman swimming and then the fish,0
are you sure,0
got it,1
I got a rupee a ramp a capital b for Beck and a palm tree,1
is the ninja kicking,0
got it,1
got two shapes a duck Abraham Lincoln and then a seal,0
doritos sound so good I got it,1
I have a tool used to hit nails into things um double sided arrow house with a rocket ship attached to it and a house with just a silo its probably a barn,0
got it,1
i have a right side up got a yacht a yacht that looks like the titanic a bowl or a glass tobacco pipe and a apple,0
has to be,1
that legs stinky got it,1
ok got a batman weird shapes with a square um somebody that has two triangles coming out of them and the triangle bodied person,0
are you the texter that just says k to like a long paragraph,0
got it,1
got it okay,0
okay,0
okay so look at his the like the pieces at the top those are his beard and then that triangle thats like to the left top left is his nose and then that his eyebrow socket the bottom left in the bottom right is his chin,0
top right do you see it,0
hes upside down but yes lets continue,0
got it,1
I have a hummingbird a crow a flamingo and a duck,0
got it,1
I have a windmill a tetris a barn and a footprint,0
I just completely blocked out the query that I was opposed to answer sorry can you repeat those please,0
got it,1
got it,1
I have scissors a sailboat a hat with triangles and the ramp,0
got it,1
I have a dog I have something that looks like a giraffe in a cage I have a its like a cat with a triangle on its chest and then a dog facing down,1
yeah a little bit my speak keeps getting stuck,1
got it,0
I have an upside down apple with a bite out of it parallelogram speedboat right side up apple,1
I have a speed boat a weird shape with a square in it a steamboat and a yacht,1
I have a seal a hummingbird a crab a flamingo,0
got it,0
sailboat iron tugboat birthday cake,0
is the horse with the big tail is it facing down or is it have like a big triangle on his chest,1
okay so the alpace is facing down and then the chipmunk loch ness and then the big tailed horse that has a triangle on his chest,1
got it,1
I have unfinished desk a plant in a pot a tetris shape and then a chevron,0
um I may have to stare at it to get the lion but I think I know what youre talking about,1
I have the lady running down dude kicking the football dude holding a pizza and the dog person,1
got it,1
palm tree boat bridge triangle,0
got it,1
the crab the peacock flying bird raptor,0
got it,1
yacht speedboat christmas tree speedboat going down,0
can you say that again please,0
got it,1
bunny whale alpaca fox,0
got it,1
a feather barn or house shark with a box on its head sailboat,0
did you say flamingo chicken swan seal,0
got it,1
dragon flamingo sparrow flamingo facing forward,0
got it,1
a propeller person a seal torch birthday cake,0
got it,1
propeller house upside down tugboat hammer barn,0
also kind of looks like yoshi,0
got it,0
crow the chicken the flying bird and then the rooster,0
