UTTERANCE,LABEL
guy kicking upside down guy with hand out woman with both her hands out guy doing a somersault,0
got it,1
I have a dog going to the left an ant eater a cat and a chipmunk,0
got it,1
ok Ive got a bird flying up rubber duck sideways rubber duck upside down bird flying to the left,1
have a sparrow a big bird a flying bird a dragon a chicken with a long tail,0
I think I got it,1
Ive got a crow a bird with a crunched up neck a crab and then a dragon,0
Im sorry can you say that again,0
yeah we got a crow a vulture thing crab and then a dragon,0
got it,1
I have the back of a cats head a triangle a speed boat and a palm tree,0
got it,1
arrowhead guy girl with a handkerchief somersault guy running,0
it looks like hes dancing but I got it,1
the flamingo upside down a hummingbird a loch ness monster and then a flying bird,1
bicycle guy guy running up weird shape square chest,0
got it,1
crow flamingo crab seal,0
got it,1
arrowhead long arm guy on his stomach guy sprinting,0
got it,1
camel fish going downwards if you turn your head to the right the third one kind of looks like an indian or a robot to me and then if you keep turning your head to the right the last onekinda looks like pluto,0
which one has like if youre looking at it normally which one has a mouth open,0
the third one I think,0
all right i got it,1
Ive got like a squirrel a bunny a camel and a bear,0
sorry uh repeat that,0
squirrel bunny camel bear,0
got it,0
okay I have a candle a upside down boat with like a rectangle on it a house and then a birthday cake,0
got it,1
okay,1
okay I have a big bridge a pipe a bitten into apple and then a stove with like a square cut out a diamond,0
got it,1
okay Ive got like this really big gas boat thing with the house on it then another boat which is like a single weird eraser tower on it sideways boat with two sails and then an apple with a bite taken out,0
got it,0
ope,0
nothing did you hit done,0
yeah i just un click done,1
there we go okay I have a rubber duck I have a fat crow I have a really fat bird and then I have a flying bird upward,0
got it,1
Ive got a boat with one sail a weird pyramid with like the letter m on it the rocket ship and then a cactus,0
got it,1
I have Abraham Lincoln the Russian dude the hammer and then the boat,0
got it,1
okay ive got a fox ive got a giant whale a bunny and then i monkey or something or horse,0
got it,1
got it,1
okay Ive got a horse a camel a cat sitting with no tail then a cat sitting on his hind legs with a tail,0
got it,1
okay I have the fat bird I have a flying bird with a small head I have the flamingo looking backwards and then I like a hummingbird,0
got it,1
got a flying bird Ive got this weird shape with like forearms and I have loch ness monster then a swimming bird,0
got it,1
okay I have a pot a speed boat a I think you call this an eraser with part cut off and apple,0
got it,1
I got this like cool house with a tower the unfinished desk and iron and a kettle,0
got it,1
I have an arrow going downwards a cat I have like the boston terrier dog thing and then I have the baseball field,0
got it,1
I have a turtle a bunny a dog and the loch ness monster,0
got it,1
I have a hammer I have a sailboat the Russian dude and then the boat with the cargo,0
got it,1
I have a turtle a snake an anteater and then the terrier,0
got it,1
okay I have the peacock the hummingbird the flamingo and the crab,0
got it,1
Ive got the weird rhombus shape the apple with a bite taken out a houseboat and then a speed boat,0
gotcha,1
oh okay i have the person in the fetal position the person riding a bike um the person like in a go kart but theyre laying down with like a square head and then i have the weird shape that kind of looks like they have a square head its kind of a big shape,0
I think I got it,0
fetal position bike the race car going upwards and then the last big shape,0
okay yeah I got it,1
Ive got the pregnant woman that giant shape from before the person who is like handing you something that looks like a butler leaning over and then I have someone sitting facing to the left,0
got it,1
okay I have the arrow I have the arrow downward I have the arrow upward the bunny laying down and then the weird thing at the bottom,0
nature crimes I got it,1
okay Ive got a ram then I have a fox the loch ness monster shape and then a horse or an alpaca or something,0
gotcha,1
I have the fat bird the loch ness monster the big loch ness monster the small loch ness monster slash snake and then the flamingo,0
gotcha,1
Ive got this this like weird flamboyant guy leaning far out I think its a butler faraway fetal position weird crab shaped and then go cart person,0
got it,1
okay I have the triangle body going upwards the butler person standing on one leg the crouch over somersault guy is third and then the weird big last shape is at the end,0
got it let me start speaking,1
oaky ive got this weird hook shaped thing than an upside down bowl a sailboat and,0
I got it but the first one looks like a seal to me,1
got it,1
I have an upside down butler right side up butler person running and then a weird closeup shape facing to the left,0
got it,1
ok I have a key a palm tree a speedboat and then the boat with the pole on top,0
got it,1
weve got a house with a chimney a sailboat with two sails the sideways sailboat and a hammer,0
got it,1
okay I have the erasor scissors the sailboat and the key ,0
got it,1
Ive got a person falling the woman in a dress someone kicking and then this weird giant shape,0
um is the last one the one she has like looks like shes old fashioned and shes holding a handkerchief,0
yeah and like someone broke her neck backwards,0
okay I got it,1
okay I have a big bird I have a loch ness monster I have a flying bird and then a smaller loch ness monster,0
got it,1
Ive got a flamingo a flying bird a duck with two legs and then a big bird with a tail,0
got it,1
i have the butler that straight up holding a triangle i have the guy thats upside down but his legs are towards the top left corner and then i have a guy whos completely upside down but hes like straight up and down and then i have the butler um thats on one foot thats like going downward,1
does the first one almost look like a hand puppet with a parallelogram as hair,0
uh it doesnt have hair its bald,0
okay,1
oh okay I have the triangle body the race car dude um this guy with a long flipper arm and then a person running upward,0
got it,1
okay Ive got a bird with a tail an upside down flamingo the peacock and then a crab,0
got it,0
ok I have a sailboat thats sideways a hoof print an upside down sailboat and the house,0
got it,1
that took a while ok Ive got a dog going down a squirrel a crab and then a dog thing walking to the left,0
got it,1
houseboat sailboat windmill feather,0
got it,1
ive got a kettle a windmill an iron and a mountain,1
weird curly tailed dog cat baseball field hand puppet,0
got it,1
flamingo bird with a tail duck with two feet crab,0
got it,1
rubber duck a hummingbird crab flamingo,0
got it,1
Ive got a ram a fish swimming up fish swimming down ant eater,0
got it,1
the bob named swan-- swan named bob dragon duck flying bird ,0
I got it ,1
but bunnies can swim,0
not like that,1
yes they can I have an arrow a sailboat chasing the arrow on the sailboat theyre eating a birthday cake with another sailboat thats right side up,0
got it ,1
okay so I got this mountain and its upside down because someone pressed the triangle square shaped button and then it caused the pyramids to collapse from the inside and Abraham Lincoln is just rolling in his grave,0
got it,1
I got it,0
I hit done,1
okay so I got this palm tree that got knocked over because someone pressed this triangle shaped button and now theyre getting away on their speed boat and while getting away they just knocked over this sailboat because theyre jerks,0
got it,1
okay the chevron was painted by this russian man inside of a teepee but it is actually not a teepee it was a tent inside of a house,0
got it,1
I didnt have it Im so sorry so this upside down bird with a tail is running upside down because he was jealous of this duck that could swim upside down this bird decided to fly straight down into the water but wound up going up the ass of a rooster,0
okay I got it,1
okay a rubber duck got pinched by a crab but the dragon was friends with the duck so the dragon and flying bird were friends duck crab dragon flying bird,0
I got it,1
got it,1
I got it,1
so Ive got this cat looking down at the bunny who is totally going to pounce on the bunny hes racing the tortoise meanwhile theres a dog whos just minding his own business hes like Im not getting into this,1
cool cool got it,1
wheres the b,0
the b is batman,0
so batmans third,1
five seconds,0
thats pretty neat,0
sorry I was answering a query so we are at a petting zoo where theres an alpaca a fox spotted fox a smaller like cat and then a terrier dog a half dog half a spider,0
uh huh,0
got it,1
its okay I got,1
okay so theres arrowhead man and then the square man and then the guy reading a book and then the ninja,0
I got it,1
so ive got this bird whos all crunched over and then ive got a crow a duck with two feet and the loch ness monster,0
got it,1
okay so theres tetris theyre playing tetris while eating hot soup which is like kind of like a sailboat with one sail so tetris hot soup then theyre on the sailboat and then they go to their house,0
I gotcha,1
got it,1
ok so the salsa dancing lady is so excited because the pizza man is coming right under her like coming to give her pizza right under her and then this guy is the next guy is just chillin with a book because he doesnt like pizza but then the last guy is running towards the guy with the book to get past them to get to the pizza,0
got it,1
which sailboat has two sails,0
the russian one,0
okay got it,1
okay so we have the story of a a crow but its a bad story because at first shes skinny but then he gained a lot of weight and he becomes bigger but then he turns into a beautiful swan but then gets eaten by a Loch Ness monster,0
maybe he was anorexic at the beginning we dont know,1
so i grabbed this bird whos flying and then right beneath him is some type of flamingo who thinks hes a bat a flamingo wakes up and starts walking down the wall and then gets eaten by the loch ness monster and thats our story,0
got it,1
okay so theres this fish it gets eaten by a fox lying down or a cat but then the stingray stings the fox and then a fish is just chillin downwards,0
I got it,1
okay so we got this bowl thats falling on top of a russian and it hits his head and then it falls sideways and its all taking place inside this house and his moms gonna be pissed when she comes home,1
hes butlering all right,1
okay so I got this fish swimming up to try and escape the Loch Ness monster whos right behind him then theres this ram whos like Ill stop you and this fish shes like I dont care I dont give a shit,0
got it,1
okay so we have a gymnast whos doing the splits upside down which is very gymnasticky but then a dog person comes by to see a lady with a handkerchief thats on her side but then he does and hes a coffin man,0
got it,0
