UTTERANCE,LABEL
loch ness monster the kangaroo the sideways rocket ship amd the horse on two feet,0
got it,1
got it,1
christmas tree apple sailboat speedboat,0
got it,1
got triangle body uh waiter right side up upside down waiter and then the person laying on their back pointing up,0
got it,1
I have a flamingo a flying bird a seal and a peacock,0
okay got it,1
get tetris sailboat eiffel tower teepee,0
got it,1
rooster crow the peacock crab,0
got it,1
monster big crow swan flying bird,0
got it,1
birthday cake boat with cargo um sailboat with three sails sailboat with one sail,0
got it,1
got a kinky tail a fish a giraffe and a cat,1
drop dog turtle horse,0
got it,1
three sail teepee a desk and a house,0
got it,1
big triangle body the guy pointing up the guy kicking a football and the waiter,0
got it,1
raptor duck a peacock and the flying bird,0
got it,1
camel mountain tree a seal,0
got it,1
a fish open mouth fish first one the rocket ship going sideways a fish swimming up and then the ram,0
got it,1
have a hammer a seal the avalanche of shapes and then the weird triangle,1
chevron triangle damond the pot and then the shark,0
got it,1
eraser home plate back of a cats head rupee,0
your home plate looks like a triangle,0
yeah triangle with like a rectangle on the end,0
got it,1
the flying bird rooster crow duck,0
got it,1
big flying bird um the sparrow its a large bird with a triangle foot flamingo humming bird,0
got it,1
a person pointing up person kicking up upside down waiter and then the woman,0
got it,1
palm tree letter c upside down sailboat cave,0
got it,1
oh got long head creature with three legs a llama a fit a bunny and then the fish,0
got it,1
got the um the arrowhead guy thats kind of pointing up the arrowhead guy thats had guy thats kind of pointing up arrowhead guy thats kind of pointing down the model walking downward and then the weird shape that has a parallelogram on the left side of the shape,0
ok the second ones sitting and looking down right hes upside down,0
yeah kind of,1
uh is it my turn yeah boat pot bridge cat,0
got it,1
houseboat house um birthday cake and then a small loop,0
got it,1
uh rooster flamingo seal flying bird,0
got it,1
um i have like the shark or the airplane the rocket ship the weird animal with the pointy two legs and a parallelogram tail and then like the dog with three legs,0
k got it,1
I got arrows three sails two sail one sail,0
ok I think I got it,1
i have the big guy running to the right the train or the square body guy the triangle bodied guy running to the right and the pregnant lady,0
got it ,1
got it,1
have a seal big sparrow a crab loch ness monster,1
got it,1
I have the duck with two feet the fat crow the crab the flamingo,1
uh flying bird sparrow flamingo seal,1
I have the letter c half christmas tree triangle and the sailboat,0
got it,0
I got hoofprint I got sailboat I got a house I got a sideways sailboat,0
got it,1
sorry I wasnt on speak um I have a dog going down a crab a horse on two feet and a dog going to the left,0
got it,1
lets see got a boat upside down boat windmill and a feather,0
got it,1
I have a tea kettle an iron a mountain windmill,0
got it,1
hand puppet kinky tail fox and then the stingray,1
I have a duck a crab a raptor and this flamingo,0
got it,1
lets see duck flamingo crab uh hummingbird,0
got it,1
I have a ram anteater um an arrow going downward and a fish,0
got it,1
a duck flying bird a dragon with the triangle wings and then the swan,1
a bunny a dog a whale a ram,0
got it,1
cake a boat an arrow and a sideways sailboat,0
got it,1
um mountain triangle square abraham lincoln um tp,0
got it,1
I got an avalanche triangle diamond uh candle and then the ship,0
got it,1
have a palm tree a triangle a speed boat and then a sailboat,0
got it,1
chevron um Russian teepee house,0
got it,1
a got a raptor a duck a flying bird and then a rooster,1
um a duck a crab a dragon a flying bird,0
got it,1
upside down sideways handkerchief woman then a sideways a person and then the handkerchief right side up,0
is the butler first,0
yeah upside down butler,0
okay got it,1
um apple triangle with cut out houseboat parallelogram,0
can you say that again,0
yeah apple triangle with cut outs houseboat parallelogram,0
got it,1
I got a cat a bunny a turtle and a dog,0
got it,1
a dog an arrow going up a dog going to the left and then it looks like a robot to me,0
I have two dogs the first one going down,0
and then the robot dog looks like it has an open mouth,0
yeah kinda,0
is that the last one right,0
yep,0
okay I got it,1
I got a stop sign a slope a b and a boat,0
got it,1
I have an alpaca a fox laying down a fox standing up and a weird dog,0
got it,1
lets see I got half a tree a slope a boat and a pot,0
got it,1
I have a guy with an arrowhead a square body guy a guy reading a book and a ninja kicking upwards,0
got it,1
get a turkey a crow a duck and a sea serpent,0
got it,1
tetris the hot soup the sailboat and then the house,0
got it,1
ok raptor flamingo monster flying bird,0
I got the raptor which has got the long tail and then I got the flamingo and then I got the new monster sea monster and then the big flying bird,0
okay got it the raptor didnt look like a raptor to me,1
okay I have a salsa dancing lady a guy holding a pizza a guy reading and that triangle body walking upwards,0
got it,1
okay shark sideways sailboat upside down boat and then a sideways  three sailboat,0
got it,1
I have a skinny crow a fat crpw a swan loch ness monster,0
got it,1
had so many so many things in my head uh flying bird an upside down flamingo sideways flamingo and then a sea serpent,0
got it,1
i have a fish a fox a stingray and then the fish going downward that doesnt really look like a fish,0
got it,1
I got a pot with a big side down I got the shark I got a pot sideways with the big side to the right and then I have the house,0
got it,1
I have the large guy running upward the model walking upward the square body guy and the butler on one leg,1
got a fish a sea serpent a ram and then a rocket ship,1
split legs guy dog guy lady with the handkerchief coffin man,0
got it,1
I got a giraffe a shark a ram and some weird looking dog,0
got it,1
I have a guy holding a pizza split legs guy model walking downward fetal position,0
got it,1
handkerchief pizza man butler and the woman model woman walking down,0
got it,1
I have a boot a hammer an unfinished desk ok boot hammer unfinished desk triangle square,0
thank you got it,1
okay I gots the alpaca uh prairie dog a ram and a bunny,0
got it,1
okay I have a ram a fish a dog and then a weird little animal,0
always think it looks like an armadillo for some reason I got it,1
got a rupee a c a se- a speed boat then a sailboat,0
I got it,1
I have a windmill a hammer a feather and a windmill that sideways so the first one is upside down,0
got it ,1
okay I got a hummingbird upside down flamingo a fat crow and upside down flying bird,0
got it,1
I have a rocket ship a sailboat an avalanche of shapes and a feather,0
rocket and then sailboat,0
yep,0
okay got it,1
okay I got a Eiffel Tower uh nacho dance a big sailboat and then a house,0
is the second one where like the shapes arent connected,0
yeah I heard it was like a nacho dance or something,0
okay I dont see that but I got it,1
I have a hummingbird a flamingo thats completely upside down a loch ness monster and the flamingo looking back,0
got it,1
sideways cave a pot a boat and then a apple,0
got it,0
okay I have a lady with a handkerchief that sideways the same one thats straight up and down the butler then a weird shape,1
okay I gots me fat crow sitting on top of a flamingo which is looking at the duck which is looking at the flamingo looking back at it,0
that last ones the sideways flamingo,0
okay got it,1
okay the Russian meets the seal on a houseboat with a hammer,0
got it,1
a guide your assets was in a tornado which got thrown into a ocean with a turtle which got eaten by a sea monster,0
got it,1
okay a flying bird and a hummingbird are flying next to each other they meet up with a raptor and then a flamingo,0
got it,1
have this fish swimming up the stream and it met this dog which they both got a rocket ship and flew to mars and met a ram,1
okay delta um the sailboat that looks like it has two sails is sailing away from the sailboat that is like has a longer bottom with like two triangle sails and then theres the windmill and double arrows,0
got it,1
theres a sea monster that wanted to date this sideways flamingo but the sideways flamingo was into this other flamingo that was looking at it and the flamingos that were looking at each other ignored this seal that was at the bottom,0
its such a sad seal,0
it was a sad story,1
ok the pizza guy with or actually its the guy with like the boobs triangle boobs and then he gets on the race car and they get a pizza with the pizza guy in the other guys just running to catch up triangle bodied guy,0
the triangle boobs ran after the pizza guy and ran into a sliding guy that had a triangle body,0
nope boobs race car pizza then the guy running,0
ok I think I got it,1
thats okay there was a nacho dance on this boat which had hot soup sideways spilled on everybody and then they had to flipable up right side up so and spill anymore,1
okay Abraham Lincoln used a hammer to make a hoof print but he needed a candal to see,0
I love it,1
so I wrote this camel today I saw bunny on the way I threw the bunny in the ocean where this fish swam by and I swear I saw a sea monster,0
is it fish sea monster sea monster fish,0
I saw the fish and then the sea I swear I saw sea monster fish sea monster,0
got it,1
oh one second,0
I got oh a flamingo thats just stand offish not looking at anybody and then the flying bird made a best friend in the rooster but then they all got eaten by a sea monster,0
got it,1
I saw this rubber ducky it bumped into this raptor and I got scared and ran away but the flamingo was watching which I dont understand why because this crab was coming right at it and didnt even see it coming,0
got it,1
the football player was kicking the football at the salsa dancing lady but then a guy tried to stand up for her but he fell and did a somersault and then the police man came upside down,0
I love it,1
okay I had this dog it got its head cut off and this cat ran away so it wouldnt get its head cut off and then the squirrel was watching it all happen,0
got it,1
okay so theres these two rubber ducks theyre best friends but one the second ones upside down and then the momma flying bird is flying away from the baby flying bird,0
aw,1
theres this big bird with a triangle foot which didnt have any friends because the big flying birds kept flying away from it and they were flying with the dragons which couldnt get eaten by the raptors down below,1
okay so this crow is upside down and then theres a turkey which likes the crab and a dragon,0
got it,1
there was this cat that had triangle years because it really like triangles which didnt like speedboats or palm trees,0
got it,1
ok first theres the guy with the triangle head who doesnt like anybody and then the handkerchief lady with dancing at this party with this other dude who looks like he has like old time pants on and then he went into a somersault,0
got it,1
it was this flamingo that got flipped upside down because of this hummingbird flew next to it and there was a sea serpent in the water when this happened which made everybody flip upside down and fly away,1
forty one knots okay so Batman mask decided that he didnt want his car anymore so he got on a bike but then the bike wasnt fast enough so we had to run and then he changes body shape into a square,0
okay got it,1
there was a skinny crow that wish it was a flamingo because they had a bad experience with crabs and seals,0
got it,1
ok um theres this arrowhead guy who likes is pointing at the pizza guy and then this other guy felt really fat so he had to do start doing one legged pushups and then he ran away,0
got it,1
okay his camel had two humps which the dog was staring at and then he dropped his jaw open when he saw the two humps and wanted to swim away,0
got it,1
okay so this seventy percent um this chipmunk and this bunny are best friends so they decided to go to the desert and eat a camel and then a bear ate them all,0
got it,1
I wanted to take a speed boat under a bridge but it was going too fast so I had to take a houseboat so when I hit the bridge and I got to this island with all these pretty palm trees,0
I got it,1
so a waiter decided he wanted to become an exercise person like JT and he started doing one legged pushups and then he started doing somersaults because he wanted to become a gymnast but then he decided he wanted to be a pizza man instead,0
got it,1
had all these arrows tell me where to go but the one arrow I followed made me walk into an avalanche which broke the pot I was holding which was full of hot soup,0
got it,1
ok so were at a food party with apples and like nacho dances or something but then we decided to go to baseball field and theres a palm tree there,0
got it,1
I wanted this pet fish but my mom said I couldnt have it so I went to a petting zoo with all these rams and they had a camel there which I thought was really odd so I went home and bought a cat instead,0
got it,1
uh one second,0
okay so this crab uses pinchers to cut off the dogs head but the alpaca was its best friend and then he met a sea monster,0
um I got it,1
had this apple and I bit into it with awful so I threw it out a side of my houseboat and my dad was smoking a pipe underneath the bridge,0
got it,1
okay so were playing tetris on a houseboat but it was my birthday so we had nachos,0
I like that one,0
