UTTERANCE,LABEL
yeah I said rabbit camel fish super shredder,1
dope,0
I got the rubber ducky the raptor the flamingo and the crab,0
sweet,1
wtf bro anywhozle I got a dog running I got a squirrel I got a fox and then I have a decapitated dog,1
got it,1
I got a bird flying up I got a dragon I got an upside down raptor and I got like a big bird,0
uh the a big bird,0
got it,1
I have a triangle a palm tree a cat head in a boat,1
got it,1
I have a hummingbird a loch ness monster a flamingo and a flying bird,0
I got a flamingo a crow a crab and a seal,0
cool,1
I got a camel a fish a two dogs the first dog has like his back leg kinds looks like a human leg and the last dog target back leg is like a little triangle,0
got it,0
are you dead,0
oh man sucks here Ill get Ill do your eulogy right now I have a palm tree I have a bridge a houseboat and a speedboat,1
second bro,0
got it,1
I got a avalanche a pot a double arrow and a thing,0
got it,1
I got a ram a fox a fish and a camel,1
yeah bro was sweet,0
dude what if like the next person gets the microphone too close to their eye and I get pink eye cuz you farted on it,0
I got a a apple a apple and bridge and boat and pipe,1
got it,1
all right i have a rooster a rubber duck a swan and a dragon,0
got it,1
I got a rabbit a fox a squirrel and a camel,0
sounds good uh my first one is an upside down running guy second one is a big triangle chested running guy third one is a large running guy kind of hunched forward and then the last one looks like a picasso person very crappy,0
got it,1
hello,0
the long its a long anyhoo footless duck  swimming flying bird thingy whatever this other bird is hes standing and then the last one is sideways,0
did you just skip the third one,0
got it,1
i got a very large standing man he looks like hes holding stuff like you just got fired and hes carrying all his stuff out guy with the book the guy laying on his stomach and then the guy trying to what he called the falling tumbling man that,0
thats not very helpful,0
okay thank you i got,0
a tree a big letter b a vase and a boat,0
i think i got it,1
i have a flying bird a weird standing bird a upside down flamingo and a dragon,0
got it,1
i have a dragon flying sideways and upside down vulture a dragon flying up and an upside down swan,0
you dont got that,0
i got a boat looking thingie a candle without a flame a house and then what looks like a seal,0
got it,1
we have a seal thats kinda laying on his face upside down vulture flamingo and then a seal on his stomach and by seal i mean the pokemon and not the actual animal,0
got it,1
i have an upside down duck upside down flamingo regular flamingo and a vulture,0
i have a giraffe a turtle a i dont know what that is i guess it could look like some sort of strange boat and then a big shape at the bottom lets call it a hot air balloon even though it doesnt look like that,0
hummingbird start over you blew my mind,0
all right i have a ram a crappy looking dog thing the sideways i guess a sideways fish and then a fish swimming up,0
got it,1
a loch ness monster seal a flamingo with his head pointing to the right and then flamingo with this head to the left,0
hey lets start over so you got the first two the nest and the seal so then the third thing is like a like a regular flamingo and then the last one is a flamingo but hes looking backwards his heads backwards,0
i think i got it,1
all right i have like a little upside down boat and then i have a like a touche shit i dont even know what to say hold on i have to answer something,1
yeah i agree ok lets call the lets call them all boats then so a little upside down box boat and then we have like a sideways sailboat with the big a parallelogram sail then one thats the right direction and then a bunch of shapes,0
yeah yeah,0
youre on first name basis with him thats cool got it,0
i have a rabbit a camel a fish and whatever the last thing is,0
got it,1
i have the crab thing the weird raptor bird thing the duck and a flamingo,0
got it,1
all right i have the fox thingy i have what looks like a dog on his hind legs i have like a running dog and then some sort of ugly standing dog who kind of looks like his head was cut off,0
could you start over i was answering a query,0
okay got it,0
i have an upside down running guy i have a woman running down i have a big guy with big arm and then i have a person sliding up on its stomach,1
got it,0
I got a hammer a candle a boat and an iron,1
thats good deductive reasoning,0
watch your damn language,1
I have uh Lance Armstrong the next guy looks like Brock Lesnar then I have uh Simone Biles and then I have a big big shape hopefully that helps,1
got it,0
I have a crow a swan a hummingbird and then like a Loch Ness monster thing,1
i said watch your language geez but I got it,1
got it,0
I have a hummingbird Loch Ness Monster uh flying bird upside down flamingo,0
its beautiful i love nature,0
spot on,1
I have this triangle and it looks like someones trying to stuff the triangle into the vase below it but thats not going to happen that doesnt make any sense then I have a bridge and living under the bridge is a japanese castle monster,1
wow baseball sure is complicated,1
I have a big flying bird flying diagonally uh to the top left corner of his white box that he lives in I would say that hes at an angle of about forty two percent percent-- degrees oh my god thats embarrasing anyway below that is an upside down flying bird and then a rubber ducky and then a bird flying up,1
says you,0
Im left handed so its different,1
got it,1
makes sense and did you know a roosters evolved from dragons I saw that on discovery,0
yeah I got that,1
thats on you,0
got it,1
Ive heard of a scapegoat but an escape boat,1
like in finding nemo and up,1
got it,1
got it,1
maybe  not,1
tip,1
okay lets talk about what I have I got the old rabbit I got the camel got a weird old little fishy and I got super shredder loch ness monster,1
I got it,1
button,1
I have crab big weird bird duck flamingo,0
speak well and go ,1
I have decapitated dog running dog squirrel fox ,1
it doesnt have a head it just has a long neck,1
he thinks hes people,0
on my I on the area,1
have it,1
I dont know what happened anyway a flying bird big bird upside down weird bird drag on,0
that is query anyway I said a flying bird big bird upside down weird bird drag on,1
palm tree triangle bow to cat head,1
I have a hummingbird a loch ness monster flying bird,1
yeah that bottom one just as a stack of crap,0
flamingo crow crab seal,1
got it,1
I got weird fish I got camel I have okay now we have two stupid looking dogs the first stupid dog as front two legs are like two little triangle points the that yeah and he has like a human leg as his back leg and then the bottom jaw just three little pointy legs,1
I have a palm tree I have a speed boat I have a bridge and a house boat,0
youd think a house boat or be about a boat is a house or a house thats a boat,1
the bottom guy looks like he just got fired and hes carrying all of his stuff,0
I got to pot I have a sale oh Ill start over two arrows pot sailboat,1
theyre nachos,0
I got a ram fox fish camel,1
ram fox fish camel,1
crab super shredder llama decapitated dog in,1
I have a candle I have a houseboat I had to step and then i have the sombrero nacho hat being dipped in two by two nachos,0
got it,1
lets talk about those flying bird and thenthis duck this hummingbirds weird and then theres the loch ness monster thats crazy,1
I was so excited about the song that I think I got the order wrong was a bunny campbell fox squirrel,0
I love that song,1
I have a fish baseball field a dumb dog super shredder,1
thats a picassos dog,1
triangle bridge boat vase,0
I have saar on,1
I have a rooster a flamingo a flying bird and a big bird,1
got it,1
ok upside down guy uh running downward guy buttler right side up buttler not right side up,1
there it is,1
ya like JT,1
got it ,1
I have a little duck I have a swan have a bird flying up and a bird flying to the left,1
wow,0
I got a boat but its upside down then I got some scissors and got like a sombrero being attacked by two triangles and then I got a half trapezoid,0
yo thats thats buggin,0
I got a dog going down and I got a dog going to the left and I got a stupid thing that has like little pointy feet and then I got some sort of ugly animal going down,0
got it,0
apple upside down apple boat parallelogram,1
the hell,0
whats the stove,0
okay the letter b,0
and  the other thing looks like a microscope,0
they do the same thing okay I got it,1
upside down splits man dressed lady laying down guy stack of crap,0
got it,0
talk to I got an arrow got a trapezoid I got two triangles floating and orbiting around my sombrero and then I have a knocked over microscope keleidoscope,1
alright I got a squirrel on its hind legs the loch ness monster an alpaca going down and some sort of dog on his hind legs,1
I have a llama a ram in a sideways eye of sauron and some looks like a whale,0
got it ,1
I have crab I have big bird I have flying bird I have the last thing its like the super shredder version of the loch ness monster,0
I got crab big bird fly bird super shredder monster,0
birdump got it ,1
I have a seal from such hit songs as Kiss From a Rose I have sideways Native American from such hit songs as YMCA I have a pot and iron I dont have music jokes for that one,0
got it ,1
oh hold on,0
I have half tree upside down boat a sideways pipe regular pipe,1
llama,1
I have upside down apple I have triangle monster man I have a sideways boat and apple,0
got it,1
I have upside down flamingo upside down tail bird upside down swan seal,0
got it,1
I have tail bird flamingo fly bird duck,1
got it ,1
I have a houseboat a sailboat an eraser and a crab people oh no my button oh no one up i broke it and I cant click in gee whiz you got something wrong,0
my button oh there we go I fixed it so I got a I got a Tony Hawk I mean sorry tomahawk uh I got a iron and then I have a Russian dude and I have a your symbol for hot soup,1
got a pine tree and a trapezoid and an eraser and a sombrero nacho attack,1
did Hitler sneak up on you,0
cool,1
I got a two nacho bowl I got a sombrero I got a a little triangle with thing in a pine tree,0
I got a two nacho bowl a capital b a boat and a tree,1
cool,1
I got a using crabs I got a got a air bud the running to the right then I have air air bud taking a dump and then I have a squirrel I think you called it,0
cool,1
I got I get a boat a bong a pipe and a tree half,0
no youre on your own I will never say it again I will never tell you about the boat bong pipe and tree,0
you said an eyeful I mean mouthful,0
I got Joe camel I got roger rabbit I got ramrod and I got fish,1
got it I think,1
awesome I got hot soup I got pac man eating Louisiana I got the two nacho bowl and I got a sombrero being attacked by nachos,0
got it,1
your bad I got I got a Tony Hawk I got a house arrow got an avalanche and I got point pointy,1
youre stupid,1
thats a bold statement,1
I got a three nacho bowl I got a two nacho bowl I got a boat and I got a pointy doodad,1
cool man,0
I got a letter c I got a vase and home plate and a trapezoid,1
what do you mean you think,0
oh I see that go I goat see yes ok,0
I got a tepid teapot have a Native American have a two nacho bowl and a house,1
no,1
fat ostrich sounds like a weird rap euphemism,0
got a rooster a loch ness monster a a raptor and a big bird,0
got it,1
I have the big bird I have the turkey bird thing so it looks like the two birds are kissing or pecking I got a flamingo and a dragon,1
hello Joe I have shapes to tell you of first shape to tell you of is a woman laying on her back then there is a running man upside down and there is a running man right side up then there is a running man doing the splits,1
nah man dont you remember the running man challenge it came back ,0
it was like a whole different running man but still,1
yes and she has a horse face,1
hollywood just keeps on doing the same old story,1
does the fourth one look like the sombrero hat with nachos,1
were cool then,1
wow thats crazy,1
yep yep,0
dude this thing right here thats happening is literally crazy so theres this guy bending over and hes like hey madame would you like a triangle and she takes the triangle and then realizes that that is not a triangle at all that is a hot pocket and that is disgusting so she runs away but then theres this guy upside down running towards her on the ceiling to take the triangle,1
yeah man {LG},1
got it,1
the premise for the new justice league movie,0
got it,1
I got a got a rubber duck got a flamingo crab and a raptor,0
got it,1
sure thing a-whole I said I have a drag on a flying bird a raptor and a big standing bird,0
gnarly,1
got it,1
i got a flamingo hummingbird a loch ness monster and a flying bird,0
got it,1
yo I got this crow I got the flamingo and got this crab and I got this seal,0
cool did you say you said the third one was the push up guy,0
cute,1
I got a camel a fish I got a dog  with his back legs a human leg and then I got a dog his back leg is a triangle,0
I heard that,1
I got a uh a uh houseboat a yacht a bridge and a palm tree,0
a house boat is a boat and theres like a house on it,0
got it,1
I have two arrows I have a pot I have a bunch of shapes and then I have what JT calls a hot soup,0
I guess youre not as world traveled as I am because its totally a palm tree but whatever,1
hey hey man i got a ram a fish a camel and a oh fox,0
got it,1
I have the fabled house boat I have a pipe an apple and a bridge,1
oh baby i like it,1
sweet,1
I got like dude I got this rabbit its nuts I got the squirrel dude to its acorns I got this camel I dont know what to say about that I got this fox,0
you sound real smart man,1
yeah you suck I have a dog looking down I have a camel a camel a whale and then I have what looks like picasso drawing a dog,1
look the first dog is looking down and hes like vertical you know then its a camel then a whale and then I think picassos dog is the robot dog you speak of ,0
like the picassos his dog is back legs are two triangles and then the other dog his front legs are two triangles,1
got it,1
I got a flamingo a seal a crow and a flying monster,0
got it,1
hello I have a hummingbird I have a swimming bird I have a flying bird and a standing bird,0
correct,1
I have a fish I have a crab I have a dog going to the left and a dog going to the right,1
got it,1
I have a triangle and rhombus combination I have an arrow standard arrow then I have a military arrow a militarrow and the fourth thing is a triangle with an m cut out of,1
say it again I was doing a query,0
that is the correct proportion of a stop sign Im glad that you fixed that,1
hey man I have a a a rabbi I have a tortured toll I have a a a a rom and then I have a dog,0
I want to be a baller shot collar twenty inch okay,1
got it,1
hey man I have the a b as in boat and then I have a boat then I have a another boat this particular boat is going down as it is not a boat that is afloat and then a trap trapezoid,1
yo I got that,0
hey man I got a swan got a crow I got a thing I think people call it a raptor I dont see it and then I have super shredders arm,1
no its literally his arm,1
I think the person with the tail is uh is uh Ryan Lochte I only know like three olympians I keep saying the same names ,1
hey man I got a uh I got a rabid seal who just decapitated a Native American and to get away with the crime hes hopping on his sailboat with two triangles that are facing the same direction realizing of course thats a terrible way to sail and he got on the other boat,0
tragic,1
yo man I got the i got the eye of sauron when its falling down after frodo destroys the ring I got I got a dog on his hind legs I got a lion taking a dump onto a rams head,1
got it,1
seventy percent huh anywhozle I got a woman laying on her back with her arm up I dont know why shes probably like bring me food and then I got this guy laying on his stomach with his arms down and hes probably like no Im not gonna bring you food Im trying to sleep got this guy with the Chinese hat sitting down he was like Ill do it and then theres a big blob of stuff,1
you romantic,1
listen listen I know I said got it but I lied anywhozle I have a bridge going under the bridge is a boat if you look closely at the sail of the boat it looks like a triangle which is next but if you look at you know the other sail closely it looks like home plate,0
got it,1
yo man so so the eye of sauron is falling down but but super shredders like second in command of sauron so now super shredder is taking over and he instead of an army of whargs and orcs he has an army of rams and foxes,1
do you have it,0
just be nice to hear from you sometimes,1
does this old cat not have a tail that he because he lost it in the war,0
okay I got it,1
Charlie Tuna ok whats up bro you so this one time Abraham Lincoln Abraham Lincoln grew up in a log cabin but he didnt know they also had a log boat that looks like a log cabin but its a boat and then when he became president he could afford an actual boat that sails on it but then he died and I bet there like a horse involved because theres a footprint,0
the perfect crime,1
so this one time my cat jumped in the christmas tree and he knocked it down so then we took the cat and we erase them from existence and then we threw them off a bridge even though he was erased,0
dude I remember that day it was really stupid,0
I have a square body standing fella I have a big old dashing fellow I have lady on her back and I have a person running down,1
cool,1
I have a pooping lion I have the Loch Ness monster a whale and Picassos dog,0
cool,0
I have the seal I have the crow the rub rubber duck and the the turkey,1
I have the rubber duck the flamingo the flying bird and the seal,1
got it,0
hundred block I have jumping JT Hitler I have a guy reading a triangle I have a dog man and then I have a guy breakdancing,1
got it,0
I have a swan a duck a flamingo a flying bird,0
is the is Hailey the one who looks like an upright person holding a box of stuff,1
I think I got you,0
I think the other Hayley who works in the afternoon is pregnant so I think i think it still stands that its Hayley any whozel I have crab I have a turtle I have dog with three legs I have dog with two legs,1
got it,1
I have a bending over triangle lover I have a dead body I have guy doing push ups I have a stop sign man,1
got it,1
the bent over triangle lover a female triangle lover fetal man upside down man,0
got it,1
lets see crab rabbit whale fish,1
it was crab rabbit whale fish slash rocket,0
cool,1
lets see two nacho bowl three nacho bowl Russian Lincoln,1
got it,1
the arrow house avalanche cake a regular house,0
a Native American tomahawk three nacho bowl house,0
got it like the smaller slope is like a is like a cliff and the other ones like like a hill,0
got it,1
we have the sombrero nachos we have the Native American we have the desk and a boat,1
got it,0
jumping J T Hitler guy running up the guy running upside down crap,1
got it,0
camel llama dog fish,0
got it,1
candle hammer Lincoln Lincolns cabin that he built with a hammer and a candle,0
got it,1
a sailboat house avalanche tetris piece,0
got it,1
a Christmas tree pot upside down sombrero or boat looking thing and then a weird thing,1
oh I dont see it got it,1
man let me tell you about this boat I got it third the second thing I have is a pot now the Russian thing is fourth and the first thing is a desk,1
neato fresh,0
hey man I got a nacho sombrero hat I have the hammer which is used to smash the nachos from the sombrero hat I have an upside down sombrero hat presumably more cheese inside of it in the head area and then I have a bunch of nachos stacked up on top of each other,0
I dont see that I see an upside down sombrero hat and a bunch of nachos,1
did you say microscrote gross got it,1
hey man I have some sort of like a discarded used balloon maybe even a condom I have a dog it looks like is about to poop I have a dog with a human leg and then I have a one theres another dog to describe these dogs better so the third thing this human like dog the second thing is like a dog cat book with a horse head his tail straight up because hes about to poop in the fourth thing has it two little pointy feet,1
does it look like an eraser,0
I cant stop talking,1
so does  the fourth one look like the face of a barn,0
okay lets do it,1
you see both the stop sign guy and a sliding guy youre insane,0
I have it mark,0
rude okay I have a he got wrong I have super shredder I have ram I have fox I have bear,1
yeah I,0
I have apple pine tree slant or slope and the last thing is a stop sign hexagon bar and face blob whatever,0
no it was not,1
got it,1
nope see you dont know boats like I do I know the best boats and that anyway dog bear super shredder a pooping lion,0
yeah,0
I have a palm tree I have a  hexagon blob barn face I have a hexagon blob barn face thats a bigger blob and then I have one of those things the kids use for smoking I think they call it a thing they call it bang of being I think,0
I dont know how I got that wrong I dont know I hate everything got it,1
so I got a rubber ducky is number one and then a crow for fun the next crow is not having as much fun hes upside down and then I have a but did you know that when it snows,1
who eats apples weird,1
I have I have a little story for you so this lion he got on his hind legs to a poop out a rabbit because you know that animal animal kingdoms are just crazy like that and super shot I got really mad at rabbits and lines are breeding is not right so super shredder showed up next and then he decapitated a dog,0
yeah,1
hey man I have a Native American gentleman he is using a candle to send smoke signals from his desk to this the great tortoise in the sky,1
got it,1
I see a speedboat going up so Im lost,1
I have that,0
so let me guess the order of it based on your description I think its Russian guy hammer iron sailboat,0
ok ok dummy I have a candle a native american gentleman so hes probably sending like smoke signals with it I have like a house and then a bunch of shapes,1
got it,1
forty one hey man I got the guy running its probably that a Ussain bolt fella ha ha ha you got one wrong thats embarrassing so anyway I got a running fellow got dog man fella I got a lady running and then I have an upside down guy,0
yeah but I gave you directions you idiot the first guys right side up and the next one looks like a dumb guy with a tail and the third one is clearly a woman running down and the last one is upside down,0
dude that square looks delicious,1
so anyway I got this the thing its like a running dog and I have a llama and then I have something on its hind legs and then I have like a nacho monster like he has two nachos for a body and then he has like a head,0
all right i i have this guy sitting and he has like a chinese hat on and hes sittin and hes upside down i have a lady in a dress sticking her arms out i have below that another hold on hold on,1
anyway okay so the third thing is another woman in a dress she is standing upright shes doing some sexy dance moves like you know just putting the works on me just trying to you know get me to empty out my wallet and its working and the bottom ones the guy running,0
chris jenner,1
then yes,1
I dig it,1
yes I have this I have this ninja crab first and then I have a flying bird then I have a flamingo and the last thing you know in like turtles two where super shredder sticks his arm out of the wood it looks like that,0
got it,1
yo I got this one arrow look kind of looks like you know the like a military rank patch thing is the pointy thingy I got that and then I have an arrow pointing to the right like a regular arrow so its like a general is going to go over there and hes going to get on his boat which is like the third thing and hes going to sail to the Eiffel Tower,0
got it,1
so hold on hold on,1
I think so,0
got it,1
so I got like the a hind leg animal I have a fox and then I have like a little whale like hes up and down then I have a big whale and yeah,0
cool man nice private,1
dude I got these triangles and theyre so theyre so pointy its crazy just like upside down candle looking thingy and youve got the answer wrong cuz youre an idiot Im going to have this sideways boat and then I have a boat at the bottom thats two triangles,0
the first one was a bunch of triangles and then it was like an upside down candle and then it was a sideways boat and then it was the right side up boat,1
got it,1
yo I got this freckled fox I got this whale I got the super shredder arm and then I have a crappy looking dog,0
cool,1
ok I got a fox a rabbit a ram and the last thing looks like a horse,0
pushed Native American general,1
yo son this first things like an upside down flying bird like who does that you know and then I got this other flying bird hes like you know more right side up hes like taking off its like who does that and I got this crow and hes just standing there and its like yo who does that hold on a sec,0
and anyway that last thing the last one its this really big bird and every time I see him Im like yo who does that,0
I dont need my I cant talk I dont need it to my head it already looks like a sailboat so you dont need to tell me to do that because I can see that it is,0
man I got this cave and the inside of it are some skizzys and then theres a two nacho bowl and a pipe,0
yo I got that,1
yo I got this like its kangaroo and I got a crab I got a turtle and I got like a big old thing,0
dude thats awesome,1
thats crazy man,1
okay hey hey hey man so got this cave again and inside this cave is a crab monster and hes guarding the sacred triangle and then uh the about and then at the bottom theres the island from the Gorillas Feel Good Inc music video,0
love it,1
hey would you say that the boat is going down or going up because me and Mark disagree on this,0
see thats what he says oh my god oh my but anyway thats what he says and I disagree I think uh I think its going down maybe Im thinking more of a yacht that things should be over the front I think i just at you know Im a classier person but I got it,1
yo lets talk about it I got a little baby with a pointy head I got a guy running forward got a butler got a weird thing,1
I dont it call loch ness monster anymore I call it ah super shredders arm from the end of turtles two,1
its cool man you tried,1
yo i got dress lady i got a kicking man  i got an upside down splits man and i got a thing,0
got it,0
yo I got the cat head silhouette I got a vase I got a two nacho bowl and I got a yacht going to the left or a speedboat going to the right,1
you sound like Sean Connery playing Abraham Lincoln,0
sup man hey hey whats up I got yo I got like a house I got a upright Russian guy sideways Russian guy a weird old little thing,0
quit telling me to tilt my head Im not going to,0
hashtag blessed,1
so anyway I got this butler guy and hes giving out hes giving out ruffees and this lady takes one and she picks up the ruffee the little ruffee triangle and then she gets all crazy starts running around and then she starts doing this weird dance and then yeah,0
thats thats rude no,0
got it,1
I feel you,0
dude you suck let me tell you a story there this christmas tree and underneath it was uh was an avalanche and it killed the seal and he had a he had a military funeral,0
Bridge to Terabithia lets go,1
yeahgot it,1
yo I got a rocket ship going down I got a ram I got a crab I got a rocket ship going up,0
got it,1
yeah maine,0
yeah,1
got it,1
yo I got that giraffe that turtle that running dog and then some big stupid thing,0
dude,1
got it,1
thats right I love bungs thats what it was,1
got it,0
I got upside down rooster I have a kiss from a rose looking up I have an upside down swan and then I have a regular kiss from a rose,1
yo I got a dragon I got upside down swan I have uh sideways swan and then whatever that last thing is maybe a peacock,1
its definitely not an ostrich uh they have longer legs than that i think its a peacock that got hit by a car but survived,1
cool,1
cool I got it,1
sorry about that I had one of those queries i got a crab i got a turtle ok now i have two stupid looking dogs uh one the third one has three legs and the fourth one has two legs,1
i almost said that but then i was like nah im going to be im above that im going to be classy,1
cool,1
do you think or do you know,0
cool click done,0
got it i think its pronounced rusky,1
got it,1
i got the pipe i got a sailboat i got the another boat perhaps a yacht and then a bridge,1
perfect,0
I have a turtle I have a fox I have a squirrel and a fish,1
was it four birds,0
alright do they all have beaks,0
okay but theyre all birds still right,0
thats racist squintinized joke thats racist ok so I got an arrow got a pipe a boat and a pot,1
got it,0
I have a houseboat a hammer eight and a sideways pot,1
got it,1
I have a I have crab I have crow I have swan and flying bird,1
I have a a a vertical boat a capital b a horizontal boat something looking like a microscope,1
thats rude,0
all right i have seal and crab and flamingo and hummingbird,0
got it,1
I have a boat I have iron I have cake and I have little upside down boat oh you got it wrong,0
got it,0
thats right you back off you back off Im talking I have Abraham Lincoln a pointy thing a step and a desk I guess,1
yeah,1
got it,1
I have dress lady chicken guy guy on his head dog man,1
well dingus Ill tell ya i got dress lady kicking dude dude on his head dog man,1
hello I have a palm tree a boat a bridge and a triangle,0
got it,1
I have crab turkey fly bird upside down bird,1
I have cave a boat pine tree vertical boat,0
got it,1
I have a bunny rabbit I have a toy called it a tornado an alpaca and a fox,1
ate an apple you idiot,1
I have the triangles a house a dude and a boat,0
got it,1
okay i have a dragon a flaming o a big bird and a sideways flaming o,1
got it,1
hey Joe did you know that in ten minutes Im going to inspect my fifty nuts anyway I have Kiss From a Rose native American rocket ship birthday cake like the Rihanna song,1
I gotten that now,0
yo I got a triangle a boat an upside down boat and a Japanese house monster,1
yeah thats way faster good job,0
so I got this fox his name is Rufus Ive got a giraffe named Russell this rabbits name is a Horde Cleft and then theres his hand puppet named Johnny,1
dude thats crazy,0
oh okay,1
so I got this cat head named Katherine and theres this trapezoid named Freakazoid  and there is a sombrero named uh Sun Brero oh its someones son and there is a vase named Clay,0
sweet dude,1
you could just named him Mckinley but whatever thats cool,1
I got it,1
cool,1
yeah,1
what did you do,1
cool I think I might have moved a tangram when I was I was trying to answer a query and I think I clicked something I dont know,0
there you go,0
Amy Smart,1
got it,0
got it,1
there it  is anywhozzle I got a a dog a horse a fish and a decapitated dog,1
I have a fat crow so its like Russell Crowe I have a flying bird and then an upside down flying bird,1
did you know in pokeman the seals name seal on the crabs named crabby,0
yah its really creative i have a loch ness monster a rubber duck a flying bird and a dragon,0
you rushed me and I got it wrong,0
so its uh young russell crowe upside down flamingo sideways flamingo and current russell crowe,0
I have a teapot a house thingie what people call a hoof print but I think it looks like a ladybug kind of and then some thing,0
got it,0
I have a big flying bird I have a dragon a flamingo and a turkey,0
uh Ive seen peacocks and thats not a peacock,0
did you know in pokemon the horse is called ponita,1
and there is no ram that I know of any whozzle I have uh i think you called this chick a model I have a lady with her arms up shes definitely not a model she is ugly I have a person on his back with his arm up and then I have upside down dude,1
all right,1
I have uh I dont remember oh sorry dog man kick man model lady a person,1
a rrr goat got it,1
I have the sexy model lady whos coming over to my house I have the ugly model lady whos also coming to my house I have a man with a large triangle body he is also coming to my house and then I have a big weird looking monster shaped thing that is also coming to my house,0
sounds good,0
I have the turkey who is not a peacock I have a flying bird a flamingo and a rubber duck,1
cool,0
I have a cat head a sombrero a vase and a c,0
cool,1
I have a Native American fellow who has a tomahawk that hes using to cut down a pine tree and make a desk,0
oh I get it I remember that I know history,1
I have a palm tree I have a two nacho bowl I have a trapezoid and I have some stupid thing,0
a three sided shape,0
neat,1
I have young russell crowe I have uh a swan I have a flamingo and a flying bird,0
sounds like a cool weekend,0
especially that vase part I have a three sailboat nay a three nacho bowl followed by a mountain and then a house and then a two nacho bowl,0
as you know in pokemon theres a bird named spirrow but I would not say that he is necessarily a sparrow but I got it,0
I have wow this is great I have like a house and thats not even the best part that I have a mountain and then I have an avalanche and then I have a boot with a hat on,0
cool,1
fifty nuts anywhozzlel I got well this is a tricky one got a guy on a bike guy big guy running lady running down upside down splits man possibly breakdancing,0
that last thing looks like a dog pooping,0
I guess I know dogs pooping better than you I have a house thingy I have a house thingy I have a arrow thingy in an arrow thingy is that help,0
well I guess Ill dumb it down for you i have a house thingy in the second house thingie has like an arrow thingy but then the next arrow thingy is just too arrow thingy the thing the bottom like a pointy arrow thingy to the right,0
